Offense Type,Premise,BlockRange,StreetName,Type
Aggravated Assault,Highway or Freeway,6300-6399,W IH 10 FWY OB,-
Burglary,Miscellaneous Business (Non-Specific),7000-7099,PORTWEST,ST
Theft,Residence or House,1600-1699,13TH ST,ST
Theft,Other Parking Lot,1900-1999,T C JESTER,BLVD
Burglary,Apartment,2400-2499,HACKETT DR,-
Theft,"Other, Unknown, or Not Listed",5300-5399,SHEPHERD,RD
Burglary,Apartment Parking Lot,7100-7199,OLD KATY RD,RD
Theft,Driveway,2000-2099,W 14TH ST,ST
Burglary,"Garden Supply, Nursery, or Florist",1700-1799,LOOP,-
Theft,Apartment Parking Lot,9200-9299,PARK S,VIEW
AutoTheft,Residence or House,6500-6599,LINDYANN LN,-
Theft,Grocery Store or Supermarket,2100-2199,TANNEHILL DR 1004,-
Theft,Residence or House,6300-6399,WISTER LN,-
Theft,Apartment Parking Lot,900-999,W 19TH ST,ST
AutoTheft,"Church, Synagogue, or Temple Parking Lot",1300-1399,W 26TH ST,ST
Theft,"Road, Street, or Sidewalk",1300-1399,W 23RD ST,ST
Theft,Apartment,2100-2199,ELLA,BLVD
AutoTheft,Other Parking Lot,1000-1099,N LOOP W,-
Theft,Restaurant or Cafeteria Parking Lot,1000-1099,W 20TH ST,ST
Aggravated Assault,Highway or Freeway,6700-6799,KATY RD,RD
Theft,Apartment Parking Lot,2100-2199,TANNEHILL DR,-
Robbery,Service or Gas Station,800-899,LOOP,-
Theft,"Road, Street, or Sidewalk",900-999,W 19TH ST,ST
AutoTheft,Warehouse,1400-1499,GREENGRASS,DR
Theft,Apartment Parking Lot,2400-2499,E T C JESTER BLVD,BLVD
Aggravated Assault,Residence or House,1500-1599,WEST 25TH,-
Rape,Apartment,1500-1599,W LOOP N,-
Theft,Commercial Parking Lot or Garage,2100-2199,MUSTANG SPRINGS,-
Theft,Residence or House,2400-2499,BROOKMERE DR,-
Theft,Bar or Night Club Parking Lot,1200-1299,W 20TH ST,ST
Burglary,Rental Storage Facility,1100-1199,LOOP,-
Theft,Apartment,7100-7199,OLD KATY RD,RD
Theft,"Other, Unknown, or Not Listed",1700-1799,E T C JESTER BLVD,BLVD
Theft,Miscellaneous Business (Non-Specific),2100-2199,W 18TH ST,ST
Burglary,Residence or House,6200-6299,LINTEN,-
Theft,Residence or House,17300-17399,VILLAGE GREEN,DR
AutoTheft,Driveway,1600-1699,DROXFORD DR,-
AutoTheft,Commercial Parking Lot or Garage,6300-6399,MILLER VIEW,DR
AutoTheft,"Road, Street, or Sidewalk",11100-11199,WALLISVILLE,RD
Theft,Nursing Home,15500-15599,LYNFORD CREST,ST
Theft,Other Parking Lot,1300-1399,SALFORD,RD
AutoTheft,Commercial Parking Lot or Garage,7000-7099,KATY,RD
Theft,Apartment Parking Lot,2100-2199,TANNEHILL DR,-
Theft,Other Parking Lot,900-999,18TH,ST
Theft,Department or Discount Store,1000-1099,N LOOP W,-
AutoTheft,Other Parking Lot,14500-14599,EMPANADA,DR
Theft,Other Parking Lot,1000-1099,W 19TH ST,ST
Theft,Apartment Parking Lot,9900-9999,WESTPARK,DR
AutoTheft,"Road, Street, or Sidewalk",1000-1099,W 19TH ST,ST
Burglary,Residence or House,900-999,W 22ND ST,ST
AutoTheft,"Other, Unknown, or Not Listed",2400-2499,HACKETT DR,-
Rape,Residence or House,1800-1899,W 14TH 1/2 ST,ST
Theft,Restaurant or Cafeteria Parking Lot,4700-4799,DACOMA ST,ST
Burglary,"Other, Unknown, or Not Listed",6500-6599,43RD,RD
Robbery,Hotel or Motel Parking Lot,3300-3399,ANTOINE DR,-
Theft,Apartment Parking Lot,4900-4999,DACOMA ST,ST
Burglary,Rental Storage Facility,3700-3799,MANGUM,RD
Burglary,Restaurant or Cafeteria,5100-5199,MITCHELLDALE,ST
AutoTheft,University or College,6200-6299,SPRINGHAVEN DR.,-
Robbery,Convenience Store,5300-5399,ANTOINE,DR
Theft,Bank or Savings Institution Parking Lot,1800-1899,GARDENIA,DR
Burglary,Drug Store or Medical Supply,2900-2999,MANGUM,RD
AutoTheft,Apartment Parking Lot,3200-3299,MANGUM RD,RD
Burglary,Miscellaneous Business (Non-Specific),11500-11599,NORTHWEST,ST
Theft,"Road, Street, or Sidewalk",5100-5199,PINEMONT DR,-
Burglary,Residence or House,6000-6099,PINEMONT DR,-
Theft,Mall Parking Lot,200-299,NORTHWEST MALL,-
Robbery,Apartment Parking Lot,2700-2799,W T C JESTER BLVD,BLVD
Robbery,Apartment Parking Lot,3800-3899,SHERWOOD LN,-
Aggravated Assault,Residence or House,6600-6699,W 43RD ST,ST
AutoTheft,Bar or Night Club Parking Lot,11400-11499,HEMPSTEAD RD,RD
Robbery,Department or Discount Store,5000-5099,ANTOINE,DR
Theft,Commercial Parking Lot or Garage,6300-6399,W 43RD ST,ST
Burglary,Apartment,3700-3799,WATONGA,BLVD
Theft,Clothing Store,500-599,NORTHWEST MALL,-
Theft,"Electronics Store, Electrical Supplies",5100-5199,34TH,ST
AutoTheft,"Road, Street, or Sidewalk",4100-4199,LUMBERDALE RD,RD
Aggravated Assault,Residence or House,4100-4199,COSTA RICA RD.,-
Theft,Grocery Store or Supermarket Parking Lot,4800-4899,LAMONTE LN 1708,-
Burglary,Miscellaneous Business (Non-Specific),2800-2899,ANTOINE,DR
Aggravated Assault,Highway or Freeway,10000-10099,NORTHWEST FWY OB,-
AutoTheft,"Road, Street, or Sidewalk",1200-1299,TRAVIS,ST
Theft,Residence or House,5000-5099,AUTUMN FOREST,ST
Theft,Commercial Building,11600-11699,HEMPSTEAD ROAD,-
Burglary,Residence or House,3600-3699,ZOCH LN,-
AutoTheft,Vehicle/Auto Sales/Lease/Auto Parts Store,12400-12499,NORTHWEST FWY OB,-
Theft,Commercial Parking Lot or Garage,10900-10999,NORTHWEST FWY IB,-
Burglary,Miscellaneous Business (Non-Specific),10600-10699,HEMPSTEAD,RD
Theft,Apartment,4800-4899,LAMONTE LN,-
AutoTheft,Apartment Parking Lot,6200-6299,UNDERHILL ST,ST
Burglary,Restaurant or Cafeteria Parking Lot,2400-2499,MANGUM,RD
Theft,Driveway,4200-4299,BROOKWOODS DR,-
Theft,Residence or House,4800-4899,CHANTILLY LN,-
Theft,Department or Discount Store,9900-9999,HEMPSTEAD,RD
Burglary,Rental Storage Facility,5400-5499,HOLLISTER,ST
Burglary,Residence or House,4200-4299,PO BOX 42927,-
Theft,Convenience Store,5700-5799,BINGLE,RD
Theft,Apartment,5800-5899,W SUNFOREST DR,-
Burglary,"Pawn, Resale Shop, or Flea Market",5700-5799,BINGLE,RD
Aggravated Assault,Apartment Parking Lot,4100-4199,MANGUM RD,RD
Theft,Apartment,5900-5999,PINEMONT,-
Robbery,Apartment Parking Lot,4200-4299,W 34TH ST,ST
Theft,Apartment Parking Lot,4200-4299,W 34TH ST,ST
Theft,Apartment Parking Lot,3000-3099,MAIN ST APT B,-
Aggravated Assault,Auto Repair,5500-5599,PINEMONT DR,-
Aggravated Assault,"Road, Street, or Sidewalk",4100-4199,SHERWOOD LN,-
Theft,Other Parking Lot,5100-5199,ANTOINE DR,-
Robbery,Apartment Laundry,4000-4099,SHERWOOD LN,-
Robbery,Apartment Parking Lot,4200-4299,SHERWOOD LN,-
Theft,"Road, Street, or Sidewalk",11500-11599,US 290 FWY IB,-
Rape,Apartment,6200-6299,UNDERHILL ST,ST
Robbery,Restaurant or Cafeteria,3400-3499,MANGUM,RD
Theft,Miscellaneous Business (Non-Specific),4800-4899,SOUTHERLAND RD,RD
Theft,Hotel or Motel Parking Lot,6600-6699,HOOVER ST,ST
Robbery,Convenience Store,3500-3599,MANGUM,RD
Theft,Warehouse,UNK,34TH ST / NORTHWEST FWY,-
Robbery,"Hotel, Motel, Inn, Etc.",2500-2599,LOOP,-
Burglary,Miscellaneous Business (Non-Specific),5000-5099,34TH,ST
Theft,Residence or House,5600-5699,W 43RD ST,ST
Burglary,Rental Storage Facility,4800-4899,34TH,ST
Robbery,"Hotel, Motel, Inn, Etc.",11100-11199,NORTHWEST FWY OB,-
Burglary,"Pawn, Resale Shop, or Flea Market",5700-5799,BINGLE,RD
Burglary,Apartment,9300-9399,SHOREHAM,-
Burglary,Rental Storage Facility,10900-10999,NORTHWEST FWY IB,-
Theft,Other Parking Lot,6500-6599,JIM ST,ST
Theft,Apartment,4500-4599,SHERWOOD LN,-
Rape,Apartment Parking Lot,5300-5399,DEEP FOREST DR,-
Theft,Apartment Parking Lot,2800-2899,W T C JESTER BLVD,BLVD
Burglary,"Other, Unknown, or Not Listed",2400-2499,MANGUM,RD
Theft,Restaurant or Cafeteria Parking Lot,5400-5499,SUE MARIE,-
Aggravated Assault,Apartment,1900-1999,BERRY,RD
Theft,"Gym, Recreat, Club House, Indoor Pool",5100-5199,ANTOINE DR,-
AutoTheft,Miscellaneous Business (Non-Specific),11800-11899,HEMPSTEAD,RD
Robbery,Specialty Store (Non-Specific),5300-5399,ANTOINE,DR
Theft,Apartment Parking Lot,2700-2799,W T C JESTER BLVD,BLVD
Theft,"Electronics Store, Electrical Supplies",5100-5199,34TH,ST
Theft,Restaurant or Cafeteria Parking Lot,4600-4699,34TH,ST
Theft,Apartment Parking Lot,2800-2899,W T C JESTER BLVD,BLVD
Theft,Bank,5200-5299,W 34TH ST,ST
AutoTheft,Apartment Parking Lot,5500-5599,ANTOINE DR,-
Aggravated Assault,Residence or House,6100-6199,FULTON MEADOWS LANE,-
Theft,"Other, Unknown, or Not Listed",4900-4999,DACOMA ST,ST
Robbery,Service or Gas Station,11200-11299,NORTHWEST,ST
Robbery,Liquor Store,5500-5599,ANTOINE,DR
Robbery,Restaurant or Cafeteria,5300-5399,ANTOINE,DR
Aggravated Assault,Residence or House,2100-2199,WASHINGTON,AVE
Theft,Police Station,5900-5999,PEG,-
Theft,Apartment,6600-6699,GRANITE,ST
Theft,Apartment Parking Lot,5000-5099,GEORGI LN,-
Theft,Apartment Parking Lot,5700-5799,GARDENDALE DR,-
Theft,Other Parking Lot,4500-4599,TULSA RD,RD
Robbery,"Road, Street, or Sidewalk",4700-4799,BINGLE RD,RD
Theft,Apartment,3200-3299,MANGUM RD,RD
AutoTheft,Grocery Store or Supermarket Parking Lot,4700-4799,HAIN,ST
Theft,Convenience Store,11900-11999,HEMPSTEAD,RD
Aggravated Assault,Apartment,4200-4299,W 34TH ST,ST
Theft,Other Parking Lot,400-499,B LCR 398,-
Theft,Strip Business Center Parking Lot,15200-15299,CABOTS LANDING,DR
Theft,Office Building,9800-9899,NORTHWEST FWY OB,-
Theft,"Church, Synagogue, or Temple",6100-6199,GREENMONT,DR
Robbery,"Hotel, Motel, Inn, Etc.",12400-12499,NORTHWEST,ST
Theft,Commercial Parking Lot or Garage,3000-3099,PO BOX 346,-
Robbery,Convenience Store,6400-6499,43RD,RD
Burglary,Specialty Store (Non-Specific),5700-5799,BINGLE,RD
Aggravated Assault,Apartment,4200-4299,SHERWOOD,LN
Burglary,Other Parking Lot,4800-4899,SOUTHERLAND,RD
AutoTheft,Other Parking Lot,8000-8099,SKYLINE,DR
Theft,Grocery Store or Supermarket,7000-7099,COLE CREEK,-
Burglary,Restaurant or Cafeteria,5700-5799,BINGLE,RD
Theft,Hotel or Motel Parking Lot,2500-2599,N LOOP W,-
Burglary,Rental Storage Facility,4800-4899,W 34TH ST,ST
Theft,Commercial Parking Lot or Garage,4600-4699,WILD INDIGO 170,-
Theft,Restaurant or Cafeteria Parking Lot,2200-2299,SILVERBONNET,-
Robbery,Grocery Store or Supermarket,7300-7399,NORTHLINE DR 605,-
Robbery,Specialty Store (Non-Specific),5700-5799,BINGLE,RD
Rape,Residence or House,3800-3899,MANGUM,RD
Burglary,Drug Store or Medical Supply,2900-2999,MANGUM,RD
Theft,Miscellaneous Business (Non-Specific),5300-5399,W 34TH ST,ST
Theft,Miscellaneous Business (Non-Specific),7700-7799,SCHNEIDER,-
Theft,Department or Discount Store,6400-6499,43RD,RD
Theft,"Other, Unknown, or Not Listed",3700-3799,WATONGA BLVD,BLVD
Theft,Residence or House,6100-6199,GREENMONT,DR
Robbery,Restaurant or Cafeteria,3400-3499,T C JESTER,BLVD
Theft,Office Building,10300-10399,NORTHWEST FWY IB,-
Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,5100-5199,ANTOINE,DR
Theft,"Pawn, Resale Shop, or Flea Market",5400-5499,ANTOINE,DR
AutoTheft,Apartment Parking Lot,5800-5899,W SUNFOREST DR,-
Theft,Other Parking Lot,1200-1299,W 34TH ST,ST
AutoTheft,Apartment Parking Lot,5100-5199,ALBA ST,ST
Theft,Construction Site,1000-1099,FISHER ST,ST
Theft,"Road, Street, or Sidewalk",2100-2199,LAMONTE LN,-
Aggravated Assault,"Road, Street, or Sidewalk",2500-2599,WESTRIDGE,ST
Theft,Residence or House,1400-1499,OVERHILL,-
Robbery,Vehicle/Auto Sales/Lease/Auto Parts Store,1200-1299,ROXELLA,ST
Burglary,Residence or House,200-299,W 33RD ST,ST
Theft,"Parks and Recreation, Zoo, Swimming Pool",600-699,CEDAR LANE,-
Theft,Other Parking Lot,3400-3499,N SHEPHERD DR,-
Theft,Strip Business Center Parking Lot,3500-3599,W T C JESTER BLVD,BLVD
Burglary,Apartment,3400-3499,N SHEPHERD DR,-
Theft,Convenience Store,1800-1899,43RD,RD
AutoTheft,Other Parking Lot,3500-3599,T C JESTER,BLVD
Burglary,Residence or House,800-899,W 41ST ST,ST
Aggravated Assault,Apartment,800-899,MARTIN ST,ST
Theft,Commercial Parking Lot or Garage,3500-3599,E T C JESTER BLVD,BLVD
Theft,Other Parking Lot,3400-3499,ELLA BLVD,BLVD
AutoTheft,Other Parking Lot,3500-3599,T C JESTER BLVD,BLVD
Theft,"Hotel, Motel, Inn, Etc.",1500-1599,N LOOP W,-
Robbery,Service or Gas Station,200-299,LOOP,-
Burglary,Miscellaneous Business (Non-Specific),2100-2199,JUDIWAY,ST
Robbery,Service or Gas Station,2000-2099,34TH,ST
Theft,Driveway,2300-2399,ALTHEA DR,-
Theft,Residence or House,1100-1199,CHAMBOARD LN,-
Burglary,Garage or Carport,1800-1899,BETHLEHEM DR.,-
Theft,Residence or House,2200-2299,WILDE ROCK,WAY
Robbery,Restaurant or Cafeteria,3000-3099,ELLA,BLVD
Theft,"Road, Street, or Sidewalk",1000-1099,RICHELIEU LN,-
Theft,Miscellaneous Business (Non-Specific),3900-3999,ELLA BLVD,BLVD
Burglary,Garage or Carport,1000-1099,RICHELIEU LN,-
Burglary,Apartment,800-899,OAK,ST
Burglary,Restaurant or Cafeteria,3000-3099,ELLA,BLVD
Robbery,Restaurant or Cafeteria,3300-3399,T C JESTER,BLVD
Theft,Liquor Store,4700-4799,SHEPHERD,RD
Theft,Miscellaneous Business (Non-Specific),3500-3599,ELLA,BLVD
Theft,"Gym, Recreat, Club House, Indoor Pool",1200-1299,34TH,ST
Theft,Miscellaneous Business (Non-Specific),4900-4999,SHEPHERD,RD
Theft,"Parks and Recreation, Zoo, Swimming Pool",4000-4099,LEMON TREE,LN
AutoTheft,"Road, Street, or Sidewalk",1000-1099,CANDLELIGHT LN,-
Aggravated Assault,Apartment,13800-13899,WINTER ROSE WY,-
Theft,Residence or House,500-599,W 31ST ST,ST
Theft,Service or Gas Station,2000-2099,34TH,ST
Burglary,Apartment,800-899,MARTIN ST,ST
Burglary,Restaurant or Cafeteria,3000-3099,ELLA,BLVD
Theft,Restaurant or Cafeteria Parking Lot,3000-3099,ELLA BLVD,BLVD
Robbery,Service or Gas Station,1800-1899,43RD,RD
Theft,"Road, Street, or Sidewalk",2000-2099,BRIMBERRY ST,ST
AutoTheft,Residence or House,1500-1599,ALTHEA DR,-
Theft,Convenience Store Parking Lot,4800-4899,N SHEPHERD DR,-
Aggravated Assault,Apartment,800-899,OAK ST,ST
Burglary,Miscellaneous Business (Non-Specific),1200-1299,43RD,RD
Burglary,Restaurant or Cafeteria,3500-3599,ELLA BLVD BUILDING C SUITE A,-
Theft,"Road, Street, or Sidewalk",2300-2399,BRON HOLLY DR,-
AutoTheft,Driveway,1700-1799,WOODCREST DR,-
Theft,"Road, Street, or Sidewalk",1000-1099,31ST,ST
Theft,"Gym, Recreat, Club House, Indoor Pool",1200-1299,W 34TH ST,ST
Theft,Residence or House,16900-16999,NORTHCHASE,DR
AutoTheft,Driveway,1700-1799,W 34TH ST,ST
AutoTheft,Driveway,1000-1099,CANDLELIGHT LN,-
Theft,Grocery Store or Supermarket,6800-6899,ANTOINE,DR
Theft,Grocery Store or Supermarket,1300-1399,W 43RD ST,ST
Theft,"Road, Street, or Sidewalk",2000-2099,DE MILO DR,-
AutoTheft,Vehicle/Auto Sales/Lease/Auto Parts Store,4700-4799,SHEPHERD,RD
Theft,"Road, Street, or Sidewalk",8500-8599,TIDWELL,RD
Theft,Apartment Parking Lot,1000-1099,PINEMONT DR,-
Theft,Other Parking Lot,4200-4299,W T C JESTER BLVD,BLVD
Robbery,Vehicle/Auto Sales/Lease/Auto Parts Store,2200-2299,43RD,RD
Theft,Miscellaneous Business (Non-Specific),1200-1299,43RD,RD
Theft,Restaurant or Cafeteria Parking Lot,3400-3499,ELLA BLVD,BLVD
Theft,Other Parking Lot,4300-4399,PINEMONT,DR
Burglary,Miscellaneous Business (Non-Specific),27200-27299,REMINGTON FOREST,ST
Burglary,"Other, Unknown, or Not Listed",2200-2299,34TH ST A-1,-
Aggravated Assault,Highway or Freeway,700-799,N IH 610 FWY W,-
Theft,Residence or House,2000-2099,LAMONTE LN,-
Burglary,Apartment,900-999,LEHMAN ST,ST
Theft,Commercial Parking Lot or Garage,1200-1299,W 43RD ST,ST
Theft,Driveway,2300-2399,ALTHEA DRIVE,-
Theft,Residence or House,9500-9599,FM 1960 W.,-
Theft,Residence or House,1100-1199,WAKEFIELD,DR
AutoTheft,Other Parking Lot,3900-3999,NORTH FWY IB,-
Aggravated Assault,Residence or House,4000-4099,DELHI ST,ST
AutoTheft,Miscellaneous Business (Non-Specific),300-399,CR 4500,-
Aggravated Assault,Bar or Night Club Parking Lot,600-699,MAXEY ROAD APT 1502,-
Theft,Commercial Parking Lot or Garage,4300-4399,N SHEPHERD DR,-
Aggravated Assault,"Road, Street, or Sidewalk",4300-4399,ROGERS,-
Aggravated Assault,Residence or House,1300-1399,JOHNSTON ST,ST
Robbery,Other Parking Lot,4100-4199,NORTH FWY IB,-
Theft,Residence or House,300-399,E 39TH ST,ST
Theft,Department or Discount Store,4000-4099,SHEPHERD,RD
Theft,Service or Gas Station,6200-6299,FOXLEIGH,-
AutoTheft,Apartment Parking Lot,5000-5099,YALE,ST
Theft,Residence or House,1400-1499,34TH,ST
Theft,Residence or House,1200-1299,32 1/2 ST,ST
Theft,Residence or House,7500-7599,N MAIN ST,ST
Theft,Residence or House,400-499,TRUMAN,-
Theft,Commercial Parking Lot or Garage,300-399,GARDEN OAKS,BLVD
Theft,"Road, Street, or Sidewalk",600-699,SAM HOUSTON,PKWY
Robbery,"Road, Street, or Sidewalk",5000-5099,N SHEPHERD DR,-
AutoTheft,Other Parking Lot,4700-4799,YALE ST,ST
Theft,Construction Site,200-299,E 31ST ST,ST
Theft,Commercial Parking Lot or Garage,4400-4499,N SHEPHERD DR,-
Burglary,Apartment,3900-3999,NORTH FWY IB,-
Burglary,Apartment,500-599,W CROSSTIMBERS ST,ST
Theft,Apartment,600-699,W DONOVAN,-
Robbery,"Road, Street, or Sidewalk",600-699,E 35TH ST,ST
Aggravated Assault,"Road, Street, or Sidewalk",400-499,BIZERTE SQ,-
Aggravated Assault,Residence or House,700-799,40TH,ST
Theft,"Hotel, Motel, Inn, Etc.",4000-4099,NORTH FWY IB,-
Theft,Commercial Parking Lot or Garage,1000-1099,CR 59,-
Aggravated Assault,"Road, Street, or Sidewalk",3400-3499,AIRLINE DR,-
Theft,Driveway,500-599,GAMMON DR,-
Aggravated Assault,"Road, Street, or Sidewalk",UNK,NORTH FWY IB/TIDWELL OBIB,-
Burglary,"Vacant Single Occ Resd(House,Townhs,Dplex)",3900-3999,NORTH FWY IB,-
AutoTheft,Other Parking Lot,UNK,NORTH FWY IB/TIDWELL OBIB,-
Theft,Miscellaneous Business (Non-Specific),1000-1099,LOOP,-
Robbery,"Road, Street, or Sidewalk",UNK,LYERLY,ST
Theft,Specialty Store (Non-Specific),4100-4199,SHEPHERD,RD
Aggravated Assault,Residence or House,700-799,39TH,ST
Aggravated Assault,"Road, Street, or Sidewalk",200-299,EAST 37TH,-
Theft,Drug Store or Medical Supply,4100-4199,SHEPHERD,RD
AutoTheft,"Road, Street, or Sidewalk",900-999,E 32ND ST,ST
Aggravated Assault,Residence or House,4500-4599,WERNER ST,ST
Aggravated Assault,Apartment,500-599,W CROSSTIMBERS ST,ST
Burglary,Residence or House,200-299,E 30TH ST,ST
Theft,Residence or House,400-499,E 41ST ST,ST
Theft,Commercial Building,5500-5599,SHEPHERD,RD
Aggravated Assault,Apartment,4700-4799,YALE,ST
Theft,Commercial Parking Lot or Garage,500-599,GARDEN OAKS,BLVD
Theft,Other Parking Lot,300-399,GARDEN OAKS,BLVD
Theft,Other Parking Lot,400-499,GARDEN OAKS,BLVD
Theft,Other Parking Lot,400-499,38TH,ST
Aggravated Assault,Residence or House,500-599,E. DELZ,-
Burglary,Residence or House,5200-5299,WERNER ST,ST
AutoTheft,"Road, Street, or Sidewalk",5300-5399,NORTH,FWY
Robbery,Miscellaneous Business (Non-Specific),4400-4499,NORTH,FWY
Burglary,Garage or Carport,900-999,E 33RD ST,ST
Theft,Department or Discount Store,4000-4099,SHEPHERD,RD
Burglary,Residence or House,4000-4099,CORNELL ST,ST
Theft,Rehabilitation Center,600-699,THORNTON,RD
Aggravated Assault,Residence or House,700-799,GLENBURNIE DR,-
Aggravated Assault,"Multi-Plex Home (Duplex,Triplex Etc.)",300-399,E 37TH ST,ST
Aggravated Assault,Convenience Store Parking Lot,5000-5099,NORTH FWY IB,-
Robbery,"Road, Street, or Sidewalk",600-699,CROSSTIMBERS ST,ST
Aggravated Assault,Convenience Store Parking Lot,4400-4499,YALE ST,ST
Aggravated Assault,"Road, Street, or Sidewalk",100-199,E CROSSTIMBERS ST,ST
Theft,Restaurant or Cafeteria Parking Lot,5300-5399,NORTH,FWY
Burglary,Residence or House,6300-6399,GAY ST,ST
Aggravated Assault,Apartment,400-499,LINDALE ST APT B,-
Theft,Miscellaneous Business (Non-Specific),5200-5299,NORTH,FWY
Theft,Park and Ride Terminal,7700-7799,FULTON ST,ST
AutoTheft,Strip Business Center Parking Lot,4400-4499,NORTH FWY OB,-
Theft,Park and Ride Terminal,7700-7799,FULTON ST,ST
Theft,"Hotel, Motel, Inn, Etc.",4300-4399,NORTH FWY OB,-
AutoTheft,Grocery Store or Supermarket Parking Lot,4700-4799,AIRLINE DR,-
Aggravated Assault,"Gym, Recreat, Club House, Indoor Pool",UNK,LYERLY,-
Burglary,Residence or House,600-699,APACHE,ST
Robbery,Apartment,8200-8299,BAUMAN RD,RD
AutoTheft,Other Parking Lot,4700-4799,AIRLINE DR,-
AutoTheft,Grocery Store or Supermarket Parking Lot,4400-4499,NORTH FWY OB,-
Robbery,"Other, Unknown, or Not Listed",4900-4999,AIRLINE DR,-
Theft,Grocery Store or Supermarket,4400-4499,NORTH,FWY
Theft,Grocery Store or Supermarket,4400-4499,NORTH,FWY
Theft,Clothing Store,4400-4499,NORTH,FWY
Theft,Department or Discount Store,4400-4499,NORTH,FWY
Murder,Bar or Night Club,7100-7199,FULTON ST,ST
Aggravated Assault,"Road, Street, or Sidewalk",700-799,WARNER,-
Theft,Bank or Savings Institution Parking Lot,100-199,E CROSSTIMBERS ST,ST
AutoTheft,"Road, Street, or Sidewalk",UNK,E CROSSTIMBERS ST,ST
Theft,Grocery Store or Supermarket,8600-8699,IRVINGTON BLVD,BLVD
Theft,Grocery Store or Supermarket,4700-4799,AIRLINE DR,-
AutoTheft,Bar or Night Club Parking Lot,8100-8199,IRVINGTON BLVD,BLVD
Theft,Department or Discount Store,100-199,CROSSTIMBERS,ST
Robbery,Commercial Parking Lot or Garage,4400-4499,NORTH FWY OB,-
Theft,Commercial Building,100-199,EAST CROSSTIMBERS STREET,-
Theft,Residence or House,100-199,CROSSTIMBERS ST,ST
Aggravated Assault,"Road, Street, or Sidewalk",2900-2999,LOGANBERRY PARK,LN
Theft,Department or Discount Store,4400-4499,NORTH FWY OB,-
Theft,Restaurant or Cafeteria,UNK,E CROSSTIMBERS ST,ST
Robbery,"Road, Street, or Sidewalk",7800-7899,FULTON ST,ST
Theft,Department or Discount Store,4400-4499,NORTH,FWY
Robbery,Apartment Parking Lot,8200-8299,BAUMAN RD,RD
Aggravated Assault,Other Parking Lot,1000-1099,BENNINGTON ST,ST
Robbery,Residence or House,100-199,1/2 WEISENBERGER DR,-
AutoTheft,Grocery Store or Supermarket Parking Lot,4400-4499,NORTH FWY OB,-
AutoTheft,Mall Parking Lot,4400-4499,NORTH FWY OB,-
AutoTheft,Other Parking Lot,4400-4499,NORTH FWY OB,-
AutoTheft,Service or Gas Station,1000-1099,EAST 7TH,ST
Robbery,Driveway,300-399,CROSSTIMBERS,-
Robbery,"Road, Street, or Sidewalk",7500-7599,FULTON ST,ST
Theft,Grocery Store or Supermarket,4400-4499,NORTH,FWY
Burglary,Apartment,UNK,BURRESS ST APT 1028,-
Robbery,Department or Discount Store,4400-4499,NORTH,FWY
Theft,Department or Discount Store,4400-4499,NORTH,FWY
Burglary,Miscellaneous Business (Non-Specific),900-999,E TIDWELL RD,RD
Theft,"Pawn, Resale Shop, or Flea Market",4700-4799,NORTH,FWY
AutoTheft,Restaurant or Cafeteria Parking Lot,4400-4499,NORTH FWY OB,-
Theft,Residence or House,200-299,DORCHESTER ST,ST
Theft,Residence or House,700-799,WESTFORD,RD
AutoTheft,Restaurant or Cafeteria Parking Lot,4400-4499,NORTH FWY OB,-
Burglary,Restaurant or Cafeteria Parking Lot,200-299,CROSSTIMBERS,ST
AutoTheft,Miscellaneous Business (Non-Specific),200-299,MEADOW LEA DR,-
Robbery,Clothing Store,17200-17299,HAFER,RD
Theft,Strip Business Center Parking Lot,4400-4499,NORTH FWY OB,-
Theft,Specialty Store (Non-Specific),300-399,CROSSTIMBERS,ST
Burglary,Liquor Store,4700-4799,AIRLINE,DR
Theft,Apartment,8200-8299,BAUMAN,RD
AutoTheft,Apartment Parking Lot,300-399,BERRY RD,RD
AutoTheft,Convenience Store Parking Lot,4400-4499,NORTH FWY OB,-
Aggravated Assault,Apartment Parking Lot,UNK,LYERLY,-
Theft,"Pawn, Resale Shop, or Flea Market",UNK,CROSSTIMBERS,ST
Theft,Department or Discount Store,4400-4499,NORTH,FWY
Robbery,Convenience Store Parking Lot,4400-4499,NORTH FWY OB,-
Theft,Apartment Parking Lot,8200-8299,FULTON,ST
AutoTheft,Strip Business Center Parking Lot,4400-4499,NORTH FWY OB,-
Theft,Department or Discount Store,4400-4499,NORTH,FWY
Robbery,Department or Discount Store,4400-4499,NORTH,FWY
Theft,Department or Discount Store,100-199,CROSSTIMBERS,ST
Theft,"Libraries, Museums",9200-9299,IRVINGTON BLVD,BLVD
Theft,Department or Discount Store,4400-4499,NORTH FWY OB,-
Theft,Grocery Store or Supermarket,10900-10999,BEAUMONT,HWY
Robbery,Residence or House,UNK,WELLFORD,RD
Aggravated Assault,Residence or House,7600-7699,APPLETON ST,ST
Robbery,Bus Stop,4400-4499,NORTH FWY OB,-
Robbery,Department or Discount Store,8600-8699,IRVINGTON,BLVD
Theft,Convenience Store,100-199,CROSSTIMBERS,ST
Theft,"Electronics Store, Electrical Supplies",4400-4499,NORTH,FWY
Theft,Residence or House,600-699,REID,-
Theft,Convenience Store,8400-8499,IRVINGTON BLVD,BLVD
