Offense Type,Premise,BlockRange,StreetName,Type
Theft,"Road, Street, or Sidewalk",1200-1299,SANDMAN,ST
Theft,Residence or House,5000-5099,DARLING,ST
Theft,Other Parking Lot,6500-6599,MEMORIAL,DR
Theft,"Parks and Recreation, Zoo, Swimming Pool",7200-7299,MEMORIAL,DR
Auto Theft,Driveway,5500-5599,KIAM,ST
Aggravated Assault,"Road, Street, or Sidewalk",1600-1699,DETERING,ST
Theft,Department or Discount Store,100-199,YALE,ST
Theft,Bar or Night Club Parking Lot,6500-6599,WASHINGTON,AVE
Theft,"Road, Street, or Sidewalk",5500-5599,CORNISH,ST
Theft,Bar or Night Club,4000-4099,WASHINGTON,AVE
Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,5600-5699,FEAGAN,ST
Theft,Other Parking Lot,7200-7299,MEMORIAL,DR
Theft,Commercial Parking Lot or Garage,UNK,PICNIC,LN
Aggravated Assault,"Road, Street, or Sidewalk",700-799,DETERING,ST
Theft,Construction Site,5400-5499,DARLING,ST
Theft,Restaurant or Cafeteria Parking Lot,1700-1799,DURHAM,DR
Burglary,Residence or House,4200-4299,SCHULER,ST
Burglary,Commercial Building,8200-8299,WASHINGTON,AVE
Theft,Grocery Store or Supermarket Parking Lot,100-199,YALE,ST
Theft,"Electronics Store, Electrical Supplies",3900-3999,KOEHLER,-
Theft,"Other, Unknown, or Not Listed",6000-6099,MAXIE,ST
Theft,Other Parking Lot,6500-6599,MEMORIAL,DR
Theft,Apartment Parking Lot,100-199,HEIGHTS,BLVD
Theft,Apartment Parking Lot,5200-5299,MEMORIAL,DR
Theft,Restaurant or Cafeteria Parking Lot,5500-5599,MEMORIAL,DR
Burglary,Rental Storage Facility,5400-5499,KATY,FWY
Theft,Garage or Carport,5200-5299,MEMORIAL,DR
Theft,Driveway,5300-5399,DARLING,ST
Theft,Apartment Parking Lot,200-299,T C JESTER,BLVD
Theft,Garage or Carport,200-299,HEIGHTS,BLVD
Theft,Commercial Parking Lot or Garage,5200-5299,MEMORIAL,DR
Theft,Apartment Parking Lot,5400-5499,WASHINGTON,AVE
Theft,Residence or House,1100-1199,UTAH,ST
Theft,Apartment Parking Lot,200-299,HEIGHTS,BLVD
Theft,Apartment Parking Lot,100-199,HEIGHTS,BLVD
Theft,Convenience Store,1800-1899,SHEPHERD,DR
Theft,Bar or Night Club,5300-5399,WASHINGTON,AVE
Theft,Other Parking Lot,6800-6899,WASHINGTON,AVE
Rape,Apartment,4900-4999,CENTER,ST
Theft,Department or Discount Store,100-199,YALE,ST
Theft,"Road, Street, or Sidewalk",4900-4999,GIBSON,ST
Theft,Specialty Store (Non-Specific),100-199,YALE,ST
Theft,Department or Discount Store,100-199,YALE,ST
Theft,Other Parking Lot,7200-7299,MEMORIAL,DR
Theft,"Road, Street, or Sidewalk",7200-7299,MEMORIAL,DR
Burglary,Apartment,100-199,DETERING,ST
Theft,"Road, Street, or Sidewalk",500-599,MEMORIAL LOOP,-
Theft,"Road, Street, or Sidewalk",4600-4699,NETT,ST
Burglary,Restaurant or Cafeteria Parking Lot,1800-1899,SHEPHERD,DR
Theft,"Road, Street, or Sidewalk",1000-1099,MEMORIAL,LP
Theft,Restaurant or Cafeteria Parking Lot,1500-1599,SHEPHERD,DR
Theft,"Road, Street, or Sidewalk",4000-4099,MEMORIAL,DR
Theft,Construction Site,200-299,HEIGHTS,BLVD
Auto Theft,Apartment Parking Lot,4200-4299,SCOTLAND,-
Theft,Department or Discount Store,100-199,YALE,ST
Theft,Grocery Store or Supermarket,100-199,YALE,ST
Theft,"Other, Unknown, or Not Listed",4600-4699,NETT,ST
Theft,Other Parking Lot,7500-7599,PICNIC,LN
Theft,"Parks and Recreation, Zoo, Swimming Pool",7500-7599,PICNIC,LN
Theft,"Toys, Arts Craft,Musical, Bike,Pet Stores",100-199,YALE,ST
Theft,Commercial Parking Lot or Garage,5400-5499,WASHINGTON,AVE
Theft,Other Parking Lot,1500-1599,LOOP,-
Auto Theft,"Other, Unknown, or Not Listed",2100-2199,ELLA,BLVD
Auto Theft,"Other, Unknown, or Not Listed",2100-2199,ELLA,BLVD
Theft,Other Parking Lot,1400-1499,20TH,ST
Aggravated Assault,Bar or Night Club,1200-1299,20TH,ST
Theft,Hospital Parking Lot,1600-1699,LOOP,-
Theft,Other Parking Lot,1900-1999,LOOP,-
Burglary,Apartment,2400-2499,T C JESTER,BLVD
Robbery,"Furniture, Appliances, Radios, TV Store",1000-1099,LOOP,-
Burglary,Construction Site,800-899,21ST,ST
Burglary,"Physician, Doctor, Dentist's Office",2100-2199,18TH,ST
Aggravated Assault,Miscellaneous Business (Non-Specific),1400-1499,20TH,ST
Burglary,Apartment,2400-2499,T C JESTER,BLVD
Theft,Mall Parking Lot,900-999,22ND,ST
Theft,Restaurant or Cafeteria Parking Lot,1200-1299,19TH,ST
Theft,Bar or Night Club Parking Lot,1200-1299,20TH,ST
Theft,"Road, Street, or Sidewalk",1000-1099,20TH,ST
Theft,Residence or House,900-999,23RD,ST
Theft,Restaurant or Cafeteria Parking Lot,1200-1299,20TH,ST
Burglary,Grocery Store or Supermarket,1800-1899,ELLA,BLVD
Theft,Apartment Parking Lot,1000-1099,23RD,ST
Theft,Warehouse,2500-2599,11TH,ST
Auto Theft,Driveway,1300-1399,PRINCE,ST
Theft,Commercial Parking Lot or Garage,1400-1499,LOOP,-
Theft,"Road, Street, or Sidewalk",2600-2699,COUCH,ST
Theft,Apartment Parking Lot,2100-2199,TANNEHILL,DR
Theft,Miscellaneous Business (Non-Specific),1000-1099,LOOP,-
Theft,"Road, Street, or Sidewalk",6300-6399,PINESHADE,LN
Theft,Apartment Parking Lot,2400-2499,HACKETT,DR
Theft,Apartment Parking Lot,2400-2499,HACKETT,DR
Theft,Commercial Parking Lot or Garage,1600-1699,LOOP,-
Burglary,Residence or House,7100-7199,OLD KATY,RD
Theft,Residence or House,7100-7199,OLD KATY,RD
Theft,"Road, Street, or Sidewalk",1200-1299,20TH,ST
Theft,Apartment Parking Lot,2100-2199,TANNEHILL,DR
Theft,"Road, Street, or Sidewalk",1200-1299,20TH,ST
Theft,,7000-7099,OLD KATY,RD
Aggravated Assault,Warehouse,1400-1499,GREENGRASS,DR
Theft,"Church, Synagogue, or Temple",1300-1399,FOXWOOD,RD
Auto Theft,Driveway,1000-1099,GROVEWOOD,LN
Auto Theft,Driveway,1200-1299,22ND,ST
Theft,Residence or House,1200-1299,22ND,ST
Theft,Bar or Night Club Parking Lot,1300-1399,20TH,ST
Robbery,"Road, Street, or Sidewalk",900-999,18TH,ST
Theft,Residence or House,1000-1099,GROVEWOOD,LN
Theft,Apartment Parking Lot,1600-1699,T C JESTER,BLVD
Burglary,Restaurant or Cafeteria Parking Lot,2000-2099,DURHAM,DR
Theft,Other Parking Lot,800-899,27TH,ST
Theft,Convenience Store Parking Lot,1700-1799,T C JESTER,BLVD
Burglary,Vehicle/Auto Sales/Lease/Auto Parts Store,800-899,17TH,ST
Burglary,Restaurant or Cafeteria Parking Lot,1400-1499,19TH,ST
Theft,Driveway,6300-6399,WYNNWOOD,LN
Theft,Driveway,3600-3699,HEMPSTEAD VILLA,DR
Aggravated Assault,"Road, Street, or Sidewalk",1300-1399,LOOP,-
Theft,Bar or Night Club Parking Lot,1000-1099,20TH,ST
Burglary,Restaurant or Cafeteria,1200-1299,LOOP,-
Auto Theft,Driveway,2000-2099,14TH,ST
Auto Theft,Apartment Parking Lot,2300-2399,18TH,ST
Theft,"Road, Street, or Sidewalk",1500-1599,26TH,ST
Theft,Hospital Parking Lot,1600-1699,LOOP,-
Theft,Restaurant or Cafeteria Parking Lot,2000-2099,T C JESTER,BLVD
Auto Theft,Strip Business Center Parking Lot,1000-1099,LOOP,-
Theft,Miscellaneous Business (Non-Specific),1000-1099,LOOP,-
Theft,Restaurant or Cafeteria Parking Lot,1200-1299,20TH,ST
Burglary,Apartment,2700-2799,18TH,ST
Theft,Commercial Parking Lot or Garage,UNK,KATY,RD
Theft,Miscellaneous Business (Non-Specific),1400-1499,LOOP,-
Theft,Apartment Parking Lot,2200-2299,18TH,ST
Theft,Apartment Parking Lot,2400-2499,HACKETT,DR
Burglary,Apartment,2700-2799,18TH,ST
Theft,"Road, Street, or Sidewalk",800-899,18TH,ST
Auto Theft,Department or Discount Store,1000-1099,LOOP,-
Burglary,Apartment,2700-2799,18TH,ST
Burglary,Residence or House,6300-6399,GROVEWOOD,LN
Theft,"Road, Street, or Sidewalk",800-899,21ST,ST
Burglary,"Garden Supply, Nursery, or Florist",1700-1799,LOOP,-
Theft,Other Parking Lot,1200-1299,LOOP,-
Burglary,Residence or House,800-899,17TH,ST
Theft,Restaurant or Cafeteria Parking Lot,1000-1099,20TH,ST
Rape,Residence or House,2300-2399,18TH,ST
Burglary,Warehouse,2300-2399,MINIMAX,DR
Theft,Strip Business Center Parking Lot,10600-10699,NORTHWEST,FWY
Theft,Apartment Parking Lot,4600-4699,SHERWOOD,LN
Theft,Apartment Parking Lot,5700-5799,GARDENDALE,DR
Theft,Apartment Parking Lot,4000-4099,WATONGA,BLVD
Theft,Restaurant or Cafeteria,10800-10899,NORTHWEST,FWY
Theft,Other Parking Lot,2000-2099,MANGUM,RD
Theft,Commercial Parking Lot or Garage,2500-2599,LOOP,-
Theft,Apartment Parking Lot,3900-3999,SHERWOOD,LN
Burglary,Apartment,5600-5699,ANTOINE,DR
Theft,Miscellaneous Business (Non-Specific),10500-10599,NORTHWEST,FWY
Theft,Apartment,4800-4899,LAMONTE,LN
Auto Theft,Apartment Parking Lot,6000-6099,SUNFOREST,DR
Burglary,Apartment,3800-3899,SHERWOOD,LN
Theft,Grocery Store or Supermarket,5200-5299,34TH,ST
Auto Theft,Apartment Parking Lot,6000-6099,SUNFOREST,DR
Theft,Other Parking Lot,4800-4899,34TH,ST
Theft,Other Parking Lot,UNK,43RD OBIB,-
Aggravated Assault,Apartment,3900-3999,SHERWOOD,LN
Burglary,,11200-11299,HEMPSTEAD,RD
Auto Theft,Commercial Parking Lot or Garage,2900-2999,T C JESTER,BLVD
Robbery,Miscellaneous Business (Non-Specific),3600-3699,MANGUM,RD
Theft,Residence or House,4100-4199,BROOKWOODS,DR
Burglary,"Factory, Manufacturing, or Industrial",2000-2099,KARBACH,ST
Theft,Bar or Night Club,12200-12299,HEMPSTEAD,RD
Theft,Apartment Parking Lot,3200-3299,MANGUM,RD
Theft,"Hotel, Motel, Inn, Etc.",3000-3099,LOOP,-
Theft,Apartment Parking Lot,5800-5899,SUNFOREST,DR
Auto Theft,Hotel or Motel Parking Lot,5500-5599,34TH,ST
Theft,Grocery Store or Supermarket,5200-5299,34TH,ST
Theft,Strip Business Center Parking Lot,10900-10999,NORTHWEST,FWY
Theft,Department or Discount Store,12000-12099,NORTHWEST,FWY
Auto Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,12200-12299,HEMPSTEAD,RD
Robbery,Restaurant or Cafeteria Parking Lot,5600-5699,ANTOINE,DR
Theft,Apartment Parking Lot,3700-3799,WATONGA,BLVD
Theft,Restaurant or Cafeteria,2400-2499,MANGUM,RD
Theft,Residence or House,5000-5099,BIRCHMONT,DR
Theft,Driveway,6000-6099,VIKING,DR
Theft,Apartment,5700-5799,GARDENDALE,DR
Theft,Other Parking Lot,4100-4199,HILL OAK,DR
Theft,Restaurant or Cafeteria,11100-11199,NORTHWEST,FWY
Robbery,Apartment Parking Lot,5100-5199,ANTOINE,DR
Theft,"Hotel, Motel, Inn, Etc.",12100-12199,NORTHWEST,FWY
Theft,Department or Discount Store,500-599,NORTHWEST MALL,-
Theft,"Other, Unknown, or Not Listed",2500-2599,LOOP,-
Theft,"Hotel, Motel, Inn, Etc.",11100-11199,NORTHWEST,FWY
Theft,Grocery Store or Supermarket,5200-5299,34TH,ST
Aggravated Assault,Strip Business Center Parking Lot,6600-6699,TIDWELL,RD
Aggravated Assault,Residence or House,4600-4699,CARLEEN,RD
Theft,"Road, Street, or Sidewalk",5000-5099,SUMMER FOREST,DR
Auto Theft,"Church, Synagogue, or Temple Parking Lot",5800-5899,PINEMONT,DR
Robbery,"Road, Street, or Sidewalk",5900-5999,GREENMONT,DR
Burglary,Apartment,3900-3999,SHERWOOD,LN
Theft,Apartment Parking Lot,4200-4299,34TH,ST
Robbery,"Road, Street, or Sidewalk",12700-12799,NORTHWEST,FWY
Burglary,Apartment,4600-4699,34TH,ST
Theft,Specialty Store (Non-Specific),11200-11299,NORTHWEST,FWY
Robbery,Grocery Store or Supermarket Parking Lot,5200-5299,34TH,ST
Aggravated Assault,Apartment,4100-4199,MANGUM,RD
Burglary,Apartment,6000-6099,SUNFOREST,DR
Theft,Apartment Parking Lot,3700-3799,WATONGA,BLVD
Theft,Apartment Parking Lot,5900-5999,PINEMONT,DR
Theft,Apartment,3300-3399,ANTOINE,DR
Theft,Driveway,6500-6599,FELDSPAR,ST
Robbery,Service or Gas Station,3400-3499,ANTOINE,DR
Theft,Apartment Parking Lot,4800-4899,LAMONTE,LN
Theft,Office Building,10600-10699,NORTHWEST,FWY
Theft,"Other, Unknown, or Not Listed",5600-5699,ANTOINE,DR
Theft,Service or Gas Station,2500-2599,LOOP,-
Robbery,Apartment Parking Lot,5800-5899,SUNFOREST,DR
Aggravated Assault,Apartment,3900-3999,SHERWOOD,LN
Auto Theft,"Hotel, Motel, Inn, Etc.",3300-3399,ANTOINE,DR
Theft,Driveway,5300-5399,LAMONTE,LN
Burglary,Apartment,5500-5599,DEEP FOREST,DR
Theft,Apartment Parking Lot,6000-6099,SUNFOREST,DR
Theft,Residence or House,5500-5599,ANTOINE,DR
Theft,Apartment Parking Lot,4200-4299,SHERWOOD,LN
Auto Theft,Other Parking Lot,500-599,NORTHWEST MALL,-
Auto Theft,Apartment Parking Lot,6000-6099,SUNFOREST,DR
Theft,Apartment Parking Lot,5500-5599,ANTOINE,DR
Theft,Grocery Store or Supermarket,5200-5299,ANTOINE,DR
Theft,Strip Business Center Parking Lot,10600-10699,NORTHWEST,FWY
Robbery,"Field, Woods, Forest, Park",4000-4099,BOLIN,RD
Robbery,"Road, Street, or Sidewalk",3700-3799,SHERWOOD,LN
Theft,Restaurant or Cafeteria Parking Lot,10800-10899,NORTHWEST,FWY
Theft,Clothing Store,11000-11099,NORTHWEST,FWY
Aggravated Assault,Apartment,4000-4099,34TH,ST
Theft,Bus Station,4400-4499,SHERWOOD,LN
Rape,Middle School,4500-4599,SHERWOOD,LN
Burglary,Apartment,3200-3299,MANGUM,RD
Theft,,11500-11599,NORTHWEST,FWY
Theft,Driveway,5300-5399,LOST FOREST,DR
Robbery,Commercial Parking Lot or Garage,11000-11099,NORTHWEST,FWY
Theft,Other Parking Lot,5300-5399,34TH,ST
Theft,Apartment Parking Lot,4600-4699,34TH,ST
Burglary,Commercial Building,5200-5299,34TH,ST
Auto Theft,Apartment Parking Lot,4200-4299,34TH,ST
Aggravated Assault,"Road, Street, or Sidewalk",6400-6499,GRANITE,ST
Aggravated Assault,Apartment Parking Lot,5500-5599,ANTOINE,DR
Theft,Other Parking Lot,3800-3899,DACOMA,ST
Theft,Driveway,5800-5899,43RD,ST
Rape,"Road, Street, or Sidewalk",5900-5999,HOOVER,ST
Theft,Residence or House,5000-5099,SAXON,DR
Theft,Grocery Store or Supermarket,4700-4799,34TH,ST
Robbery,Apartment Parking Lot,6000-6099,SUNFOREST,DR
Auto Theft,Apartment Parking Lot,4200-4299,34TH,ST
Theft,Hotel or Motel Parking Lot,4900-4999,FEDERAL PLAZA,DR
Robbery,"Road, Street, or Sidewalk",5800-5899,SUNFOREST,DR
Theft,Other Parking Lot,12700-12799,NORTHWEST,FWY
Theft,,5200-5299,ANTOINE,DR
Theft,Convenience Store,6400-6499,43RD,ST
Theft,Grocery Store or Supermarket,3400-3499,MANGUM,RD
Aggravated Assault,Apartment Parking Lot,4200-4299,LOCKFIELD,ST
Aggravated Assault,Apartment,5700-5799,GARDENDALE,DR
Theft,"Road, Street, or Sidewalk",4600-4699,CARLEEN,RD
Auto Theft,"Other, Unknown, or Not Listed",11400-11499,HEMPSTEAD,RD
Theft,"Other, Unknown, or Not Listed",4700-4799,NORTHRUP,DR
Theft,Hotel or Motel Parking Lot,4900-4999,FEDERAL PLAZA,DR
Robbery,"Road, Street, or Sidewalk",5800-5899,SUNFOREST,DR
Theft,Apartment Parking Lot,4600-4699,34TH,ST
Robbery,Restaurant or Cafeteria,5300-5399,34TH,ST
Robbery,Apartment Parking Lot,5600-5699,ANTOINE,DR
Aggravated Assault,Apartment,5700-5799,GARDENDALE,DR
Auto Theft,Apartment Parking Lot,6000-6099,SUNFOREST,DR
Theft,Other Parking Lot,12700-12799,NORTHWEST,FWY
Theft,Miscellaneous Business (Non-Specific),2900-2999,MANGUM,RD
Theft,"Amusement Park, Bowling Alley, Skate Rink",11400-11499,HEMPSTEAD,RD
Theft,"Hotel, Motel, Inn, Etc.",11100-11199,NORTHWEST,FWY
Theft,Driveway,6000-6099,34TH,ST
Theft,Miscellaneous Business (Non-Specific),5300-5399,ANTOINE,DR
Theft,"Road, Street, or Sidewalk",4500-4599,43RD,ST
Theft,Grocery Store or Supermarket,5300-5399,ANTOINE,DR
Theft,"Road, Street, or Sidewalk",5600-5699,ACORN,ST
Burglary,Apartment,6500-6599,43RD,ST
Theft,Strip Business Center Parking Lot,5600-5699,ANTOINE,DR
Theft,Department or Discount Store,11000-11099,NORTHWEST,FWY
Theft,Driveway,5100-5199,VERDOME,LN
Auto Theft,Commercial Parking Lot or Garage,4800-4899,34TH,ST
Theft,Apartment Parking Lot,11900-11999,NORTHWEST,FWY
Burglary,Auto Repair,4600-4699,DACOMA,ST
Burglary,Bar or Night Club,10400-10499,HEMPSTEAD,RD
Robbery,"Road, Street, or Sidewalk",3300-3399,ANTOINE,DR
Burglary,Residence or House,4700-4799,VIKING,DR
Theft,Apartment,6000-6099,PINEMONT,DR
Theft,Apartment Parking Lot,4200-4299,34TH,ST
Theft,Apartment Parking Lot,4200-4299,34TH,ST
Burglary,Commercial Building,10800-10899,NORTHWEST,FWY
Theft,Restaurant or Cafeteria,5200-5299,34TH,ST
Theft,Residence or House,4800-4899,MILWEE,ST
Theft,Specialty Store (Non-Specific),5300-5399,34TH,ST
Robbery,Apartment Parking Lot,4000-4099,WATONGA,BLVD
Auto Theft,,10900-10999,NORTHWEST,FWY
Theft,Commercial Parking Lot or Garage,5600-5699,TIDWELL,RD
Aggravated Assault,Apartment,4800-4899,LAMONTE,LN
Theft,,4800-4899,34TH,ST
Aggravated Assault,Residence or House,6500-6599,UNDERHILL,ST
Theft,"Stadium, Sports Arena, Race Track",3300-3399,T C JESTER,BLVD
Theft,Apartment Parking Lot,4900-4999,DACOMA,ST
Theft,Restaurant or Cafeteria Parking Lot,10800-10899,NORTHWEST,FWY
Theft,Miscellaneous Business (Non-Specific),4800-4899,34TH,ST
Theft,Convenience Store,4800-4899,34TH,ST
Theft,"Road, Street, or Sidewalk",5100-5199,NINA LEE,LN
Aggravated Assault,Apartment,3700-3799,WATONGA,BLVD
Burglary,Rental Storage Facility,10900-10999,NORTHWEST,FWY
Auto Theft,Strip Business Center Parking Lot,11200-11299,NORTHWEST,FWY
Theft,"Road, Street, or Sidewalk",4800-4899,LAMONTE,LN
Robbery,"Amusement Park, Bowling Alley, Skate Rink",3000-3099,MANGUM,RD
Robbery,Apartment Parking Lot,5800-5899,SUNFOREST,DR
Robbery,Commercial Parking Lot or Garage,11000-11099,HEMPSTEAD,RD
Theft,Other Parking Lot,12700-12799,NORTHWEST,FWY
Theft,Hotel or Motel Parking Lot,2500-2599,LOOP,-
Aggravated Assault,Apartment,6000-6099,SUNFOREST,DR
Robbery,Service or Gas Station,5300-5399,ANTOINE,DR
Robbery,Service or Gas Station,6600-6699,PINEMONT,DR
Rape,Apartment,3200-3299,MANGUM,RD
Theft,Driveway,3800-3899,BOLIVIA,BLVD
Theft,Residence or House,5300-5399,POINCIANA,DR
Theft,Residence or House,5500-5599,SAXON,DR
Theft,Miscellaneous Business (Non-Specific),12000-12099,NORTHWEST,FWY
Robbery,"Physician, Doctor, Dentist's Office",2900-2999,MANGUM,RD
Burglary,Apartment,4200-4299,SHERWOOD,LN
Burglary,Residence or House,2100-2199,SAXON,DR
Burglary,Residence or House,800-899,SARA ROSE,ST
Theft,Residence or House,800-899,41ST,ST
Theft,Driveway,800-899,41ST,ST
Theft,"Parks and Recreation, Zoo, Swimming Pool",4200-4299,T C JESTER,BLVD
Theft,Other Parking Lot,1100-1199,34TH,ST
Burglary,Construction Site,1800-1899,SAXON,DR
Theft,"Road, Street, or Sidewalk",1200-1299,CANDLELIGHT,LN
Theft,Commercial Parking Lot or Garage,3300-3399,T C JESTER,BLVD
Theft,Other Parking Lot,4200-4299,T C JESTER,BLVD
Theft,Driveway,1900-1999,GARDENIA,DR
Theft,Residence or House,2100-2199,ALTHEA,DR
Theft,"Other, Unknown, or Not Listed",2100-2199,LOOP,-
Robbery,Restaurant or Cafeteria Parking Lot,3200-3299,SHEPHERD,DR
Theft,Residence or House,800-899,JUDIWAY,ST
Theft,"Road, Street, or Sidewalk",1000-1099,CHANTILLY,LN
Theft,,3400-3499,T C JESTER,BLVD
Theft,"Parks and Recreation, Zoo, Swimming Pool",4200-4299,T C JESTER,BLVD
Theft,Driveway,1700-1799,WOODCREST,DR
Theft,Apartment,800-899,OAK,ST
Theft,Apartment,5100-5199,ALBA,ST
Theft,Residence or House,1100-1199,31ST,ST
Theft,"Road, Street, or Sidewalk",1000-1099,CURTIN,ST
Theft,"Gym, Recreat, Club House, Indoor Pool",1200-1299,34TH,ST
Theft,"Other, Unknown, or Not Listed",1200-1299,34TH,ST
Theft,Restaurant or Cafeteria Parking Lot,2100-2199,LOOP,-
Theft,Other Parking Lot,4200-4299,T C JESTER,BLVD
Theft,"Field, Woods, Forest, Park",4100-4199,T C JESTER,BLVD
Theft,Other Parking Lot,4200-4299,T C JESTER,BLVD
Theft,Other Parking Lot,4000-4099,T C JESTER,BLVD
Burglary,Vehicle/Auto Sales/Lease/Auto Parts Store,2200-2299,43RD,ST
Theft,Driveway,1300-1399,ALTHEA,DR
Burglary,Restaurant or Cafeteria,3100-3199,ELLA,BLVD
Theft,Residence or House,2200-2299,LOU ELLEN,LN
Theft,Residence or House,700-799,SUE BARNETT,DR
Theft,Apartment Parking Lot,1000-1099,30TH,ST
Theft,Department or Discount Store,4900-4999,SHEPHERD,DR
Burglary,Apartment,800-899,OAK,ST
Theft,Residence or House,UNK,1604 34TH 1,-
Burglary,Residence or House,1800-1899,CHANTILLY,LN
Theft,Miscellaneous Business (Non-Specific),4200-4299,ELLA,BLVD
Aggravated Assault,Apartment,2200-2299,34TH,ST
Robbery,Vehicle/Auto Sales/Lease/Auto Parts Store,2200-2299,43RD,ST
Theft,Residence or House,1700-1799,ANSBURY,DR
Robbery,Apartment Parking Lot,800-899,OAK,ST
Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,4900-4999,SHEPHERD,DR
Theft,Residence or House,1000-1099,ALTHEA,DR
Robbery,Driveway,2300-2399,HEWITT,DR
Robbery,Bank or Savings Institution Parking Lot,4200-4299,ELLA,BLVD
Burglary,Bar or Night Club,1200-1299,43RD,ST
Burglary,Residence or House,1100-1199,STONECREST,DR
Theft,Other Parking Lot,4200-4299,T C JESTER,BLVD
Theft,"Parks and Recreation, Zoo, Swimming Pool",4200-4299,T C JESTER,BLVD
Theft,Apartment Laundry,5100-5199,ALBA,ST
Theft,Commercial Parking Lot or Garage,1200-1299,34TH,ST
Theft,Residence or House,4400-4499,APOLLO,ST
Robbery,Restaurant or Cafeteria,2100-2199,LOOP,-
Theft,Residence or House,4400-4499,MOUNTWOOD,ST
Theft,Driveway,2300-2399,CARLEEN,RD
Theft,Strip Business Center Parking Lot,3400-3499,SHEPHERD,DR
Theft,Miscellaneous Business (Non-Specific),3500-3599,ELLA,BLVD
Theft,Residence or House,2300-2399,CARLEEN,RD
Theft,Residence or House,900-999,DEL NORTE,ST
Theft,Residence or House,1100-1199,WAKEFIELD,DR
Theft,Residence or House,2100-2199,LOOP,-
Theft,Convention Center or Exhibit Halls,900-999,34TH,ST
Theft,Residence or House,3800-3899,BRINKMAN,ST
Robbery,Grocery Store or Supermarket Parking Lot,1300-1399,43RD,ST
Theft,Apartment Parking Lot,1700-1799,34TH,ST
Theft,"Road, Street, or Sidewalk",900-999,LEHMAN,ST
Theft,Apartment Parking Lot,1700-1799,34TH,ST
Theft,"Parks and Recreation, Zoo, Swimming Pool",4200-4299,T C JESTER,BLVD
Theft,Commercial Parking Lot or Garage,2000-2099,LOOP,-
Burglary,Department or Discount Store,1800-1899,43RD,ST
Theft,Grocery Store or Supermarket,1300-1399,43RD,ST
Theft,Department or Discount Store,1200-1299,43RD,ST
Theft,Other Parking Lot,2000-2099,LOOP,-
Theft,Garage or Carport,2100-2199,LOOP,-
Theft,Other Parking Lot,2000-2099,LOOP,-
Theft,Other Parking Lot,4200-4299,T C JESTER,BLVD
Theft,Residence or House,600-699,38TH,ST
Burglary,Residence or House,200-299,COCKEREL,ST
Theft,Residence or House,1000-1099,36TH,ST
Theft,Apartment,600-699,THORNTON,RD
Theft,Department or Discount Store,4000-4099,SHEPHERD,DR
Theft,Commercial Parking Lot or Garage,4400-4499,SHEPHERD,DR
Theft,Restaurant or Cafeteria,4500-4599,NORTH,FWY
Theft,"Hotel, Motel, Inn, Etc.",4000-4099,NORTH,FWY
Burglary,Residence or House,4100-4199,DELHI,ST
Aggravated Assault,Vehicle/Auto Sales/Lease/Auto Parts Store,500-599,BURRESS,ST
Theft,Miscellaneous Business (Non-Specific),1200-1299,CROSSTIMBERS,ST
Theft,Residence or House,7900-7999,MAIN,ST
Burglary,"Church, Synagogue, or Temple",1200-1299,CROSSTIMBERS,ST
Theft,"Gym, Recreat, Club House, Indoor Pool",4400-4499,SHEPHERD,DR
Theft,"Gym, Recreat, Club House, Indoor Pool",4400-4499,SHEPHERD,DR
Theft,Mall Parking Lot,4500-4599,SHEPHERD,DR
Auto Theft,Apartment Parking Lot,4500-4599,WERNER,ST
Theft,"Vacant Single Occ Resd(House,Townhs,Dplex)",100-199,32ND,ST
Burglary,"Vacant Single Occ Resd(House,Townhs,Dplex)",100-199,32ND,ST
Theft,Apartment Parking Lot,500-599,CROSSTIMBERS,ST
Theft,Department or Discount Store,4000-4099,SHEPHERD,DR
Robbery,"Road, Street, or Sidewalk",4300-4399,YALE,ST
Theft,Miscellaneous Business (Non-Specific),600-699,CROSSTIMBERS,ST
Theft,Strip Business Center Parking Lot,300-399,GARDEN OAKS,BLVD
Theft,Other Parking Lot,500-599,GARDEN OAKS,BLVD
Robbery,"Road, Street, or Sidewalk",4400-4499,OLD YALE,-
Theft,Apartment,100-199,WHITNEY,ST
Aggravated Assault,Freeway Service Road,4500-4599,AIRLINE,DR
Auto Theft,Apartment Parking Lot,5100-5199,NORTH,FWY
Theft,Other Parking Lot,500-599,38TH,ST
Theft,Service or Gas Station,1300-1399,CROSSTIMBERS,ST
Aggravated Assault,Residence or House,300-399,NEYLAND,-
Theft,"Hotel, Motel, Inn, Etc.",4300-4399,AIRLINE,DR
Theft,Residence or House,1300-1399,36TH,ST
Aggravated Assault,"Road, Street, or Sidewalk",400-499,WHITNEY,ST
Burglary,Restaurant or Cafeteria,100-199,CROSSTIMBERS,ST
Theft,"Other, Unknown, or Not Listed",4500-4599,SHEPHERD,DR
Theft,Driveway,500-599,SIKES,ST
Theft,Commercial Parking Lot or Garage,4400-4499,SHEPHERD,DR
Theft,"Road, Street, or Sidewalk",500-599,DELZ,ST
Theft,"Other, Unknown, or Not Listed",4300-4399,EUROPA,ST
Theft,Apartment,3900-3999,NORTH,FWY
