Offense Type,Premise,BlockRange,StreetName,Type
Theft,Commercial Parking Lot or Garage,600-699,MEYERLAND PLAZA,-
Burglary,Residence or House,6200-6299,BIRDWOOD RD,RD
Theft,Grocery Store or Supermarket,6100-6199,WILLOWBEND BVLD,-
Theft,Grocery Store or Supermarket,9700-9799,HILLCROFT,AVE
Burglary,Residence or House,5400-5499,LOCH LOMOND,DR
Theft,Residence or House,19000-19099,CRESCENT SPRINGS,DR
Burglary,Garage or Carport,4900-4999,DUMFRIES DR,-
Burglary,Residence or House,9200-9299,LANDSDOWNE DR,-
Theft,Grocery Store or Supermarket,9700-9799,HILLCROFT,AVE
Burglary,Apartment,10600-10699,SANDPIPER,DR
Robbery,Miscellaneous Business (Non-Specific),100-199,MEYERLAND PLAZA,-
Rape,Residence or House,9200-9299,MCAVOY DR,-
Theft,Apartment,7000-7099,BISSONNET,ST
Theft,Clothing Store,5400-5499,LOOP,-
Burglary,Residence or House,5200-5299,CAVERSHAM DR,-
Aggravated Assault,"Road, Street, or Sidewalk",6500-6599,WANDA LN,-
Burglary,Apartment,9200-9299,BURDINE ST APT348,-
Aggravated Assault,Apartment,8800-8899,BRAESMONT,DR
Theft,Residence or House,5500-5599,S BRAESWOOD BLVD,BLVD
Burglary,Residence or House,5100-5199,LINDEN,-
Burglary,Residence or House,5400-5499,EDITH,-
Theft,Department or Discount Store,300-399,MEYERLAND PLAZA,-
Theft,Apartment,7000-7099,BISSONNET ST,ST
Burglary,Residence or House,5900-5999,IMOGENE ST.,-
Theft,Grocery Store or Supermarket Parking Lot,5600-5699,BEECHNUT ST,ST
Theft,"Electronics Store, Electrical Supplies",100-199,MEYERLAND PLAZA,-
Burglary,Apartment,8900-8999,CHIMNEY ROCK RD,RD
Burglary,Residence or House,4900-4999,PO BOX 3193,-
Theft,Bank,9600-9699,HILLCROFT AVE,-
Theft,Department or Discount Store,9700-9799,HILLCROFT,AVE
Theft,Residence or House,5900-5999,RUTHERGLENN DR,-
Theft,Commercial Parking Lot or Garage,8600-8699,ENDICOTT LN,-
Theft,Apartment,1800-1899,RUIZ STREET,-
Theft,"Road, Street, or Sidewalk",16600-16699,KASSIKAY,-
Robbery,Apartment Parking Lot,5400-5499,BRAESVALLEY DR,-
Theft,Department or Discount Store,300-399,MEYERLAND PLAZA,-
Theft,Grocery Store or Supermarket,9700-9799,HILLCROFT,AVE
Theft,Residence or House,10300-10399,SANDPIPER,DR
Robbery,Condominium,6500-6599,WANDA LANE,-
AutoTheft,Driveway,5800-5899,CAREW ST,ST
Burglary,Apartment,8800-8899,CHIMNEY ROCK G023,-
Theft,Grocery Store or Supermarket Parking Lot,4400-4499,VIVIAN SST,ST
Theft,"Electronics Store, Electrical Supplies",100-199,MEYERLAND PLAZA,-
Theft,Apartment Parking Lot,5000-5099,W BELLFORT AVE,-
Burglary,Specialty Store (Non-Specific),4800-4899,BEECHNUT,ST
Theft,Grocery Store or Supermarket,6100-6199,WILLOWBEND BVLD,-
Theft,Drug Store or Medical Supply,3300-3399,ROGERDALE RD APT 836,-
Theft,Barber And Beauty Shops,12300-12399,HILLCROFT AVE,-
Theft,Grocery Store or Supermarket Parking Lot,10800-10899,S POST OAK RD,RD
Aggravated Assault,"Parks and Recreation, Zoo, Swimming Pool",8300-8399,BASSETT,-
Aggravated Assault,Residence or House,12300-12399,HILLCROFT AVE,-
AutoTheft,Apartment Parking Lot,11900-11999,ATWELL,-
Theft,Bus Stop,5500-5599,GASMER DR,-
Theft,"Other, Unknown, or Not Listed",12100-12199,CHIMNEY ROCK RD,RD
Theft,Strip Business Center Parking Lot,10800-10899,S POST OAK RD,RD
Burglary,Garage or Carport,5900-5999,CLARIDGE,DR
Burglary,Driveway,5700-5799,LUDINGTON,DR
Theft,Residence or House,11600-11699,ASHCROFT DR,-
Theft,Residence or House,11600-11699,HILLCROFT AVE,-
Robbery,Apartment Parking Lot,5500-5599,GASMER 533,-
Theft,Residence or House,5200-5299,W BELLFORT AVE,-
Theft,Residence or House,10600-10699,HILLCROFT AVE,-
Burglary,Residence or House,6000-6099,BENNING DR,-
Burglary,Residence or House,5700-5799,LUDINGTON DR,-
Theft,"Road, Street, or Sidewalk",1500-1599,MASON,RD
Burglary,Residence or House,5500-5599,DUXBURY DR,-
Burglary,"Furniture, Appliances, Radios, TV Store",12800-12899,POST OAK,RD
Burglary,Residence or House,5800-5899,ETTRICK DR,-
Burglary,Residence or House,5900-5999,AIRPORT,BLVD
Theft,Residence or House,5700-5799,BANKSIDE DR,-
Theft,Car Wash,12900-12999,POST OAK,RD
Theft,Garage or Carport,UNK,RIVERWAY,DR
Theft,Apartment Parking Lot,10600-10699,S POST OAK RD,RD
Aggravated Assault,Residence or House,11100-11199,HILLCROFT,ST
Theft,Car Wash,12900-12999,POST OAK,RD
Burglary,"Laundry, Dry Cleaners, Washaterias",4000-4099,DRAKE ST. APT 101,-
Aggravated Assault,Apartment,11800-11899,CHIMNEY ROCK RD,RD
Burglary,Apartment,5000-5099,WILLOW,DR
Theft,Other Parking Lot,10300-10399,S POST OAK RD,RD
Theft,Apartment,900-999,CLEARLEAF NO 109,-
Robbery,"Road, Street, or Sidewalk",5000-5099,S WILLOW DR,-
Aggravated Assault,"Road, Street, or Sidewalk",5700-5799,SPELLMAN RD,RD
Burglary,Mobile Home,12000-12099,HILLCROFT,ST
Theft,Residence or House,10700-10799,CHIMNEY ROCK RD,RD
Theft,Commercial Parking Lot or Garage,11300-11399,CHIMNEY ROCK RD,RD
Theft,Residence or House,5100-5199,HUMMINGBIRD,RD
Theft,"Road, Street, or Sidewalk",5000-5099,S WILLOW DR,-
Theft,Service or Gas Station,12900-12999,POST OAK,RD
Theft,Service or Gas Station,1700-1799,COSING,DR
Theft,Apartment Parking Lot,5000-5099,S WILLOW DR,-
Burglary,Convenience Store,5400-5499,BELLFORT,AVE
Theft,Residence or House,8700-8799,SHADOWCREST,ST
Robbery,Apartment Parking Lot,7400-7499,WEST OREM,-
Theft,Apartment Parking Lot,11800-11899,CHIMNEY ROCK RD,RD
Burglary,Restaurant or Cafeteria Parking Lot,5300-5399,BELLFORT,AVE
Theft,Bank or Savings Institution Parking Lot,12000-12099,S POST OAK RD,RD
Theft,Commercial Parking Lot or Garage,11800-11899,DANDELION,-
Theft,Other Parking Lot,5800-5899,LUDINGTON DR,-
Burglary,Grocery Store or Supermarket,5800-5899,AIRPORT,BLVD
Burglary,"Other, Unknown, or Not Listed",7900-7999,LOCKE,LN
Theft,"Road, Street, or Sidewalk",12500-12599,SHARPVIEW DRIVE,-
Rape,Residence or House,3700-3799,GLEN HAVEN BLVD,BLVD
Theft,Residence or House,4000-4099,DUMBARTON ST,ST
Aggravated Assault,"Road, Street, or Sidewalk",7200-7299,CLAREWOOD 307,-
Theft,"Road, Street, or Sidewalk",4000-4099,BREAKWOOD DR.,-
Theft,Clothing Store,4700-4799,BELLFORT,AVE
Theft,Driveway,4000-4099,GLENSHIRE DR,-
Theft,"Road, Street, or Sidewalk",9400-9499,STONEHOUSE LN,-
Theft,Strip Business Center Parking Lot,3100-3199,PEMBERTON,WALK
Theft,Residence or House,3600-3699,TIMBERSIDE CIRCLE,DR
Theft,Clothing Store,4700-4799,BELLFORT,AVE
Theft,Restaurant or Cafeteria Parking Lot,2500-2599,QUARRY RD 204,-
Theft,"Book, Record, Stationary, Office Supplies",3000-3099,HOLCOMBE,BLVD
Theft,Driveway,3300-3399,BRAESWOOD BLVD,BLVD
Theft,Residence or House,3500-3599,DRUMMOND ST,ST
Theft,"Road, Street, or Sidewalk",6000-6099,MOONMIST,ST
Burglary,Apartment,7500-7599,P.O.BOX 106169,-
Theft,Residence or House,4300-4399,NENANA DR,-
Theft,Apartment Parking Lot,7300-7399,BROMPTON ST,ST
Theft,Grocery Store or Supermarket,2600-2699,HOLCOMBE,BLVD
Robbery,"Road, Street, or Sidewalk",5100-5199,DEWBERRY,-
Theft,Condominium,7500-7599,KIRBY DR,-
Theft,Residence or House,10900-10999,GREENWILLOW ST,ST
AutoTheft,Apartment Parking Lot,7500-7599,KIRBY DR,-
Theft,Residence or House,3600-3699,GRENNOCH LN,-
Theft,Department or Discount Store,4700-4799,BELLFORT,AVE
Theft,Garage or Carport,4100-4199,FALKIRK LN,-
Theft,Apartment Parking Lot,7500-7599,KIRBY DR,-
Theft,Restaurant or Cafeteria Parking Lot,3300-3399,S LOOP W,-
Theft,Residence or House,8500-8599,GREENBUSH,-
Aggravated Assault,Apartment,4600-4699,CALLERY CREEK,DR
Theft,Convenience Store,9200-9299,BUFFALO SPEEDWAY,-
Theft,Liquor Store,8600-8699,STELLA LINK,RD
Theft,"Electronics Store, Electrical Supplies",3200-3299,LOOP,-
Burglary,Grocery Store or Supermarket,2000-2099,SANDER HOLLOW,LN
Theft,Residence or House,3200-3299,DURHILL ST,ST
Theft,Grocery Store or Supermarket,3700-3799,BOTANY,LN
Theft,"Road, Street, or Sidewalk",1400-1499,MOURSUND ST 5TH FLOOR,-
Theft,Apartment,8700-8799,ILONA LN,-
Theft,Apartment Parking Lot,9700-9799,TIMBERSIDE DR,-
Theft,Apartment Parking Lot,7000-7099,HARWIN,DR
AutoTheft,"Other, Unknown, or Not Listed",7500-7599,BROMPTON,ST
Theft,Department or Discount Store,2600-2699,HOLCOMBE,BLVD
AutoTheft,Strip Business Center Parking Lot,4600-4699,BEECHNUT ST,ST
Theft,Driveway,3300-3399,MERRICK ST,ST
Theft,Apartment,6700-6799,FANNIN,ST
Theft,Department or Discount Store,9500-9599,S POST OAK RD,RD
Theft,Apartment,7300-7399,BROMPTON ST,ST
Theft,Driveway,3100-3199,TILDEN ST,ST
Burglary,Apartment,3900-3999,OMEARA DR,-
Robbery,Convenience Store,4100-4199,BELLFORT,AVE
Burglary,Residence or House,7100-7199,BUFFALO SPEEDWAY,-
Burglary,Apartment,4000-4099,LINKWOOD DR,-
Theft,Department or Discount Store,4700-4799,BELLFORT,AVE
Theft,Apartment,7300-7399,BROMPTON ST,ST
Theft,"Gym, Recreat, Club House, Indoor Pool",7100-7199,STELLA LINK RD,RD
Robbery,Apartment Parking Lot,11200-11299,S POST OAK RD,RD
Theft,Residence or House,3400-3499,LINKWOOD DR,-
AutoTheft,Convenience Store Parking Lot,20400-20499,NELVA PARK,CT
AutoTheft,Apartment Parking Lot,10000-10099,GREEN FORK DR,-
Aggravated Assault,Auto Repair,10700-10799,S POST OAK RD,RD
Theft,Residence or House,UNK,CHARLESTON PARK DR,-
Theft,Grocery Store or Supermarket,4400-4499,JORNS,ST
Theft,Apartment Parking Lot,4600-4699,N BRAESWOOD BLVD,BLVD
Robbery,Miscellaneous Business (Non-Specific),3100-3199,HOLCOMBE,BLVD
Theft,Other Parking Lot,2600-2699,W HOLCOMBE BLVD,BLVD
Burglary,"Electronics Store, Electrical Supplies",10200-10299,S POST OAK RD,RD
Burglary,Apartment,4600-4699,N BRAESWOOD BLVD,BLVD
Theft,Grocery Store or Supermarket Parking Lot,4800-4899,W BELLFORT AVE,-
Theft,Other Parking Lot,4600-4699,BEECHNUT ST,ST
Burglary,Bar or Night Club,10300-10399,MAIN,ST
Theft,"Field, Woods, Forest, Park",9700-9799,MICKLER DR,-
Theft,Apartment Rental Office,7300-7399,BROMPTON ST,ST
Theft,Apartment Parking Lot,10000-10099,LAKEY,DR
Theft,Apartment,7400-7499,BROMPTON ST,ST
Theft,"Other, Unknown, or Not Listed",3800-3899,LINK VALLEY,DR
Theft,Residence or House,4000-4099,LEVONSHIRE DR,-
Theft,Apartment Parking Lot,7900-7999,JUTLAND,RD
Theft,Apartment Parking Lot,18000-18099,SATURN,LN
Theft,Grocery Store or Supermarket,3100-3199,HOLCOMBE,BLVD
Theft,"Other, Unknown, or Not Listed",9500-9599,S POST OAK RD,RD
Theft,Mall Parking Lot,3100-3199,HOLCOMBE BLVD,BLVD
Theft,Commercial Building,4700-4799,BELLFORT,AVE
Theft,Rental Storage Facility,9900-9999,BUFFALO SPEEDWAY,-
Theft,"Hotel, Motel, Inn, Etc.",3600-3699,S LOOP W,-
Theft,Residence or House,3300-3399,DURHILL ST,ST
Theft,Apartment,7400-7499,BROMPTON ST,ST
Theft,"Road, Street, or Sidewalk",9100-9199,KAPRI,LN
Theft,Apartment Parking Lot,4600-4699,N BRAESWOOD BLVD,BLVD
Burglary,Miscellaneous Business (Non-Specific),11200-11299,POST OAK,RD
Aggravated Assault,Apartment,3800-3899,LINK VALLEY DR,-
Theft,Grocery Store or Supermarket Parking Lot,4300-4399,TONAWANDA,-
Robbery,Restaurant or Cafeteria,8500-8599,LOOP,-
Aggravated Assault,Miscellaneous Business (Non-Specific),7800-7899,MAIN,ST
AutoTheft,Other Parking Lot,8500-8599,KNIGHT,RD
Aggravated Assault,Convenience Store Parking Lot,5300-5399,CHENNAULT,ST
AutoTheft,Commercial Parking Lot or Garage,9200-9299,CENTER POINT DR,-
Theft,"Road, Street, or Sidewalk",9000-9099,MAIN ST,ST
Theft,Specialty Store (Non-Specific),12100-12199,FAWNWAY,-
Aggravated Assault,"Road, Street, or Sidewalk",2800-2899,5TH ST. TRAILER,-
Theft,Apartment Parking Lot,8500-8599,HEARTH,DR
Theft,Department or Discount Store,1600-1699,S LOOP W,-
Theft,"Road, Street, or Sidewalk",3700-3799,XENOPHON,-
Burglary,Apartment,7600-7699,PHOENIX DR,-
Theft,Department or Discount Store,8500-8599,MAIN ST,ST
Theft,Apartment Parking Lot,1800-1899,EL PASEO ST,ST
Burglary,Apartment,2800-2899,BROADMEAD,DR
AutoTheft,Park and Ride Terminal,1600-1699,W BELLFORT AVE,-
Robbery,Convenience Store Parking Lot,7500-7599,ALMEDA RD,RD
Theft,Apartment Parking Lot,9100-9199,LAKES AT 610 DR,-
Burglary,Convenience Store,8000-8099,KIRBY,DR
Theft,Hotel or Motel Parking Lot,4500-4599,VETERANS MEMORIAL LLC,-
Theft,Other Parking Lot,1300-1399,LA CONCHA,LN
Burglary,Apartment,2600-2699,WESTRIDGE,ST
Theft,Apartment,14200-14299,PARK ROW,DR
Theft,Apartment Parking Lot,500-599,GRASS DANCER DRIVE,-
AutoTheft,Apartment Parking Lot,2700-2799,WESTRIDGE ST,ST
AutoTheft,Apartment Parking Lot,2600-2699,WESTRIDGE ST,ST
Theft,Apartment,1800-1899,EL PASEO ST,ST
Theft,Grocery Store or Supermarket,7700-7799,KIRBY,DR
Burglary,Apartment,2200-2299,BRAESWOOD PARK DR,-
Burglary,Apartment,8100-8199,CAMBRIDGE,ST
Burglary,Apartment,5900-5999,CORPORATE,DR
Theft,Restaurant or Cafeteria Parking Lot,3700-3799,LINK VALLEY,DR
Theft,"Road, Street, or Sidewalk",1300-1399,S LOOP W,-
Theft,Apartment,7700-7799,GREENBRIAR DR,-
Theft,Commercial Parking Lot or Garage,2900-2999,S LOOP W,-
Theft,"Hotel, Motel, Inn, Etc.",9900-9999,BUFFALO SPEEDWAY,-
Theft,Apartment Parking Lot,17300-17399,PINE CUT,-
Theft,Convenience Store Parking Lot,8200-8299,KIRBY DR,-
Theft,Bank or Savings Institution Parking Lot,8300-8399,MAIN ST,ST
Theft,Convenience Store,9800-9899,MAIN,ST
Burglary,Restaurant or Cafeteria,9100-9199,MAIN,ST
Theft,"Hotel, Motel, Inn, Etc.",8100-8199,KIRBY DR,-
Burglary,Apartment,8100-8199,FANNIN ST,ST
Theft,Apartment,2500-2599,WESTRIDGE ST,ST
Theft,Apartment Parking Lot,7300-7399,BROMPTON ST. 6223,-
Theft,Condominium,2200-2299,BRAESWOOD PARK DR,-
Robbery,Service or Gas Station,8600-8699,ALMEDA,RD
AutoTheft,Apartment Parking Lot,17300-17399,PINE CUT,-
Theft,Grocery Store or Supermarket Parking Lot,1600-1699,S LOOP W,-
Theft,Apartment Parking Lot,9000-9099,ALMEDA RD,RD
Theft,Hotel or Motel Parking Lot,9000-9099,MAIN ST,ST
Aggravated Assault,Commercial Building,2300-2399,S LOOP W,-
Aggravated Assault,Vehicle/Auto Sales/Lease/Auto Parts Store,2300-2399,LOOP,-
Theft,Residence or House,7600-7699,PHOENIX DR,-
Theft,Restaurant or Cafeteria Parking Lot,8200-8299,KIRBY DR,-
Theft,"Road, Street, or Sidewalk",7500-7599,FANNIN ST,ST
Theft,Apartment Parking Lot,8500-8599,HEARTH DR,-
Theft,Apartment Parking Lot,7100-7199,MYKAWA,RD
Theft,Restaurant or Cafeteria Parking Lot,8600-8699,MAIN,ST
Theft,Residence or House,2800-2899,BROADMEAD DR,-
Theft,Apartment Parking Lot,2600-2699,MURWORTH DR,-
Theft,Apartment Parking Lot,8500-8599,HEARTH DR,-
Robbery,"Road, Street, or Sidewalk",4000-4099,SOUTH BRAESWOOD,BLVD
Theft,Other Parking Lot,10300-10399,FLAXMAN,ST
Theft,Bar or Night Club Parking Lot,9500-9599,MAIN ST,ST
Theft,Apartment Parking Lot,2400-2499,S LOOP W,-
Theft,Apartment Parking Lot,2600-2699,WESTRIDGE,ST
Theft,Apartment Parking Lot,2400-2499,LOOP  W,-
Theft,Apartment Parking Lot,2400-2499,LOOP  W,-
Theft,Apartment Parking Lot,2700-2799,WESTRIDGE,-
Theft,"Hotel, Motel, Inn, Etc.",7900-7999,FANNIN ST,ST
AutoTheft,Apartment Parking Lot,12100-12199,LEAFY OAK,WAY
Burglary,Apartment,2400-2499,LOOP W APT 1501,-
AutoTheft,Apartment Parking Lot,9900-9999,BUFFALO SPEEDWAY,-
Theft,Apartment Parking Lot,8500-8599,HEARTH DR,-
Robbery,Apartment,9900-9999,BUFFALO SPEEDWAY,-
Robbery,Grocery Store or Supermarket,8500-8599,MAIN,ST
Theft,Drug Store or Medical Supply,9800-9899,BUFFALO SPEEDWAY,-
Theft,Apartment Parking Lot,2800-2899,BROADMEAD DR,-
Aggravated Assault,"Hotel, Motel, Inn, Etc.",13000-13099,NITIDA,ST
Burglary,Apartment,4700-4799,WINNETKA,ST
Theft,Convenience Store Parking Lot,7900-7999,KIRBY DR,-
Robbery,Adult Book Store or Newsstand,1300-1399,LOOP,-
Burglary,Apartment,8200-8299,CAMBRIDGE ST,ST
Theft,Apartment,8400-8499,HEARTH,DR
Theft,Miscellaneous Business (Non-Specific),7500-7599,FANNIN ST,ST
Theft,"Other, Unknown, or Not Listed",7500-7599,FANNIN ST,ST
AutoTheft,Vehicle/Auto Sales/Lease/Auto Parts Store,2900-2999,LOOP,-
Rape,Apartment Parking Lot,8100-8199,RICE UNIVERSITY,-
Theft,Hotel or Motel Parking Lot,1300-1399,LA CONCHA LN,-
Theft,Hotel or Motel Parking Lot,9300-9399,P.O. BOX 156,-
Theft,Hotel or Motel Parking Lot,8100-8199,KIRBY DR,-
Theft,Miscellaneous Business (Non-Specific),2500-2599,REED RD,RD
Burglary,Apartment,13300-13399,SEAGLER PARK,LN
Theft,Apartment Parking Lot,7200-7299,ALMEDA RD APT.,-
AutoTheft,"Other, Unknown, or Not Listed",1800-1899,EL PASEO ST,ST
Theft,"Toys, Arts Craft,Musical, Bike,Pet Stores",1200-1299,OLD SPANISH,TRL
Theft,Apartment Parking Lot,2600-2699,WESTRIDGE ST,ST
Theft,Apartment Rental Office,8100-8199,FANNIN ST,ST
Aggravated Assault,Apartment,2500-2599,WESTRIDGE,-
Theft,Apartment,7400-7499,FANNIN ST,ST
Theft,Apartment Parking Lot,8100-8199,CAMBRIDGE ST,ST
Theft,Hotel or Motel Parking Lot,9000-9099,MAIN ST,ST
Theft,Restaurant or Cafeteria Parking Lot,9900-9999,PO BOX 803,-
AutoTheft,Apartment Parking Lot,7600-7699,PHOENIX DR,-
Robbery,Restaurant or Cafeteria,2100-2199,CANAL ST APT 429,-
Aggravated Assault,"Road, Street, or Sidewalk",2500-2599,BRAESWOOD,-
Theft,Hotel or Motel Parking Lot,1400-1499,OLD SPANISH TRL,-
Burglary,Apartment,2400-2499,LOOP W,FWY
Theft,Department or Discount Store,8500-8599,MAIN,ST
Theft,Other Parking Lot,2500-2599,W BELLFORT AVE,-
Burglary,Apartment,8400-8499,W BARTELL DR,-
Theft,Apartment,7700-7799,GREENBRIAR DR,-
Burglary,Apartment,8300-8399,BRAESMAIN DR APT,-
Theft,"Stadium, Sports Arena, Race Track",8400-8499,KIRBY DR,-
Theft,Garage or Carport,7400-7499,FANNIN ST,ST
Burglary,Apartment,2200-2299,HOLLY HALL,-
Robbery,Apartment,7700-7799,GREENBRIAR DR,-
Theft,Apartment Parking Lot,2100-2199,EL PASEO ST,ST
Theft,Apartment Parking Lot,9000-9099,ALMEDA RD,RD
Theft,Garage or Carport,7900-7999,N STADIUM DR,-
Theft,Strip Business Center Parking Lot,10200-10299,ALMEDA RD,RD
Theft,Restaurant or Cafeteria Parking Lot,8600-8699,MAIN ST,ST
Theft,Convenience Store Parking Lot,4100-4199,GALLOWAY,DR
Theft,Commercial Parking Lot or Garage,2900-2999,KNOTTY OAKS,-
Theft,Commercial Parking Lot or Garage,7600-7699,KIRBY DR,-
Burglary,Apartment,2100-2199,HOLLY HALL,-
Theft,Convenience Store,9800-9899,MAIN,ST
Burglary,Construction Site,21700-21799,I-45,-
Theft,Vacant Other Out Build/Monument/UnderConst,3700-3799,GESSNER,-
Theft,Apartment Parking Lot,7700-7799,GREENBRIAR DR,-
Theft,Convenience Store,9800-9899,MAIN,ST
Robbery,Sexually Oriented Club,1300-1399,LOOP,-
Theft,Apartment Parking Lot,8400-8499,HEARTH APT 4,-
Burglary,Apartment,9000-9099,ALMEDA RD,RD
Theft,Apartment,8000-8099,BRAESMAIN DR,-
Theft,Apartment Parking Lot,8300-8399,EL MUNDO ST,ST
Rape,"Road, Street, or Sidewalk",2500-2599,REED RD,RD
Theft,"Other, Unknown, or Not Listed",8200-8299,CAMBRIDGE ST,ST
Theft,Apartment,2100-2199,HEPBURN,-
Theft,Apartment,8500-8599,HEARTH DRIVE 21,-
Robbery,Liquor Store,2100-2199,HOLLY HALL,-
Burglary,Restaurant or Cafeteria Parking Lot,2700-2799,HOLLY HALL,-
Burglary,Auto Repair,9400-9499,MAIN,ST
Theft,Strip Business Center Parking Lot,8200-8299,KIRBY DR,-
Robbery,Bus Stop,8200-8299,CAMBRIDGE ST,ST
Theft,Commercial Parking Lot or Garage,3900-3999,CRYSTAL PASS,CT
Theft,Grocery Store or Supermarket Parking Lot,1600-1699,S LOOP W,-
Robbery,Restaurant or Cafeteria,9600-9699,MAIN,ST
Burglary,Apartment,12000-12099,SPRING GROVE,DR
Theft,Auto Repair,2900-2999,S IH 610 FWY W,-
Burglary,Apartment,13000-13099,NITIDA,ST
AutoTheft,Vehicle/Auto Sales/Lease/Auto Parts Store,1000-1099,LEHALL,-
Robbery,Bus Stop,1800-1899,EL PASEO ST,ST
Aggravated Assault,Bus Stop,9400-9499,MAIN ST,ST
Robbery,Department or Discount Store,8200-8299,KIRBY,DR
Theft,Apartment,1300-1399,OLD SPANISH TRL,-
Theft,Other Parking Lot,UNK,WINDMILL,DR
Theft,"Other, Unknown, or Not Listed",7400-7499,FANNIN ST,ST
Theft,Clothing Store,8200-8299,KIRBY,DR
Burglary,Apartment,7700-7799,GREENBRIAR,-
Robbery,Service or Gas Station,2600-2699,REED RD,RD
Theft,Miscellaneous Business (Non-Specific),8200-8299,KIRBY,DR
Robbery,Apartment Parking Lot,7700-7799,GREENBRIAR,DR
Theft,Drug Store or Medical Supply,7900-7999,KIRBY,DR
Theft,Other Parking Lot,8500-8599,MAIN,ST
Theft,Miscellaneous Business (Non-Specific),9400-9499,KIRBY,DR
Burglary,"Physician, Doctor, Dentist's Office",9000-9099,KIRBY,DR
Theft,Apartment Parking Lot,8400-8499,HEARTH DR,-
Theft,Apartment Parking Lot,7600-7699,KIRBY DR,-
Theft,Convenience Store,8300-8399,KNIGHT,RD
Theft,Apartment Parking Lot,10200-10299,BUFFALO SPEEDWAY,-
Theft,Hotel or Motel Parking Lot,8600-8699,KIRBY,DR
Theft,Service or Gas Station,8500-8599,ALMEDA,RD
Theft,Apartment Parking Lot,8100-8199,CAMBRIDGE ST,ST
Theft,Apartment Parking Lot,8100-8199,CAMBRIDGE ST,ST
Theft,Hotel or Motel Parking Lot,8100-8199,KIRBY DR,-
Theft,Convenience Store,1400-1499,SCHARPE ST APT3,-
Theft,Grocery Store or Supermarket Parking Lot,2400-2499,UNDERWOOD,ST
Theft,Apartment Parking Lot,1100-1199,NEW TREE,-
Theft,Apartment Parking Lot,2700-2799,W BELLFORT AVE,-
Theft,Apartment Parking Lot,8400-8499,W BARTELL DR,-
Theft,Apartment Parking Lot,8400-8499,W BARTELL DR,-
Theft,"Other, Unknown, or Not Listed",7600-7699,KIRBY DR,-
Burglary,Restaurant or Cafeteria,2700-2799,LOOP,-
Burglary,"Hotel, Motel, Inn, Etc.",9900-9999,BUFFALO SPEEDWAY,-
Theft,Restaurant or Cafeteria Parking Lot,2500-2599,S LOOP W,-
Robbery,Bank or Savings Institution Parking Lot,9300-9399,KIRBY,DR
Theft,Restaurant or Cafeteria,9100-9199,MAIN ST,ST
Burglary,Apartment,9900-9999,BUFFALO SPEEDWAY,-
Robbery,Apartment,5900-5999,MINOR,ST
Theft,Service or Gas Station,9800-9899,MAIN,ST
Theft,Apartment Parking Lot,8400-8499,W BARTELL DR,-
Burglary,Residence or House,3200-3299,LOOP,-
Aggravated Assault,"Road, Street, or Sidewalk",1500-1599,HUGHES,ST
Theft,Grocery Store or Supermarket,2800-2899,BROADMEAD,-
Theft,Residence or House,3700-3799,MAIN PLAZA DR,-
Burglary,Apartment,10200-10299,BUFFALO SPEEDWAY,-
Burglary,Apartment,7600-7699,PHOENIX DR APT 713,-
Theft,Apartment Parking Lot,8300-8399,BRAESMAIN DR,-
AutoTheft,Apartment Parking Lot,1100-1199,S LOOP W,-
Aggravated Assault,"Hotel, Motel, Inn, Etc.",13300-13399,EFFINGHAM STREET,-
