Offense Type,Premise,BlockRange,StreetName,Type
Theft,Strip Business Center Parking Lot,4400-4499,NORTH FWY OB,-
Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,UNK,DELL FOREST,ST
Theft,Department or Discount Store,4400-4499,NORTH,FWY
Burglary,Restaurant or Cafeteria,200-299,E CROSSTIMBERS ST,ST
Burglary,Residence or House,700-799,DOVERSIDE,-
AutoTheft,Strip Business Center Parking Lot,4400-4499,NORTH FWY OB,-
Robbery,Department or Discount Store,1000-1099,BERTRAND,ST
Theft,"Other, Unknown, or Not Listed",900-999,DUFF LN,-
Robbery,Apartment Parking Lot,1700-1799,GESSNER RD,RD
Burglary,Restaurant or Cafeteria,9400-9499,LONG POINT,RD
Theft,Restaurant or Cafeteria,9700-9799,KATY,FWY
AutoTheft,Apartment Parking Lot,2100-2199,SHADOWDALE DR,-
Theft,Other Parking Lot,10000-10099,KATY FWY OB,-
Burglary,Residence or House,9700-9799,TAPPENBECK DRIVE,-
Theft,Residence or House,10200-10299,EDDYSTONE DR,-
Theft,Grocery Store or Supermarket,9700-9799,KATY,FWY
Burglary,Residence or House,9700-9799,LARSTON,-
Aggravated Assault,Residence or House,9800-9899,CEDARDALE,-
Theft,Rental Storage Facility,9600-9699,DALECREST DR,-
Burglary,"Vacant Single Occ Resd(House,Townhs,Dplex)",UNK,SLEEPY OAKS CIRCLE,-
Burglary,Apartment,10300-10399,KATY FWY OB,-
Theft,Apartment Parking Lot,2000-2099,GESSNER RD,RD
Burglary,Check Cashing Places,1500-1599,GESSNER,RD
Theft,"Electronics Store, Electrical Supplies",9600-9699,KATY,FWY
AutoTheft,Apartment Parking Lot,1700-1799,GESSNER RD,RD
Robbery,Apartment Parking Lot,9400-9499,SWEETWATER,LN
Theft,Other Parking Lot,10100-10199,LONG POINT RD,RD
Theft,Driveway,9700-9799,CEDARDALE,-
Theft,Specialty Store (Non-Specific),1100-1199,LUMPKIN,-
Burglary,Apartment,1100-1199,BLALOCK RD,RD
Theft,Construction Site,5200-5299,KIAM,ST
Robbery,Department or Discount Store,9600-9699,KATY,FWY
Theft,Grocery Store or Supermarket Parking Lot,1000-1099,BLALOCK RD,RD
Robbery,Vehicle/Auto Sales/Lease/Auto Parts Store,1800-1899,GESSNER,RD
Theft,"Toys, Arts Craft,Musical, Bike,Pet Stores",10500-10599,KATY,FWY
Robbery,"Road, Street, or Sidewalk",1000-1099,CONRAD SAUER,-
AutoTheft,Restaurant or Cafeteria Parking Lot,10500-10599,KATY FWY OB,-
Theft,Commercial Parking Lot or Garage,1000-1099,BLALOCK RD,RD
Theft,Grocery Store or Supermarket Parking Lot,18700-18799,BLANCO BEND,DR
AutoTheft,Department or Discount Store,1100-1199,LUMPKIN,-
Aggravated Assault,Residence or House,9500-9599,LONG POINT RD,RD
AutoTheft,Apartment Parking Lot,1300-1399,GESSNER RD,RD
Burglary,Residence or House,9800-9899,CEDARDALE DR,-
Theft,Apartment Parking Lot,1300-1399,WITTE RD,RD
Theft,Department or Discount Store,9600-9699,KATY,FWY
Theft,Driveway,10200-10299,METRONOME,DR
AutoTheft,Strip Business Center Parking Lot,10000-10099,LONG POINT,RD
Theft,Department or Discount Store,1800-1899,GESSNER RD,RD
Theft,Other Parking Lot,9700-9799,KATY FWY OB,-
Theft,Specialty Store (Non-Specific),9900-9999,KATY,FWY
AutoTheft,Service or Gas Station,6500-6599,WANDA,LN
Theft,Driveway,1500-1599,MAUX,-
Aggravated Assault,Apartment,1800-1899,WITTE RD,RD
Aggravated Assault,Apartment Parking Lot,1300-1399,WITTE RD,RD
Theft,Apartment Parking Lot,4100-4199,WHEAT HARVEST,ST
Burglary,Residence or House,9700-9799,TAPPENBECK DRIVE,-
AutoTheft,Miscellaneous Business (Non-Specific),1900-1999,W SAM HOUSTON PKWY N,-
Aggravated Assault,Restaurant or Cafeteria Parking Lot,9500-9599,LONG POINT RD,RD
Aggravated Assault,Apartment Parking Lot,2100-2199,SHADOWDALE DR,-
Theft,Driveway,1200-1299,DEMARET LN,-
Theft,Bank or Savings Institution Parking Lot,600-699,LEE SHORE LANE,-
Robbery,Apartment Parking Lot,1300-1399,WITTE,RD
Theft,Grocery Store or Supermarket,10400-10499,KATY FWY OB,-
Theft,Driveway,9700-9799,TAPPENBECK,-
Theft,Residence or House,9600-9699,LARSTON ST,ST
Theft,"Road, Street, or Sidewalk",1100-1199,BLALOCK RD,RD
Aggravated Assault,Residence or House,9700-9799,WESTVIEW,-
AutoTheft,Vehicle/Auto Sales/Lease/Auto Parts Store,1600-1699,BLALOCK,RD
AutoTheft,Other Parking Lot,10100-10199,KATY FWY OB,-
Theft,Service or Gas Station,13400-13499,KLAMATH FALLS,-
Burglary,Residence or House,UNK,ROLLING WOOD,DR
Theft,Other Parking Lot,10200-10299,MOORBERRY LN,-
Burglary,Residence or House,9800-9899,SHADOW WOOD DR,-
Theft,Apartment,1300-1399,GESSNER RD,RD
AutoTheft,Commercial Parking Lot or Garage,2300-2399,NW 87TH AVE 6TH FL,-
Theft,Restaurant or Cafeteria Parking Lot,1400-1499,GESSNER RD,RD
Theft,Bank,9400-9499,LONG POINT,RD
AutoTheft,Other Parking Lot,1100-1199,LUMPKIN,-
Aggravated Assault,Apartment,2100-2199,SHADOWDALE DR,-
AutoTheft,Apartment Parking Lot,1700-1799,GESSNER RD,RD
Aggravated Assault,Apartment Parking Lot,1200-1299,BLALOCK RD,RD
AutoTheft,Apartment Parking Lot,9700-9799,LONG POINT RD,RD
Theft,"Electronics Store, Electrical Supplies",9600-9699,KATY,FWY
AutoTheft,Apartment Parking Lot,1300-1399,CEDAR POST LN,-
Theft,Other Parking Lot,1700-1799,ELMVIEW,DR
Rape,"Parks and Recreation, Zoo, Swimming Pool",10000-10099,LONG POINT RD,RD
Rape,Apartment Parking Lot,10000-10099,LAZY OAKS,-
Theft,Apartment Parking Lot,1300-1399,CEDAR POST LN,-
Burglary,Residence or House,9800-9899,CEDARDALE DR,-
Theft,Apartment Parking Lot,3100-3199,CRESTDALE DR,-
Burglary,Residence or House,2000-2099,EAGLEROCK DR,-
Theft,Residence or House,10700-10799,BROOKSHIRE LANE,-
Theft,Residence or House,4800-4899,LAURELDALE,DR
Burglary,Auto Repair,2700-2799,CAMPBELL,RD
Burglary,Apartment,10800-10899,CLAY RD,RD
Burglary,Apartment,10800-10899,CLAY RD,RD
Theft,Bar or Night Club,4600-4699,WESTWAY PARK BLVD,BLVD
Theft,Apartment Parking Lot,400-499,B-1 FM1092,-
Theft,Commercial Building,4600-4699,SAM HOUSTON,PKWY
AutoTheft,Apartment Parking Lot,10000-10099,KEMPWOOD DR,-
Theft,Driveway,2200-2299,LEXFORD LN,-
Theft,Driveway,9800-9899,VOGUE LN,-
Rape,Apartment Parking Lot,10500-10599,HAMMERLY BLVD,BLVD
Aggravated Assault,Restaurant or Cafeteria Parking Lot,UNK,CLAY RD /SAM HOUSTON PKWY N,-
Burglary,Residence or House,2900-2999,MANILA LN,-
Theft,Apartment Parking Lot,10200-10299,CENTREPARK DR,-
Theft,Apartment Parking Lot,10200-10299,CENTREPARK DR,-
Theft,Apartment Parking Lot,13300-13399,WESTERN OAK,DR
Theft,Apartment Parking Lot,10200-10299,CENTREPARK DR APT1633,-
Theft,Driveway,2200-2299,ROSEFIELD,-
Theft,Driveway,2200-2299,ROSEFIELD,-
Theft,Apartment Parking Lot,10200-10299,CENTREPARK DR,-
AutoTheft,Apartment Parking Lot,10000-10099,HAMMERLY BLVD,BLVD
Theft,Hotel or Motel Parking Lot,3200-3299,W SAM HOUSTON PKWY N,-
Burglary,Garage or Carport,3000-3099,TRIWAY LN,-
Theft,Residence or House,2600-2699,DURBAN DR,-
Burglary,Residence or House,2800-2899,KENROSS ST.,-
Burglary,Rental Storage Facility,12600-12699,ASHCLIFT,DR
Theft,Hospital Parking Lot,3000-3099,GESSNER RD,RD
Burglary,"Road, Street, or Sidewalk",9500-9599,KEMPWOOD DR,-
Aggravated Assault,Apartment,10000-10099,PROSPECT HILL,DR
Theft,Driveway,10600-10699,JUNIPER GLEN DR,-
Robbery,"Road, Street, or Sidewalk",4400-4499,W SAM HOUSTON PKWY N,-
Burglary,Apartment,10200-10299,CENTREPARK DR,-
Burglary,Apartment,3100-3199,CRESTDALE DR,-
Burglary,Commercial Building,11100-11199,EQUITY,DR
Theft,Other Parking Lot,10100-10199,HAMMERLY BLVD,BLVD
Theft,Apartment Rental Office,3100-3199,CRESTDALE,DR
Robbery,Restaurant or Cafeteria Parking Lot,10100-10199,HAMMERLY BLVD,BLVD
Theft,Not Listed,11300-11399,KB HOME,AVE
Theft,Driveway,2300-2399,ROSEFIELD,DR
Theft,Bank,2200-2299,GESSNER RD,RD
Theft,Driveway,5100-5199,E FALLEN BOUGH DR,-
Burglary,Apartment,9500-9599,KEMPWOOD DR,-
Theft,"Gym, Recreat, Club House, Indoor Pool",10600-10699,CLAY RD,RD
Theft,Driveway,10200-10299,ROCKCREST,ST
Theft,Service or Gas Station,4200-4299,BRITTMOORE,RD
Theft,Grocery Store or Supermarket Parking Lot,10200-10299,KEMPWOOD DR,-
AutoTheft,Apartment Parking Lot,3200-3299,GESSNER RD,RD
Aggravated Assault,Residence or House,2000-2099,SPRINGROCK LN,-
Theft,Hotel or Motel Parking Lot,3600-3699,AVALON PARK,BLVD
Theft,Bank or Savings Institution Parking Lot,2200-2299,GESSNER RD,RD
Theft,Apartment Parking Lot,3100-3199,CRESTDALE,DR
Aggravated Assault,Residence or House,3300-3399,SPRING VALLEY RD,RD
Theft,Apartment Parking Lot,12000-12099,BISSONNET ST APT 1118,-
Burglary,Rental Storage Facility,4600-4699,CARLEEN ROAD,-
Theft,Miscellaneous Business (Non-Specific),4800-4899,WESTWAY PARK,BLVD
Theft,Miscellaneous Business (Non-Specific),2800-2899,HITCHCOCK,-
Theft,Residence or House,9600-9699,PHILMONT DR,-
Theft,Commercial Building,4400-4499,WESTWAY PARK BLVD,BLVD
Robbery,"Road, Street, or Sidewalk",2800-2899,GESSNER RD,RD
Burglary,"Church, Synagogue, or Temple",5500-5599,SAM HOUSTON,PKWY
AutoTheft,Convenience Store,1300-1399,WITTE,RD
Theft,Grocery Store or Supermarket,2300-2399,GESSNER RD,RD
Theft,Apartment,2800-2899,TEAGUE RD,RD
Theft,Driveway,10000-10099,EMNORA LN,-
Robbery,Apartment Parking Lot,10000-10099,HAMMERLY BLVD,BLVD
AutoTheft,Apartment Parking Lot,10000-10099,HAMMERLY BLVD,BLVD
Theft,Driveway,10500-10599,EAGLE GLEN,DR
Theft,Miscellaneous Business (Non-Specific),2900-2999,W SAM HOUSTON PKWY N,-
Theft,Residence or House,6400-6499,OAK NUT,-
Theft,Apartment Parking Lot,3100-3199,CRESTDALE DR,-
Theft,Office Building,10800-10899,HAMMERLY,BLVD
Theft,Driveway,10400-10499,HAMMERLY,-
Theft,Apartment Parking Lot,10000-10099,HAMMERLY BLVD,BLVD
Burglary,Residence or House,5000-5099,E PAGEWICK DR,-
Aggravated Assault,Apartment Parking Lot,3100-3199,CRESTDALE DR,-
AutoTheft,"Gym, Recreat, Club House, Indoor Pool",10100-10199,HAMMERLY BLVD,BLVD
Theft,Commercial Parking Lot or Garage,1200-1299,W SAM HOUSTON PKWY N,-
Burglary,Miscellaneous Business (Non-Specific),16000-16099,PARK TEN,PL
Theft,Hospital,18500-18599,KATY FWY OB,-
Burglary,Miscellaneous Business (Non-Specific),16200-16299,PARK ROW,DR
Theft,Office Building,2100-2199,WEST SAM HOUSTON,PKWY
Theft,Apartment Parking Lot,11000-11099,KATY,FWY
Burglary,Residence or House,1700-1799,WYCLIFFE DR,-
Robbery,Residence or House,1000-1099,TRI OAKS LN,-
Aggravated Assault,"Road, Street, or Sidewalk",10800-10899,WESTVIEW DR,-
AutoTheft,Hotel or Motel Parking Lot,15700-15799,PARK TEN PL,-
Theft,Hotel or Motel Parking Lot,1100-1199,SHERWOOD FOREST ST,ST
Theft,Hotel or Motel Parking Lot,1100-1199,SHERWOOD FOREST,ST
AutoTheft,Other Parking Lot,1800-1899,SHERWOOD FOREST,ST
Theft,Other Parking Lot,1100-1199,SHERWOOD FOREST ST,ST
Theft,Apartment Parking Lot,18100-18199,S PARK VIEW DR,-
Burglary,Restaurant or Cafeteria,1600-1699,ELDRIDGE,PKWY
Theft,Grocery Store or Supermarket,10700-10799,WESTVIEW,DR
Theft,Apartment,10800-10899,ENSBROOK,DR
Theft,Apartment Parking Lot,10900-10999,KATY FWY OB,-
Theft,Driveway,1700-1799,WYCLIFFE DR,-
Burglary,Residence or House,17500-17599,CHICORY,-
Theft,Grocery Store or Supermarket,10700-10799,WESTVIEW,DR
Burglary,Commercial Building,10900-10999,HAZELHURST,ST
Theft,Restaurant or Cafeteria Parking Lot,14700-14799,KATY FWY OB,-
Theft,Apartment Parking Lot,18100-18199,S PARK VIEW DR,-
Burglary,Miscellaneous Business (Non-Specific),1600-1699,ELDRIDGE,PKWY
Burglary,Apartment Rental Office,13700-13799,PARK ROW,DR
Burglary,Restaurant or Cafeteria,10900-10999,KATY,FWY
AutoTheft,Vehicle/Auto Sales/Lease/Auto Parts Store,14700-14799,PARK ROW,DR
AutoTheft,Commercial Building,10900-10999,KATY,FWY
Burglary,Miscellaneous Business (Non-Specific),10900-10999,KATY,FWY
Burglary,Rental Storage Facility,11900-11999,KATY FWY OB,-
Aggravated Assault,Apartment,15300-15399,PARK ROW,-
Theft,Other Parking Lot,15200-15299,PARK ROW DR,-
Theft,"Toys, Arts Craft,Musical, Bike,Pet Stores",16000-16099,CAPRI DRIVE,-
Theft,Service or Gas Station,15700-15799,CUTTEN RD. APT. 904,-
AutoTheft,Driveway,11500-11599,WICKCHESTER LN,-
Theft,Apartment Parking Lot,11900-11999,WICKCHESTER LN,-
Theft,Grocery Store or Supermarket,10500-10599,HAMMERLY,BLVD
Burglary,Garage or Carport,18100-18199,PARKVIEW DR H24,-
Theft,Hotel or Motel Parking Lot,1000-1099,N SH 6 HWY,-
Theft,Hotel or Motel Parking Lot,7600-7699,AIRPORT,BLVD
Theft,Hotel or Motel Parking Lot,14700-14799,PARK ROW DR,-
Theft,"Hotel, Motel, Inn, Etc.",14700-14799,PARK ROW DR,-
Theft,Garage or Carport,13700-13799,PARK ROW DR,-
Theft,Commercial Parking Lot or Garage,12800-12899,WINDING MANOR,DR
Theft,Grocery Store or Supermarket,10700-10799,WESTVIEW,DR
Theft,Rental Storage Facility,11900-11999,KATY FWY OB,-
Theft,Other Parking Lot,17800-17899,KATY FWY OB,-
AutoTheft,Other Parking Lot,1700-1799,BRITTMOORE RD,RD
Robbery,Restaurant or Cafeteria,10700-10799,WESTVIEW,DR
Theft,Grocery Store or Supermarket,10700-10799,WESTVIEW DR,-
Theft,Other Parking Lot,1200-1299,N SH 6 SERVICE RD OB,-
Burglary,Apartment,6800-6899,CYPRESSWOOD,DR
Burglary,Office Building,11900-11999,WICKCHESTER,LN
Burglary,Commercial Building,1200-1299,WOOD BRANCH PARK,DR
Rape,"Other, Unknown, or Not Listed",11000-11099,KATY FWY SUITE,-
Theft,Commercial Parking Lot or Garage,16600-16699,BARKER SPRINGS RD,RD
Theft,Other Parking Lot,UNK,KATY FWY OB/BARKER CYPRESS RD,RD
Theft,Grocery Store or Supermarket,10700-10799,WESTVIEW DR,-
Theft,"Other, Unknown, or Not Listed",13200-13299,KATY FWY OB,-
Theft,Hotel or Motel Parking Lot,1400-1499,COUNTY ROAD 4683,-
Theft,Vacant Grocery Store or Supermarket,10700-10799,WESTVIEW,DR
Theft,Commercial Parking Lot or Garage,13700-13799,PARK ROW DR,-
Murder,Residence or House,15000-15099,PARK ROW DR,-
Theft,Commercial Parking Lot or Garage,7800-7899,KATY FWY OB,-
Theft,Commercial Parking Lot or Garage,7600-7699,KATY FWY OB,-
Theft,Restaurant or Cafeteria Parking Lot,7600-7699,KATY FWY OB,-
Aggravated Assault,Apartment Parking Lot,7500-7599,LONG POINT RD,RD
Theft,Restaurant or Cafeteria,7600-7699,KATY FWY OB,-
Theft,"Gym, Recreat, Club House, Indoor Pool",7600-7699,KATY,FWY
Theft,Grocery Store or Supermarket Parking Lot,1000-1099,BAYOU ISLAND,DR
AutoTheft,Apartment Parking Lot,1700-1799,WIRT RD,RD
AutoTheft,Apartment Parking Lot,1700-1799,WIRT RD,RD
Burglary,Other Parking Lot,19000-19099,COUNTRY SQUARE,DR
Burglary,"Daycare, Child Care, or Kindergarten",1900-1999,JOHANNA DR,-
Burglary,Commercial Building,6400-6499,LONG POINT RD,RD
Aggravated Assault,Apartment,7700-7799,LONG POINT RD,RD
AutoTheft,Miscellaneous Business (Non-Specific),2000-2099,WIRT RD,RD
Theft,"Other, Unknown, or Not Listed",7800-7899,KATY FWY OB,-
Theft,Other Parking Lot,5300-5399,RIO SABINAS,DR
Theft,Apartment Parking Lot,7100-7199,WESTVIEW DR,-
Theft,Commercial Parking Lot or Garage,7600-7699,KATY FWY OB,-
Theft,Strip Business Center Parking Lot,7600-7699,KATY FWY OB,-
Robbery,Other Parking Lot,5300-5399,COKE,ST
Burglary,Warehouse,1500-1599,N POST OAK RD,RD
Burglary,Commercial Building,700-799,MITCHELL APT 15,-
Robbery,Convenience Store,7200-7299,WESTVIEW,DR
Theft,Check Cashing Places,1100-1199,SILBER RD,RD
Theft,Restaurant or Cafeteria Parking Lot,7600-7699,PO BOX 5300,-
Burglary,Commercial Building,8000-8099,KATY,FWY
AutoTheft,Other Parking Lot,1200-1299,POST OAK,RD
Aggravated Assault,Apartment,2000-2099,ANTOINE DR,-
Theft,Residence or House,7100-7199,GARY ST,ST
AutoTheft,Residence or House,6400-6499,REMLAP,ST
Theft,"Other, Unknown, or Not Listed",7300-7399,OLD KATY RD,RD
Theft,Strip Business Center Parking Lot,6900-6999,RATON ST,ST
Rape,Apartment Parking Lot,6800-6899,SHAVELSON,-
Theft,Driveway,7800-7899,BRYKERWOODS DR,-
Theft,Grocery Store or Supermarket Parking Lot,1100-1199,SILBER RD,RD
Theft,"Other, Unknown, or Not Listed",7600-7699,HAMMERLY BLVD,BLVD
Murder,"Other, Unknown, or Not Listed",2000-2099,ANTOINE DR,-
Aggravated Assault,Sexually Oriented Club,2000-2099,ANTOINE DR,-
Burglary,Residence or House,1900-1999,ANTOINE DR,-
Robbery,Service or Gas Station,1100-1199,SILBER RD,RD
Theft,Strip Business Center Parking Lot,7600-7699,KATY FWY OB,-
Burglary,Garage or Carport,1300-1399,AFTON ST,ST
Robbery,"Other, Unknown, or Not Listed",7800-7899,HAMMERLY BLVD,BLVD
Robbery,Hotel or Motel Parking Lot,7200-7299,SHADY VILLA LN,-
Theft,Office Building,7600-7699,KATY,FWY
Theft,"Road, Street, or Sidewalk",7000-7099,WESTVIEW DR,-
Robbery,"Other, Unknown, or Not Listed",6900-6999,LONG POINT,RD
AutoTheft,Apartment Parking Lot,7100-7199,WESTVIEW DR,-
Burglary,Apartment,1700-1799,JOHANNA DR,-
Robbery,Bank or Savings Institution Parking Lot,7600-7699,KATY,FWY
Theft,"Gym, Recreat, Club House, Indoor Pool",4400-4499,ROSE,ST
Theft,Other Parking Lot,7800-7899,KATY FWY OB,-
AutoTheft,Apartment Parking Lot,1700-1799,WOODVINE DR,-
AutoTheft,Other Parking Lot,3600-3699,WISEMAN,BLVD
Theft,Commercial Parking Lot or Garage,17200-17299,RUSH TRACE,CT
Burglary,Miscellaneous Business (Non-Specific),6600-6699,LONG POINT,RD
Burglary,Apartment,7500-7599,LONG POINT RD,RD
Theft,Driveway,1400-1499,ALDRICH ST,ST
Burglary,Apartment,7500-7599,LONG POINT RD,RD
AutoTheft,Apartment Parking Lot,1300-1399,AFTON ST,ST
Theft,Convenience Store,7500-7599,LONG POINT,RD
Theft,"Road, Street, or Sidewalk",400-499,38TH,ST
Theft,Apartment Parking Lot,1300-1399,AFTON ST,ST
Theft,Auto Repair,8000-8099,LONG POINT,RD
Burglary,Miscellaneous Business (Non-Specific),1700-1799,BLALOCK,RD
Burglary,Restaurant or Cafeteria,1800-1899,BINGLE,RD
Burglary,Restaurant or Cafeteria,8500-8599,LONG POINT,RD
AutoTheft,Apartment Parking Lot,1800-1899,WIRT RD,RD
Burglary,Garage or Carport,8900-8999,EMNORA LN,-
AutoTheft,Driveway,4100-4199,BIRCHTON ST,ST
Theft,Grocery Store or Supermarket Parking Lot,200-299,PARK,AVE
Burglary,"Vacant Storage Fac (Barn,Garage,Warehouse)",8500-8599,HIGHCREST DR,-
AutoTheft,"Road, Street, or Sidewalk",8400-8499,CHURCHVILLE DR,-
Robbery,Convenience Store Parking Lot,8100-8199,LONG POINT RD,RD
AutoTheft,Apartment Parking Lot,9000-9099,KEMPWOOD DR,-
Theft,Miscellaneous Business (Non-Specific),2300-2399,BINGLE,RD
Theft,Apartment Parking Lot,3400-3499,BLALOCK RD,RD
Theft,Other Parking Lot,9300-9399,HAMMERLY BLVD,BLVD
Aggravated Assault,"Road, Street, or Sidewalk",3900-3999,HOLLISTER ST,ST
Burglary,Apartment,5500-5599,34TH,ST
Rape,Apartment Parking Lot,1900-1999,SPENWICK DR,-
Theft,Grocery Store or Supermarket Parking Lot,1300-1399,BLALOCK RD,RD
Burglary,Residence or House,1700-1799,MORITZ DR,-
Theft,Grocery Store or Supermarket Parking Lot,1300-1399,BLALOCK RD,RD
Burglary,Rental Storage Facility,2100-2199,BLALOCK RD,RD
Burglary,Rental Storage Facility,2100-2199,BLALOCK RD,RD
Robbery,Residence or House,9300-9399,ROSSTOWN WAY,-
Aggravated Assault,Apartment,8100-8199,AMELIA,RD
Aggravated Assault,Apartment Parking Lot,3400-3499,BLALOCK RD,RD
Aggravated Assault,Apartment,8600-8699,PITNER RD,RD
Robbery,"Road, Street, or Sidewalk",3400-3499,CAMPBELL RD,RD
Robbery,"Road, Street, or Sidewalk",2000-2099,PECH RD,RD
Theft,Service or Gas Station,8400-8499,KEMPWOOD DR,-
Theft,Service or Gas Station,9200-9299,CLAY,RD
Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,1700-1799,BINGLE,RD
Aggravated Assault,Driveway,1900-1999,PECH RD,RD
AutoTheft,Apartment Parking Lot,9300-9399,LONG POINT RD,RD
Robbery,"Road, Street, or Sidewalk",9000-9099,HAMMERLY BLVD,BLVD
Theft,Apartment,8700-8799,HAMMERLY BLVD,BLVD
Burglary,Apartment,9100-9199,PECOS ST,ST
Burglary,Rental Storage Facility,1500-1599,FOLEY ST,ST
Aggravated Assault,Service or Gas Station,3900-3999,HOLLISTER ST,ST
Theft,Apartment Parking Lot,9000-9099,KEMPWOOD DR,-
Robbery,"Road, Street, or Sidewalk",3700-3799,MORNINGVIEW DR,-
Theft,"Other, Unknown, or Not Listed",2400-2499,LACYBERRY,ST
Theft,Auto Repair,9100-9199,LONG POINT,RD
Theft,Apartment Parking Lot,9100-9199,PECOS ST,ST
Aggravated Assault,Apartment,1800-1899,WIRT RD,RD
Rape,Apartment,8700-8799,HAMMERLY BLVD,BLVD
Robbery,Other Parking Lot,8500-8599,PITNER RD,RD
Theft,"Electronics Store, Electrical Supplies",8300-8399,LONG POINT,RD
Burglary,Apartment,9200-9299,KERRWOOD LN,-
Theft,Apartment Parking Lot,2000-2099,LAVERNE ST,ST
Burglary,"Church, Synagogue, or Temple",1700-1799,BINGLE,RD
Aggravated Assault,Convenience Store Parking Lot,8600-8699,PITNER,RD
Burglary,Rental Storage Facility,2100-2199,HOMELESS - STAYS IN ALLEY BEHIND THE STORAGE BUSINESS,-
Burglary,Rental Storage Facility,8900-8999,EMNORA,LN
Robbery,"Road, Street, or Sidewalk",3700-3799,ROMA ST,ST
AutoTheft,Apartment Parking Lot,1400-1499,CAMPBELL RD,RD
Burglary,Commercial Building,2300-2399,BINGLE,RD
Theft,Residence or House,1500-1599,CAMPBELL RD,RD
Theft,Miscellaneous Business (Non-Specific),8100-8199,LONG POINT RD,RD
Theft,Construction Site,1100-1199,NORTH POST OAK ROAD,-
Theft,Grocery Store or Supermarket Parking Lot,1300-1399,KRIST,ST
Aggravated Assault,Residence or House,9300-9399,HAMMERLY BLVD,BLVD
Robbery,Miscellaneous Business (Non-Specific),9400-9499,HAMMERLY BLVD,BLVD
Theft,Grocery Store or Supermarket Parking Lot,1500-1599,WIRT RD,RD
Burglary,Apartment,1900-1999,SPENWICK DR,-
Aggravated Assault,Apartment,1800-1899,WIRT RD,RD
Aggravated Assault,Apartment,1500-1599,BIG BEND DR,-
Theft,Apartment,1500-1599,BIG BEND DR,-
Aggravated Assault,Apartment,3900-3999,HOLLISTER ST,ST
Burglary,"Vacant Storage Fac (Barn,Garage,Warehouse)",12000-12099,SOWDEN,RD
Burglary,Residence or House,8500-8599,RAYSON RD,RD
Theft,"Church, Synagogue, or Temple Parking Lot",9100-9199,CLAY RD,RD
AutoTheft,Driveway,7900-7999,LONGRIDGE DR,-
Aggravated Assault,Apartment,3900-3999,HOLLISTER ST,ST
AutoTheft,Apartment Parking Lot,8500-8599,PITNER RD,RD
AutoTheft,Driveway,3600-3699,SPRINGMEADOWS ST,ST
Murder,Hospital Parking Lot,700-799,ANITTA,-
Burglary,Apartment,3400-3499,BLALOCK RD,RD
AutoTheft,Apartment Parking Lot,3400-3499,CAMPBELL RD,RD
Theft,Department or Discount Store,9400-9499,HAMMERLY,BLVD
Robbery,Apartment Parking Lot,3900-3999,HOLLISTER ST,ST
Burglary,Residence or House,9400-9499,OPELIKA,-
Theft,Residence or House,1500-1599,BRACHER ST,ST
Theft,Auto Repair,1000-1099,BLALOCK,RD
Theft,Convenience Store Parking Lot,1400-1499,WIRT RD,RD
AutoTheft,Apartment Parking Lot,4000-4099,HOLLISTER ST,ST
Theft,Department or Discount Store,7900-7999,LONG POINT,RD
Robbery,Apartment Parking Lot,1500-1599,BIG BEND DR,-
Robbery,Apartment Parking Lot,8600-8699,PITNER RD,RD
Theft,Specialty Store (Non-Specific),9400-9499,KEMPWOOD,DR
Aggravated Assault,Apartment,1500-1599,BIG BEND DR,-
Theft,Apartment Parking Lot,1500-1599,CAMPBELL RD,RD
Aggravated Assault,Apartment,2200-2299,WIRT RD,RD
AutoTheft,Grocery Store or Supermarket Parking Lot,2300-2399,WIRT RD,RD
Burglary,Rental Storage Facility,2000-2099,PECH RD,RD
Burglary,"Church, Synagogue, or Temple",1700-1799,BINGLE RD,RD
Theft,Apartment Parking Lot,9000-9099,KEMPWOOD DR,-
Theft,Apartment Parking Lot,2200-2299,WIRT,RD
Theft,Commercial Building,2300-2399,BINGLE,RD
Aggravated Assault,"Road, Street, or Sidewalk",4000-4099,TILSON LANE,-
Theft,Liquor Store,1500-1599,WIRT RD,RD
Robbery,"Road, Street, or Sidewalk",7900-7999,AMELIA RD,RD
Aggravated Assault,"Road, Street, or Sidewalk",3200-3299,BLALOCK RD,RD
Burglary,Apartment,16100-16199,KIETH HARROW,-
Burglary,Rental Storage Facility,2800-2899,SUNSET,-
Theft,Driveway,14100-14199,REO,ST
Theft,"Electronics Store, Electrical Supplies",8600-8699,JONES RD 707,-
Theft,Department or Discount Store,13400-13499,NORTHWEST,ST
Burglary,Miscellaneous Business (Non-Specific),7400-7499,TIDWELL,RD
Aggravated Assault,Commercial Parking Lot or Garage,10300-10399,W LITTLE YORK RD,RD
AutoTheft,Auto Repair,13900-13999,HEMPSTEAD,RD
AutoTheft,Warehouse,6600-6699,ROXBOUGH,-
Theft,Restaurant or Cafeteria Parking Lot,4800-4899,SHADOW GRASS,DR
Theft,Department or Discount Store,5700-5799,HOLLISTER,ST
Theft,Other Parking Lot,7000-7099,NORTHWEST 100 DR,-
AutoTheft,Commercial Parking Lot or Garage,2400-2499,SMITH,ST
Robbery,Service or Gas Station,8100-8199,TIDWELL,RD
