Offense Type,Premise,BlockRange,StreetName,Type
Theft,Restaurant or Cafeteria Parking Lot,7000-7099,W FM 1960 RD,RD
Theft,"Road, Street, or Sidewalk",17200-17299,TOMBALL,PKWY
Theft,Restaurant or Cafeteria Parking Lot,17100-17199,TOMBALL PKWY IB,-
Theft,Miscellaneous Business (Non-Specific),7600-7699,FM 1960,RD
Aggravated Assault,Grocery Store or Supermarket Parking Lot,6800-6899,W FM 1960 RD,RD
Theft,Mall Common Area,8300-8399,LEY,RD
Theft,Department or Discount Store,6600-6699,DUSTY DAWN,-
Theft,Miscellaneous Business (Non-Specific),8300-8399,BO JACK DRIVE,-
Theft,Mall Parking Lot,13900-13999,CROW RIDGE,CT
Burglary,"Other, Unknown, or Not Listed",17700-17799,TOMBALL PKWY IB,-
Theft,Hotel or Motel Parking Lot,7600-7699,FM 1960 RD,RD
Theft,Clothing Store,7900-7999,FM 1960,RD
AutoTheft,Apartment Parking Lot,13500-13599,BRETON RIDGE ST,ST
Theft,Apartment Parking Lot,13500-13599,BRETON RIDGE ST,ST
Theft,Residence or House,12300-12399,N GESSNER RD,RD
Theft,Department or Discount Store,7900-7999,FM 1960,RD
Theft,Restaurant or Cafeteria Parking Lot,7600-7699,FM 1960 RD,RD
Theft,Hospital Parking Lot,18200-18299,TOMBALL PKWY OB,-
Theft,Grocery Store or Supermarket Parking Lot,6800-6899,FM 1960,RD
Robbery,Hotel or Motel Parking Lot,7900-7999,WILLOW CHASE BLVD,BLVD
Theft,Clothing Store,7600-7699,W FM 1960 RD,RD
Theft,Grocery Store or Supermarket Parking Lot,5100-5199,WESTERHAM,PL
Theft,Restaurant or Cafeteria,7600-7699,FM 1960 RD,RD
Aggravated Assault,Apartment,8100-8199,MILLS,RD
Theft,Service or Gas Station,8400-8499,FM 1960 RD,RD
Theft,"Gym, Recreat, Club House, Indoor Pool",7300-7399,W GREENS RD,RD
Theft,Restaurant or Cafeteria Parking Lot,17200-17299,TOMBALL PKWY IB,-
Theft,Restaurant or Cafeteria Parking Lot,17500-17599,TOMBALL PKWY IB,-
AutoTheft,Restaurant or Cafeteria Parking Lot,17300-17399,TOMBALL PKWY IB,-
Theft,Restaurant or Cafeteria Parking Lot,7000-7099,FM 1960,RD
Theft,Restaurant or Cafeteria Parking Lot,UNK,W FM 1960 RD/TOMBALL PKWY IB,-
Theft,Restaurant or Cafeteria Parking Lot,10300-10399,DYER GLEN,-
Robbery,"Hotel, Motel, Inn, Etc.",8700-8799,W FM 1960 RD,RD
Theft,Other Parking Lot,12500-12599,MIDLAND CREEK,DR
Theft,Other Parking Lot,17100-17199,TOMBALL PKWY IB,-
Theft,"Theatres, Dinner Theaters, Auditoriums",14200-14299,PERSIMMON WOODS,DR
Theft,Restaurant or Cafeteria Parking Lot,6700-6799,AIRLINE DR,-
Theft,Apartment,300-399,SUNNYSIDE ST,ST
Aggravated Assault,Service or Gas Station,400-499,LITTLE YORK,RD
AutoTheft,Apartment Parking Lot,600-699,LITTLE YORK RD,RD
Aggravated Assault,"Road, Street, or Sidewalk",7300-7399,NORTHLINE DR,-
Theft,Residence or House,1100-1199,CASTLEDALE DR,-
Theft,"Laundry, Dry Cleaners, Washaterias",4500-4599,WEAVER,RD
Burglary,Residence or House,6800-6899,PETRIE DR,-
Aggravated Assault,Residence or House,300-399,RITTENHOUSE ST,ST
Theft,Other Parking Lot,500-599,E LITTLE YORK RD,RD
AutoTheft,Bar or Night Club Parking Lot,300-399,E LITTLE YORK RD,RD
Theft,Other Parking Lot,300-399,E LITTLE YORK RD,RD
Burglary,Office Building,600-699,CANINO,RD
Theft,"Hotel, Motel, Inn, Etc.",2800-2899,AIRLINE,DR
Burglary,Apartment,300-399,W LITTLE YORK RD,RD
Theft,Restaurant or Cafeteria Parking Lot,10900-10999,W HARDY RD,RD
AutoTheft,Apartment Parking Lot,6000-6099,YALE,ST
Burglary,Miscellaneous Business (Non-Specific),300-399,W LITTLE YORK RD,RD
Theft,Residence or House,5800-5899,THOUSAND CIRCLE,DR
Theft,Driveway,10300-10399,ODONNELL DR,-
Burglary,Restaurant or Cafeteria,5500-5599,NORTH,FWY
Theft,Grocery Store or Supermarket Parking Lot,400-499,W LITTLE YORK RD,RD
Aggravated Assault,Residence or House,1200-1299,TWIN OAKS ST,ST
Theft,Department or Discount Store,UNK,NORTH FWY OB/PARKER ENTR,-
Theft,"Other, Unknown, or Not Listed",7100-7199,WERNER ST,ST
Theft,Department or Discount Store,400-499,LITTLE YORK,RD
Theft,Other Parking Lot,200-299,TREASURE DR,-
Theft,Restaurant or Cafeteria,600-699,E LITTLE YORK RD,RD
Burglary,Commercial Building,11000-11099,HARDY,RD
AutoTheft,Driveway,6800-6899,DIONNE DR,-
AutoTheft,Driveway,10300-10399,OLD BAMMEL N HOUSTON AP,-
Theft,Clothing Store,7000-7099,NORTH,FWY
Rape,Convenience Store Parking Lot,UNK,TIDWELL RD,RD
Aggravated Assault,Department or Discount Store,7500-7599,NORTH,FWY
Robbery,Convenience Store Parking Lot,500-599,ROSAMOND,-
Theft,Department or Discount Store,400-499,LITTLE YORK,RD
AutoTheft,"Road, Street, or Sidewalk",6800-6899,PETRIE DR,-
Theft,Service or Gas Station,5800-5899,NORDLING RD,RD
AutoTheft,Driveway,11400-11499,ROTH DR,-
Theft,Service or Gas Station,300-399,TIDWELL RD,RD
Burglary,Residence or House,7800-7899,AIRLINE DR,-
Robbery,Convenience Store Parking Lot,5600-5699,AIRLINE DR,-
Robbery,Barber And Beauty Shops,400-499,LITTLE YORK,RD
Theft,Service or Gas Station,5400-5499,NORTH,FWY
Theft,Restaurant or Cafeteria Parking Lot,300-399,LITTLE YORK,RD
Robbery,Convenience Store,UNK,W LITTLE YORK RD/NORTH FWY OB,-
Theft,Grocery Store or Supermarket Parking Lot,UNK,LITTLE YORK RD /NORTH FWY OB,-
AutoTheft,Residence or House,200-299,E JOHN ALBER RD,RD
Aggravated Assault,Residence or House,200-299,E LITTLE YORK RD,RD
Theft,Restaurant or Cafeteria Parking Lot,6200-6299,AIRLINE DR,-
Aggravated Assault,Other Parking Lot,5400-5499,AIRLINE DR,-
Theft,Driveway,100-199,W RITTENHOUSE ST,ST
AutoTheft,Apartment Parking Lot,10300-10399,FULTON ST,ST
Burglary,Residence or House,11100-11199,VISTA NORTE,CT
AutoTheft,Commercial Parking Lot or Garage,10300-10399,FULTON,ST
Theft,Miscellaneous Business (Non-Specific),5500-5599,NORTH,FWY
Theft,Driveway,100-199,W SUNNYSIDE ST,ST
Aggravated Assault,"Road, Street, or Sidewalk",200-299,E LITTLE YORK RD,RD
Theft,Clothing Store,5500-5599,NORTH,FWY
Robbery,Car Wash,100-199,TIDWELL RD,RD
Theft,Liquor Store,100-199,LITTLE YORK,RD
Theft,Nursing Home,7200-7299,NORTHLINE,DR
Theft,Driveway,10800-10899,VISTA NORTE CT,-
Aggravated Assault,Apartment,23200-23299,PENNSGROVE,RD
Aggravated Assault,Residence or House,800-899,DUNHAM DR,-
Aggravated Assault,Convenience Store,11400-11499,SAGINAW DR,-
AutoTheft,Grocery Store or Supermarket Parking Lot,6800-6899,W MONTGOMERY RD,RD
Theft,"Road, Street, or Sidewalk",6600-6699,MCWILLIAMS DR,-
AutoTheft,"Road, Street, or Sidewalk",1100-1199,W TIDWELL RD,RD
Theft,Driveway,6500-6599,SEALEY ST,ST
Aggravated Assault,Residence or House,5400-5499,BRIAN HAVEN DR,-
Theft,Residence or House,900-999,BENCHFIELD DR,-
Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,6400-6499,SHEPHERD,RD
Theft,Residence or House,6500-6599,COUCH ST,ST
Theft,Residence or House,1000-1099,S VICTORY DR,-
AutoTheft,Residence or House,1000-1099,DOLLY WRIGHT ST,ST
Theft,Apartment Parking Lot,5900-5999,NORTH FWY IB,-
AutoTheft,Driveway,300-399,W OBION RD,RD
Theft,"Road, Street, or Sidewalk",6600-6699,PHILLIPS ST,ST
Burglary,Residence or House,6700-6799,APOLLO ST,ST
Theft,"Road, Street, or Sidewalk",700-799,DILLARD ST,ST
Theft,Residence or House,800-899,DILLARD ST,ST
AutoTheft,Driveway,6500-6599,WHEATLEY ST,ST
Burglary,"Vacant Storage Fac (Barn,Garage,Warehouse)",6500-6599,APOLLO ST,ST
Burglary,Garage or Carport,6800-6899,COHN,ST
Burglary,Apartment,7000-7099,STUEBNER AIRLINE RD,RD
Burglary,Residence or House,6500-6599,RADCLIFFE ST,ST
Theft,Apartment,5600-5699,YALE ST,ST
Theft,Residence or House,800-899,DILLARD ST,ST
Burglary,Residence or House,7300-7399,ANDY DR,-
Robbery,"Road, Street, or Sidewalk",5700-5799,N SHEPHERD DR,-
AutoTheft,Apartment Parking Lot,5600-5699,YALE ST,ST
Theft,Residence or House,800-899,DILLARD ST,ST
AutoTheft,Service or Gas Station,5700-5799,N SHEPHERD DR,-
Theft,Driveway,1700-1799,W DONOVAN ST,ST
Aggravated Assault,"Road, Street, or Sidewalk",6800-6899,UTAH ST,ST
Theft,Other Parking Lot,1000-1099,LITTLE YORK RD,RD
Burglary,Residence or House,5400-5499,SUE MARIE LN,-
Aggravated Assault,"Laundry, Dry Cleaners, Washaterias",400-499,GLENBURNIE,DR
Theft,Apartment,5600-5699,YALE ST,ST
Aggravated Assault,Apartment Parking Lot,6100-6199,GALLANT FOREST,ST
Theft,Driveway,6700-6799,W MONTGOMERY RD,RD
Burglary,Residence or House,5700-5799,WHEATLEY ST,ST
Robbery,Convenience Store Parking Lot,4000-4099,TIDWELL RD,RD
Burglary,Residence or House,800-899,W LITTLE YORK RD,RD
Aggravated Assault,Residence or House,5800-5899,BALBO ST,ST
Burglary,Restaurant or Cafeteria Parking Lot,700-799,LITTLE YORK,RD
Burglary,"Vacant Single Occ Resd(House,Townhs,Dplex)",700-799,HOMER ST,ST
Aggravated Assault,"Hotel, Motel, Inn, Etc.",7400-7499,NORTH FWY IB,-
Aggravated Assault,"Road, Street, or Sidewalk",6400-6499,WHEATLEY ST,ST
Burglary,Residence or House,6700-6799,RADCLIFFE ST,ST
Theft,Residence or House,6000-6099,YALE ST,ST
Theft,Driveway,5400-5499,BRINKMAN ST,ST
Burglary,Residence or House,700-799,DILLARD ST,ST
Theft,Rehabilitation Center,13400-13499,THORNTREE,-
Burglary,Residence or House,6600-6699,MONTGOMERY,RD
Burglary,Residence or House,800-899,LONNIE,LN
Theft,Driveway,700-799,LOVERS,LN
Burglary,Residence or House,800-899,DOLLY WRIGHT,ST
Burglary,Residence or House,800-899,DILLARD ST,ST
Robbery,"Road, Street, or Sidewalk",5500-5599,CORTLANDT ST,ST
Theft,Apartment Parking Lot,100-199,E TIDWELL RD,RD
Burglary,Apartment,6500-6599,DE PRIEST ST,ST
Burglary,Sporting Goods or Gun Shops,6200-6299,N. SHEPHERD DR.,-
Aggravated Assault,"Road, Street, or Sidewalk",900-999,GRANVILLE DR,-
Aggravated Assault,Laundry or Dry Cleaners Parking Lot,200-299,E TIDWELL RD,RD
Theft,Driveway,800-899,W LITTLE YORK RD,RD
AutoTheft,Hotel or Motel Parking Lot,400-499,TIDWELL RD,RD
AutoTheft,"Hotel, Motel, Inn, Etc.",1100-1199,HOMER ST,ST
Burglary,"Church, Synagogue, or Temple",6800-6899,SHEPHERD,RD
Rape,Apartment,6500-6599,YALE ST,ST
Theft,Residence or House,2600-2699,HOMER ST,ST
Theft,"Road, Street, or Sidewalk",1800-1899,PAUL QUINN ST,ST
Theft,Miscellaneous Business (Non-Specific),1600-1699,DESOTO,-
Theft,Apartment Parking Lot,5600-5699,YALE ST,ST
Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,1500-1599,LITTLE YORK,RD
Rape,"Vacant Other Residential (Apartment,Dorms)",6500-6599,MORROW,ST
AutoTheft,Miscellaneous Business (Non-Specific),600-699,PICKERING,ST
Robbery,Residence or House,7100-7199,MOUNT ST,ST
Theft,Grocery Store or Supermarket,600-699,W LITTLE YORK RD,RD
AutoTheft,"Other, Unknown, or Not Listed",5900-5999,NORTH FWY IB,-
Aggravated Assault,Residence or House,600-699,MILLVILLE DR,-
Aggravated Assault,Residence or House,5800-5899,PHILLIPS,ST
Theft,Residence or House,6200-6299,ROLLAND,-
Aggravated Assault,Residence or House,900-999,BENCHFIELD,DR
Burglary,Vacant Building (Commercial),6800-6899,VANESSA SPRING,LN
Theft,Other Parking Lot,6700-6799,NORTH FWY IB,-
Murder,"Other, Unknown, or Not Listed",12300-12399,MAY LAUREL,DR
Burglary,Apartment,300-399,W SUNNYSIDE,-
Burglary,Vehicle/Auto Sales/Lease/Auto Parts Store,6000-6099,NORTH,FWY
Theft,Driveway,5700-5799,YALE ST,ST
Theft,Residence or House,2400-2499,CARMEL ST,ST
Theft,Residence or House,700-799,W RITTENHOUSE ST,ST
AutoTheft,Apartment Parking Lot,5600-5699,YALE ST,ST
Theft,Other Parking Lot,20700-20799,SETTLERS LAKE,CIR
Robbery,Convenience Store,400-499,PARKER,RD
Theft,Residence or House,6800-6899,ARABELLA ST,ST
Theft,Apartment Parking Lot,5700-5799,THOUSAND OAKS CIR,-
Theft,Apartment,1700-1799,RIDGEBRIAR,DR
Burglary,Convenience Store,6000-6099,ANTOINE,DR
Burglary,Apartment,5500-5599,DESOTO ST,ST
AutoTheft,Residence or House,7000-7099,BENT BRANCH DR.,-
Theft,Apartment Parking Lot,5500-5599,DESOTO ST,ST
Burglary,Rental Storage Facility,6400-6499,W LITTLE YORK RD,RD
Theft,Apartment,6100-6199,ANTOINE DR,-
Theft,Apartment,6200-6299,ANTOINE DR,-
Burglary,Residence or House,4000-4099,R V MAYFIELD DR,-
Aggravated Assault,Residence or House,7800-7899,BATEMAN LN,-
Aggravated Assault,Apartment Parking Lot,6400-6499,ANTOINE DR,-
Theft,Residence or House,6500-6599,LOG HOLLOW DR,-
Theft,Apartment Parking Lot,5800-5899,N HOUSTON ROSSLYN RD,RD
Theft,Apartment,6400-6499,ANTOINE,DR
Theft,Apartment,7900-7999,STREAMSIDE DR,-
Theft,"Road, Street, or Sidewalk",6300-6399,PO BOX 268994,-
AutoTheft,Apartment Parking Lot,5300-5399,DESOTO ST,ST
Robbery,Apartment,5500-5599,DESOTO ST,ST
Theft,Apartment,6000-6099,OAK BAY APT 704,-
Theft,Apartment,6100-6199,ANTOINE DR 1004,-
Theft,Liquor Store,7300-7399,BREEN DR,-
Aggravated Assault,Residence or House,3200-3299,LITTLEYORK,-
Theft,Service or Gas Station,3300-3399,LITTLE YORK,RD
Theft,Driveway,3600-3699,VILLA GLEN DR,-
Theft,Apartment Parking Lot,5300-5399,W GULF BANK RD,RD
Robbery,Convenience Store,6000-6099,TIDWELL,RD
Theft,Apartment,6000-6099,WHITTER FOREST,ST
Theft,Service or Gas Station,6000-6099,ANTOINE DR,-
AutoTheft,Bar or Night Club Parking Lot,7000-7099,INWOOD PARK DR,-
Aggravated Assault,Apartment,6100-6199,ANTOINE,DR
AutoTheft,"Parks and Recreation, Zoo, Swimming Pool",10200-10299,STONE GATE,DR
Theft,Commercial Parking Lot or Garage,7400-7499,BREEN DR,-
Theft,Service or Gas Station,6000-6099,ANTOINE,DR
Burglary,Clothing Store,7300-7399,ANTOINE,DR
Theft,Apartment Rental Office,5400-5499,GULF BANK,RD
Aggravated Assault,Miscellaneous Business (Non-Specific),6300-6399,P O BOX 800237,-
Rape,"Road, Street, or Sidewalk",5300-5399,W GULF BANK RD,RD
AutoTheft,Apartment Parking Lot,5700-5799,THOUSAND OAKS CIR,-
Theft,Apartment Parking Lot,6200-6299,ANTOINE DR,-
Theft,Driveway,7500-7599,ATHLONE DR,-
Theft,Driveway,4200-4299,SARATOGA DR,-
Theft,Apartment Parking Lot,5300-5399,DESOTO ST,ST
Theft,"Road, Street, or Sidewalk",5800-5899,W TIDWELL RD,RD
Burglary,Residence or House,8600-8699,COLD LAKE,DR
Aggravated Assault,"Road, Street, or Sidewalk",7700-7799,W GULF BANK RD,RD
AutoTheft,Apartment Parking Lot,5900-5999,ANTOINE DR,-
Burglary,Apartment,5500-5599,DESOTO ST,ST
Aggravated Assault,"Road, Street, or Sidewalk",5800-5899,W TIDWELL RD,RD
Burglary,Apartment,5500-5599,DESOTO ST,ST
Aggravated Assault,Apartment,7200-7299,T C JESTER,BLVD
Burglary,Apartment,5500-5599,DESOTO ST,ST
Theft,Driveway,9700-9799,DEANWOOD ST,ST
Aggravated Assault,"Road, Street, or Sidewalk",6400-6499,ANTOINE DR,-
Aggravated Assault,Residence or House,8900-8999,FRIENDSHIP RD.,-
Theft,"Road, Street, or Sidewalk",3400-3499,LITTLE YORK RD,RD
Burglary,"Laundry, Dry Cleaners, Washaterias",7400-7499,ALABONSON,RD
AutoTheft,Residence or House,6400-6499,TALL WILLOW DR,-
Burglary,Garage or Carport,7300-7399,ANTOINE DR,-
Theft,Apartment Parking Lot,5300-5399,GULF BANK,RD
Theft,Residence or House,9900-9999,MILDA,DR
AutoTheft,"Road, Street, or Sidewalk",6000-6099,OAK BAY DR,-
AutoTheft,"Road, Street, or Sidewalk",4300-4399,R V MAYFIELD DR,-
Burglary,Commercial Building,7300-7399,ANTOINE,DR
Burglary,"Electronics Store, Electrical Supplies",6600-6699,ANTOINE,DR
Theft,Residence or House,6200-6299,ANTOINE DR,-
Theft,Vacant Restaurant,14300-14399,PHILIPINES APT 1008,-
Aggravated Assault,Apartment,5700-5799,THOUSAND OAKS,CIR
Theft,Residence or House,4300-4399,BLACK LOCUST DR,-
Aggravated Assault,Apartment,5700-5799,THOUSAND OAKS CIR,-
Theft,Apartment Parking Lot,5300-5399,W GULF BANK RD,RD
Theft,Residence or House,5600-5699,ARNCLIFFE DR,-
AutoTheft,"Road, Street, or Sidewalk",5300-5399,DESOTO ST,ST
Theft,Department or Discount Store,6600-6699,ANTOINE,DR
Theft,Residence or House,9800-9899,JAYWOOD,-
Burglary,Apartment,5500-5599,DESOTO,ST
AutoTheft,Apartment Parking Lot,5500-5599,DESOTO ST,ST
Robbery,"Road, Street, or Sidewalk",7000-7099,T C JESTER BLVD,BLVD
Robbery,Convenience Store Parking Lot,6000-6099,ANTOINE,DR
AutoTheft,Driveway,3500-3599,MAYFIELD OAKS LN,-
Burglary,Residence or House,5500-5599,DESOTO ST,ST
Theft,Driveway,8000-8099,ZIMMERMAN DR,-
Aggravated Assault,Apartment,7000-7099,W GULF BANK RD,RD
Burglary,Residence or House,5400-5499,OAK COVE DR,-
Burglary,Vacant Building (Commercial),6800-6899,BINGLE,RD
Burglary,"Vacant Other Residential (Apartment,Dorms)",5500-5599,DESOTO,ST
Theft,Driveway,9400-9499,DEANWOOD ST,ST
Aggravated Assault,Residence or House,9500-9599,KINDLETREE DR,-
Burglary,"Laundry, Dry Cleaners, Washaterias",7400-7499,ALABONSON RD,RD
Theft,Apartment Parking Lot,5300-5399,W GULF BANK RD,RD
Theft,Commercial Building,5700-5799,W LITTLE YORK RD,RD
Theft,Driveway,7000-7099,WAGONWHEEL LN,-
Rape,Residence or House,10100-10199,HIBERNIA DR,-
Aggravated Assault,Apartment,5900-5999,ANTOINE DR,-
Burglary,Apartment,1000-1099,AVENUE OF OAKS,ST
Theft,Apartment Parking Lot,3400-3499,W LITTLE YORK RD,RD
Theft,Apartment Parking Lot,6400-6499,ANTOINE DR,-
Theft,Residence or House,2800-2899,W LITTLE YORK RD,RD
AutoTheft,Apartment Parking Lot,6400-6499,ANTOINE DR,-
Aggravated Assault,Apartment,30600-30699,FM 2978,-
Aggravated Assault,Apartment,8000-8099,ANTOINE DR,-
Aggravated Assault,Residence or House,9500-9599,KELL CIR,-
Theft,"Road, Street, or Sidewalk",7600-7699,STREAMSIDE DR,-
AutoTheft,"Other, Unknown, or Not Listed",8300-8399,NORTH FWY IB,-
Aggravated Assault,Residence or House,1300-1399,DIPLOMAT WAY,-
Burglary,Auto Repair,400-499,1302 1,-
Theft,Convenience Store,600-699,W GULF BANK RD,RD
Burglary,Apartment,1400-1499,PO BOX 24656,-
AutoTheft,Convenience Store Parking Lot,7900-7999,TOWER ST,ST
Burglary,Rental Storage Facility,9000-9099,NORTH FWY OB,-
Theft,Convenience Store Parking Lot,8900-8999,BROADWAY,-
Aggravated Assault,Residence or House,500-599,TURNEY,DR
Aggravated Assault,Apartment,1400-1499,W GULF BANK RD,RD
Theft,Driveway,8600-8699,WHITECASTLE LN,-
Theft,Strip Business Center Parking Lot,1400-1499,W MOUNT HOUSTON RD,RD
Theft,Auto Repair,7500-7599,NORTH FWY IB,-
Theft,Apartment Parking Lot,1400-1499,W GULF BANK RD,RD
Aggravated Assault,Residence or House,8700-8799,RUTHERFORD,RD
Aggravated Assault,Vehicle/Auto Sales/Lease/Auto Parts Store,1200-1299,WELCH UNIT 5,-
Theft,Residence or House,900-999,REV B J LEWIS DR,-
Burglary,Apartment,1400-1499,W GULF BANK RD,RD
Burglary,Residence or House,7300-7399,VINSON ST,ST
Robbery,Miscellaneous Business (Non-Specific),1400-1499,W MT HOUSTON,-
Burglary,"Vacant Single Occ Resd(House,Townhs,Dplex)",1600-1699,TWINBROOKE DR,-
Aggravated Assault,Residence or House,800-899,FORTUNE,ST
Aggravated Assault,Service or Gas Station,4500-4599,KRESS,-
Theft,Miscellaneous Business (Non-Specific),8600-8699,MONTGOMERY,RD
Aggravated Assault,"Road, Street, or Sidewalk",7500-7599,DE PRIEST ST,ST
Aggravated Assault,Residence or House,8100-8199,HEZEKIAH LN,-
Burglary,Residence or House,800-899,FORTUNE ST,ST
Theft,Specialty Store (Non-Specific),1800-1899,MOUNT HOUSTON,RD
Theft,Restaurant or Cafeteria Parking Lot,7900-7999,VETERANS MEMORIAL DR,-
Theft,Convenience Store,9600-9699,W MONTGOMERY RD,RD
Theft,"Other, Unknown, or Not Listed",8500-8599,W MONTGOMERY RD,RD
Theft,Residence or House,1300-1399,RAINY RIVER DR,-
Theft,"Other, Unknown, or Not Listed",9900-9999,BONAZZI,ST
Burglary,Apartment,700-799,W LITTLE YORK RD,RD
AutoTheft,"Road, Street, or Sidewalk",22600-22699,IMPERIAL VALLEY DR SUITE 150,-
Aggravated Assault,Apartment Parking Lot,1400-1499,W GULF BANK RD,RD
Theft,Convenience Store Parking Lot,9300-9399,LA PORTE,FWY
Theft,Residence or House,9300-9399,VALLEY STREAM ST,ST
AutoTheft,Restaurant or Cafeteria Parking Lot,9400-9499,NORTH FWY IB,-
Theft,Residence or House,9100-9199,NORTH FWY OB,-
Aggravated Assault,Residence or House,1300-1399,TARBERRY RD,RD
Theft,"Other, Unknown, or Not Listed",8000-8099,W MONTGOMERY RD,RD
Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,1800-1899,MOUNT HOUSTON,RD
Burglary,Apartment,1400-1499,W GULF BANK RD,RD
Theft,Miscellaneous Business (Non-Specific),8600-8699,W MONTGOMERY RD,RD
Theft,Other Parking Lot,7500-7599,NORTH,FWY
Aggravated Assault,Service or Gas Station,8700-8799,VETERANS MEMORIAL DR,-
Theft,Residence or House,800-899,BEAVER BEND RD,RD
Theft,Mall Common Area,1100-1199,MOSHER LN,-
Burglary,Residence or House,2200-2299,DEWALT ST,ST
Theft,Driveway,600-699,KORFF,DR
Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,8000-8099,VETERANS MEMORIAL DR,-
AutoTheft,"Other, Unknown, or Not Listed",2000-2099,DEWALT ST,ST
Theft,Residence or House,1700-1799,W GULF BANK RD,RD
Theft,Driveway,9000-9099,RUTHERFORD LN,-
Theft,Department or Discount Store,8200-8299,NORTH FWY IB,-
Theft,Residence or House,2200-2299,ESTHER DR,-
Theft,"Other, Unknown, or Not Listed",8400-8499,NORHT,FWY
Theft,Drug Store or Medical Supply,9300-9399,VETERANS MEMORIAL,DR
Robbery,"Road, Street, or Sidewalk",900-999,DEWALT ST,ST
Burglary,Residence or House,7700-7799,KNOX ST,ST
Burglary,Residence or House,1100-1199,RAINY RIVER DR,-
Aggravated Assault,Residence or House,7300-7399,SANDLE ST,ST
Burglary,Residence or House,700-799,LUCKY,ST
Theft,Residence or House,8900-8999,LAZY RIVER LN,-
Theft,Residence or House,8600-8699,WHEATLEY ST,ST
Aggravated Assault,Residence or House,3500-3599,GARAPAN,-
Theft,"Road, Street, or Sidewalk",1000-1099,NORTH LANE,-
Aggravated Assault,"Road, Street, or Sidewalk",7500-7599,CHARLIE ST,ST
Burglary,Warehouse,7800-7899,SHEPHERD,RD
Theft,Apartment,1400-1499,GULF BANK,RD
Aggravated Assault,Driveway,600-699,ROCKY MOUNTAIN DR,-
Theft,Apartment,500-599,TURNEY DR,-
Theft,Construction Site,1400-1499,W GULF BANK RD,RD
Aggravated Assault,Residence or House,7500-7599,CHARLIE ST,ST
Theft,Convenience Store,9600-9699,MONTGOMERY,RD
Aggravated Assault,Convenience Store,8000-8099,DE PRIEST ST,ST
Burglary,Miscellaneous Business (Non-Specific),8200-8299,NORTH,FWY
Aggravated Assault,Residence or House,6000-6099,WICKOVER,LN
AutoTheft,Vehicle/Auto Sales/Lease/Auto Parts Store,9400-9499,SWEETWATER,LN
Burglary,Residence or House,800-899,FORTUNE ST,ST
Murder,"Road, Street, or Sidewalk",2800-2899,STALLINGS DR,-
Aggravated Assault,"Road, Street, or Sidewalk",800-899,FORTUNE ST,ST
Theft,Residence or House,500-599,KORFF DR,-
Aggravated Assault,"Multi-Plex Home (Duplex,Triplex Etc.)",8600-8699,PRAIRIE VIEW DR,-
Theft,"Other, Unknown, or Not Listed",7800-7899,BECKLEY ST,ST
Aggravated Assault,Residence or House,8600-8699,PRAIRIE VIEW DR,-
Theft,Driveway,900-999,MOSHER LN,-
Burglary,Residence or House,600-699,MOSHER LN,-
Theft,Grocery Store or Supermarket Parking Lot,600-699,VICTORY DR,-
Theft,"Multi-Plex Home (Duplex,Triplex Etc.)",8800-8899,LAKESIDE FOREST,ST
Theft,Residence or House,4600-4699,CHRYSTELL LANE,-
Burglary,Residence or House,8300-8399,WHITE CASTLE,LN
Burglary,Residence or House,2400-2499,LUCKY ST,ST
Aggravated Assault,Residence or House,8300-8399,PONNEL,-
AutoTheft,Private School,1900-1999,DOLLY WRIGHT ST,ST
Theft,Residence or House,8800-8899,RUTHERFORD LN,-
Theft,Service or Gas Station,8200-8299,MODLEY CT,-
Burglary,Rehabilitation Center,8500-8599,WHEATLEY,ST
Theft,Convenience Store,8600-8699,MONTGOMERY,RD
Aggravated Assault,"Vacant Single Occ Resd(House,Townhs,Dplex)",8600-8699,PRAIRIE VIEW,DR
AutoTheft,Residence or House,8600-8699,DAMASCUS DR,-
Burglary,Apartment,1400-1499,W GULF BANK RD,RD
Robbery,Department or Discount Store,8600-8699,MONTGOMERY,RD
Theft,"Other, Unknown, or Not Listed",10400-10499,W MONTGOMERY RD,RD
Robbery,Convenience Store Parking Lot,1100-1199,HOMER,ST
Theft,Other Parking Lot,8400-8499,NORTH,FWY
Theft,Other Parking Lot,600-699,VICTORY DR,-
Burglary,Apartment,3800-3899,FAULKNER,-
Theft,"Road, Street, or Sidewalk",7900-7999,SEALEY ST,ST
Aggravated Assault,Residence or House,8600-8699,ASPEN VIEW CT,-
Theft,"Pawn, Resale Shop, or Flea Market",8200-8299,NORTH FWY IB,-
Theft,Apartment Parking Lot,1400-1499,W GULF BANK RD,RD
AutoTheft,Residence or House,1500-1599,FERGUSON WAY,-
Theft,Residence or House,8800-8899,RUTHERFORD LN,-
Theft,Convenience Store,1400-1499,GULF BANK,RD
Burglary,Apartment,700-799,W LITTLE YORK RD,RD
Aggravated Assault,Apartment Parking Lot,9500-9599,DEERING,DR
Burglary,Residence or House,8500-8599,OBSERVATORY ST,ST
Theft,Specialty Store (Non-Specific),10800-10899,NORTH,FWY
Aggravated Assault,Apartment,100-199,ALDINE BENDER RD,RD
