Offense Type,Premise,BlockRange,StreetName,Type
Theft,Commercial Parking Lot or Garage,800-899,UTAH,ST
Burglary,Commercial Building,500-599,LONGWOOD,LN
Burglary,Residence or House,2200-2299,RIVERSIDE DR,-
Theft,"Road, Street, or Sidewalk",9100-9199,EMMOTT RD BLDG 4,-
Theft,"Road, Street, or Sidewalk",16500-16599,MABLETHORPE,LN
Theft,Apartment Parking Lot,UNK,HERMANN MUSEUM CIR,-
Theft,Commercial Parking Lot or Garage,1500-1599,HERMANN DR,-
Theft,"Parks and Recreation, Zoo, Swimming Pool",6200-6299,HERMANN PARK DR,-
Theft,Other Parking Lot,1700-1799,HERMANN DR,-
Theft,"Road, Street, or Sidewalk",11500-11599,DOVEDALE,CT
AutoTheft,Commercial Parking Lot or Garage,6400-6499,M D ANDERSON ST,ST
Theft,Hospital,6500-6599,FANNIN,ST
Theft,Other Parking Lot,1400-1499,S BRAESWOOD BLVD,BLVD
Theft,Garage or Carport,9700-9799,FM 1097 APT 310,-
Burglary,Apartment,UNK,HERMANN PARK CT,-
Burglary,Residence or House,1900-1999,BINZ ST,ST
Aggravated Assault,Restaurant or Cafeteria Parking Lot,3200-3299,HOLCOMBE BLVD,BLVD
Theft,Apartment Parking Lot,1200-1299,HENDERSON,RD
Theft,Commercial Parking Lot or Garage,6200-6299,HERMANN PARK DR,-
Theft,"Libraries, Museums",5300-5399,CAROLINE ST,ST
Theft,Hospital Parking Lot,2000-2099,HERMANN DR,-
Theft,"Parks and Recreation, Zoo, Swimming Pool",6200-6299,HERMANN PARK DR,-
Theft,Driveway,1300-1399,ROSEDALE,-
Theft,Hospital,6500-6599,FANNIN,ST
Theft,Apartment,2300-2399,S MACGREGOR WAY,-
Theft,Apartment Parking Lot,2100-2199,OAKDALE,-
Burglary,Miscellaneous Business (Non-Specific),4100-4199,ALMEDA,RD
Theft,Miscellaneous Business (Non-Specific),3200-3299,HOLCOMBE,BLVD
Theft,Residence or House,5400-5499,SH 288 HWY OB,-
Theft,Hospital,6400-6499,FANNIN ST IB,-
Theft,"Parks and Recreation, Zoo, Swimming Pool",1600-1699,HERMANN DR,-
Theft,Hospital,6700-6799,BERTNER AVE,-
Theft,Drug Store or Medical Supply,5200-5299,ALMEDA,RD
Theft,Convenience Store,5200-5299,ALMEDA,RD
Theft,Convenience Store,5200-5299,ALMEDA,RD
Aggravated Assault,Bar or Night Club Parking Lot,5100-5199,ALMEDA RD,RD
Theft,Apartment Parking Lot,7000-7099,STAFFORDSHIRE,-
Theft,Residence or House,1500-1599,OAKDALE,-
AutoTheft,Restaurant or Cafeteria Parking Lot,5900-5999,ALMEDA RD,RD
Theft,Hospital,6400-6499,FANNIN ST,ST
Theft,Service or Gas Station,4100-4199,ALMEDA,RD
Theft,Convention Center or Exhibit Halls,1500-1599,HERMANN DR,-
Theft,"Other, Unknown, or Not Listed",1700-1799,WYNDALE,-
AutoTheft,Commercial Parking Lot or Garage,6400-6499,FANNIN ST OB,-
Theft,Apartment Parking Lot,5300-5399,FANNIN ST,ST
Burglary,Maintenance or Building Services,6700-6799,BERTNER,AVE
AutoTheft,Hospital Parking Lot,700-799,SUNRISE AVE SUITE 200,-
Theft,Hospital Parking Lot,1200-1299,LANCASTER,DR
AutoTheft,"Road, Street, or Sidewalk",UNK,HERMANN MUSEUM CIR,-
Theft,Apartment,7300-7399,ARDMORE ST,ST
Aggravated Assault,"Road, Street, or Sidewalk",4700-4799,FANNIN ST,ST
Theft,Garage or Carport,1600-1699,HERMANN DR,-
Theft,"Physician, Doctor, Dentist's Office",7400-7499,MAIN ST,ST
AutoTheft,"Road, Street, or Sidewalk",5600-5699,CHARTRES,ST
Aggravated Assault,"Parks and Recreation, Zoo, Swimming Pool",2000-2099,CONGRESS,ST
Theft,Bus Station,300-399,MAIN ST 3RD FLOOR,-
Theft,Garage or Carport,1800-1899,WHEELER ST,ST
Theft,"Vacant Single Occ Resd(House,Townhs,Dplex)",1800-1899,WHEELER ST,ST
Theft,Miscellaneous Business (Non-Specific),5500-5599,PO BOX 331651,-
Theft,"Road, Street, or Sidewalk",5100-5199,ALMEDA RD,RD
Theft,"Road, Street, or Sidewalk",6800-6899,ARDMORE ST,ST
Theft,"Parks and Recreation, Zoo, Swimming Pool",UNK,GREENWAY PLAZA,-
Theft,Service or Gas Station,2100-2199,SOUTHMORE,BLVD
Rape,Strip Business Center Parking Lot,1500-1599,TAUB,LP
Aggravated Assault,"Field, Woods, Forest, Park",3200-3299,NATCHEZ,-
Theft,Hospital,6500-6599,FANNIE ST ROOM 915,-
Theft,Driveway,12500-12599,MOOREDALE,-
Theft,"Parks and Recreation, Zoo, Swimming Pool",6000-6099,FANNIN ST IB,-
Theft,Auto Repair,6900-6999,ALMEDA RD,RD
Theft,Apartment,1700-1799,WYNDALE,-
Theft,"Parks and Recreation, Zoo, Swimming Pool",UNK,HERMANN PARK CT,-
Aggravated Assault,Apartment,9200-9299,BURDINE,-
Burglary,Restaurant or Cafeteria,2400-2499,MACGREGOR,WAY
Theft,Commercial Parking Lot or Garage,6200-6299,HERMANN PARK DR,-
Theft,Residence or House,5800-5899,JACKSON,ST
Burglary,Apartment,2800-2899,OLD SPANISH TRL,-
Theft,Commercial Parking Lot or Garage,1500-1599,HERMANN DR,-
Theft,Residence or House,1900-1999,CANTERBURY,-
Burglary,Residence or House,2400-2499,CHARLESTON,-
Burglary,Garage or Carport,1500-1599,WICHITA ST,ST
Theft,Hospital,6400-6499,FANNIN ST IB,-
Theft,Hospital,6500-6599,FANNIN ST IB,-
Theft,Commercial Parking Lot or Garage,6000-6099,HERMANN PARK DR,-
Theft,Bar or Night Club,5100-5199,ALMEDA RD,RD
Robbery,"Road, Street, or Sidewalk",5500-5599,MAIN ST,ST
Aggravated Assault,Light Rail Platform,5900-5999,ARDMORE ST APT,-
Robbery,Department or Discount Store,5100-5199,ALMEDA,RD
Theft,"Road, Street, or Sidewalk",2700-2799,TRUXILLO,-
Theft,"Other, Unknown, or Not Listed",1300-1399,HERMANN DR,-
Theft,"Other, Unknown, or Not Listed",1400-1499,WICHITA ST,ST
Theft,Restaurant or Cafeteria Parking Lot,2400-2499,S MACGREGOR WAY,-
Theft,"Gym, Recreat, Club House, Indoor Pool",2100-2199,N MACGREGOR WAY,-
Theft,Commercial Parking Lot or Garage,1500-1599,HERMANN DR,-
AutoTheft,Apartment Parking Lot,7300-7399,ARDMORE ST,ST
Theft,Hotel or Motel Parking Lot,6700-6799,MAIN ST,ST
Theft,Commercial Parking Lot or Garage,8100-8199,GALLER,RD
Theft,Apartment Parking Lot,2300-2399,SOUTH MACGREGOR WAY APT 3,-
Burglary,Apartment,1700-1799,WYNDALE,-
Theft,"Parks and Recreation, Zoo, Swimming Pool",1500-1599,HERMANN DR,-
Theft,Apartment Parking Lot,2300-2399,S MACGREGOR WAY,-
Theft,Apartment Parking Lot,7000-7099,ALMEDA,RD
Theft,Residence or House,1500-1599,CAMBRIDGE ST,ST
Aggravated Assault,"Road, Street, or Sidewalk",2200-2299,SOUTHMORE BLVD,BLVD
Robbery,"Road, Street, or Sidewalk",11800-11899,BREMEN DRIVE,-
Theft,Other Parking Lot,5200-5299,ALMEDA RD,RD
Theft,Hospital,6700-6799,BERTNER AVE,-
Theft,Other Parking Lot,1500-1599,HERMANN DR,-
Theft,Other Parking Lot,6200-6299,HERMANN PARK DR,-
Theft,Hospital,6600-6699,FANNIN ST IB,-
Theft,"Other, Unknown, or Not Listed",1500-1599,TAUB LP,-
Theft,Hospital,1100-1199,BATES AVE,-
Theft,"Road, Street, or Sidewalk",5500-5599,MORNINGSIDE DR,-
Theft,Bar or Night Club Parking Lot,2500-2599,ROBINHOOD,-
Theft,Commercial Parking Lot or Garage,2300-2399,UNIVERSITY BLVD,BLVD
Theft,Service or Gas Station,2500-2599,SOUTHWEST FWY IB,-
Theft,Residence or House,2100-2199,DRYDEN RD,RD
Theft,Strip Business Center Parking Lot,3000-3099,MEADOW BAY DRIVE,-
Theft,Garage or Carport,5400-5499,MORNINGSIDE DR,-
Theft,Residence or House,5700-5799,MORNINGSIDE DR,-
Theft,"Other, Unknown, or Not Listed",5200-5299,MONTROSE,BLVD
Theft,Apartment Parking Lot,2400-2499,SHAKESPEARE,-
Theft,"Other, Unknown, or Not Listed",5000-5099,MONTROSE BLVD,BLVD
Theft,Bar or Night Club Parking Lot,2300-2399,GREENS,BLVD
AutoTheft,Bar or Night Club Parking Lot,12300-12399,ELLENVILLE,DR
Theft,Miscellaneous Business (Non-Specific),2400-2499,UNIVERSITY,BLVD
Theft,Hospital Parking Lot,6900-6999,MAIN,-
Theft,University or College,6100-6199,MAIN,-
Theft,Bar or Night Club Parking Lot,5600-5699,MORNINGSIDE DR,-
Theft,Bus Stop,2000-2099,BISSONNET ST,ST
Theft,Service or Gas Station,5300-5399,PASEO CACERES,DR
Theft,Apartment Parking Lot,2400-2499,DUNSTAN RD,RD
Theft,Restaurant or Cafeteria Parking Lot,4100-4199,CYPRESS HILL,DR
Theft,Restaurant or Cafeteria Parking Lot,2500-2599,SOUTHWEST FWY IB,-
Theft,Apartment Parking Lot,2400-2499,DUNSTAN RD,RD
Theft,Apartment Parking Lot,2400-2499,DUNSTAN RD,RD
Theft,Strip Business Center Parking Lot,2400-2499,TIMES BLVD,BLVD
Theft,Bank or Savings Institution Parking Lot,6000-6099,KIRBY DR,-
Theft,Restaurant or Cafeteria Parking Lot,2500-2599,SOUTHWEST FWY IB,-
Theft,Apartment Parking Lot,2400-2499,DUNSTAN RD,RD
Theft,Garage or Carport,2400-2499,DUNSTAN RD,RD
Burglary,Miscellaneous Business (Non-Specific),6900-6999,KIRBY,DR
Burglary,Restaurant or Cafeteria Parking Lot,2300-2399,RICE BLVD,BLVD
Theft,Other Parking Lot,2000-2099,SOUTHWEST FWY IB,-
Theft,Service or Gas Station,2500-2599,SOUTHWEST,ST
Burglary,Residence or House,1700-1799,SUNSET BLVD,BLVD
AutoTheft,"Road, Street, or Sidewalk",2600-2699,HOLCOMBE,BLVD
Theft,Other Parking Lot,5600-5699,MORNINGSIDE DR,-
AutoTheft,Apartment Parking Lot,2400-2499,BARTLETT ST,ST
Theft,Commercial Parking Lot or Garage,2400-2499,BISSONNET ST,ST
AutoTheft,Driveway,2300-2399,DRYDEN,RD
AutoTheft,Driveway,2000-2099,SOUTHGATE BLVD,BLVD
Theft,Commercial Parking Lot or Garage,2500-2599,BISSONNET ST,ST
Burglary,Residence or House,12400-12499,SOWDEN,RD
Theft,Restaurant or Cafeteria Parking Lot,5100-5199,KIRBY DR,-
Burglary,Residence or House,UNK,WEST 11TH PLACE,-
Burglary,"Gym, Recreat, Club House, Indoor Pool",2400-2499,UNIVERSITY,BLVD
Theft,Car Wash,5200-5299,KIRBY,DR
Rape,"Hotel, Motel, Inn, Etc.",2500-2599,BOLSOVER ST,ST
Aggravated Assault,Residence or House,2300-2399,A SWIFT,BLVD
Theft,Restaurant or Cafeteria Parking Lot,2500-2599,SOUTHWEST FWY IB,-
Theft,Restaurant or Cafeteria Parking Lot,2400-2499,RICE BLVD,BLVD
Theft,Restaurant or Cafeteria Parking Lot,2500-2599,SOUTHWEST FWY IB,-
AutoTheft,Driveway,2000-2099,SOUTHGATE BLVD,BLVD
Theft,"Road, Street, or Sidewalk",2400-2499,RICE BLVD,BLVD
Theft,"Multi-Plex Home (Duplex,Triplex Etc.)",1700-1799,WROXTON CT,-
Theft,"Road, Street, or Sidewalk",2500-2599,AMHERST ST,ST
Theft,"Road, Street, or Sidewalk",2300-2399,GRAMERCY,-
Theft,Commercial Parking Lot or Garage,2600-2699,HENLEY DRIVE,-
Theft,Grocery Store or Supermarket,100-199,BRAESWOOD CT,-
Theft,Department or Discount Store,2400-2499,RICE BLVD,BLVD
Theft,Sexually Oriented Business Parking Lot,2800-2899,BAKER,RD
Theft,Strip Business Center Parking Lot,5600-5699,MORNINGSIDE DR,-
Theft,Other Parking Lot,4600-4699,MONTROSE BLVD,BLVD
Theft,Restaurant or Cafeteria Parking Lot,2500-2599,SOUTHWEST FWY IB,-
Theft,Commercial Parking Lot or Garage,2500-2599,DUNSTAN RD,RD
Theft,Restaurant or Cafeteria,2500-2599,RICE BLVD,BLVD
Theft,Other Parking Lot,300-399,UPTOWN,BLVD
Theft,Convenience Store Parking Lot,5300-5399,KELVIN DR,-
Theft,Restaurant or Cafeteria Parking Lot,1400-1499,NORTH BLVD,BLVD
Theft,Other Parking Lot,2400-2499,DUNSTAN RD,RD
Theft,"Road, Street, or Sidewalk",5300-5399,KELVIN DR,-
Theft,Strip Business Center Parking Lot,2400-2499,UNIVERSITY BLVD,BLVD
Theft,Restaurant or Cafeteria Parking Lot,5000-5099,KIRBY,DR
Theft,Residence or House,2200-2299,UNIVERSITY BLVD,BLVD
Theft,"Gym, Recreat, Club House, Indoor Pool",2500-2599,DUNSTAN RD,RD
Burglary,Clothing Store,2400-2499,TIMES,BLVD
Theft,Residence or House,2200-2299,SWIFT BLVD,BLVD
AutoTheft,Residence or House,5000-5099,MANGUM,RD
Theft,Apartment Parking Lot,1100-1199,AUTREY ST,ST
Theft,Residence or House,2000-2099,SWIFT BLVD,BLVD
Theft,Rental Storage Facility,2400-2499,W HOLCOMBE BLVD,BLVD
Theft,Strip Business Center Parking Lot,3500-3599,FLICKERING CANDLE DRIVE,-
Theft,Apartment Parking Lot,2500-2599,W HOLCOMBE BLVD,BLVD
Theft,Miscellaneous Business (Non-Specific),4600-4699,MONTROSE,BLVD
Burglary,"Physician, Doctor, Dentist's Office",5200-5299,KIRBY,DR
Theft,Apartment,4900-4999,MONTROSE BLVD,BLVD
Theft,"Road, Street, or Sidewalk",2100-2199,SUNSET BLVD,BLVD
Theft,"Road, Street, or Sidewalk",2300-2399,BISSONNET ST,ST
Theft,Miscellaneous Business (Non-Specific),2400-2499,RICE,BLVD
Theft,Residence or House,2100-2199,NORTH,BLVD
Theft,"Road, Street, or Sidewalk",6800-6899,PLANTATION DRIVE,-
Theft,Grocery Store or Supermarket Parking Lot,800-899,S WAYSIDE DR,-
Theft,Residence or House,7400-7499,AVENUE L,-
Theft,Residence or House,7800-7899,BALTIMORE,-
Burglary,Residence or House,7500-7599,AVENUE L,-
AutoTheft,"Road, Street, or Sidewalk",7300-7399,AVENUE J,-
Theft,"Other, Unknown, or Not Listed",6900-6999,LAWNDALE,-
Robbery,Apartment,400-499,N CESAR CHAVEZ BLVD,BLVD
Theft,"Other, Unknown, or Not Listed",1100-1199,WEST LOOP NRTH,-
Aggravated Assault,Apartment,7100-7199,MANCHESTER ST,ST
Aggravated Assault,Residence or House,6800-6899,AVENUE P,-
Theft,"Church, Synagogue, or Temple Parking Lot",5600-5699,HARRIET,-
Theft,Miscellaneous Business (Non-Specific),7100-7199,AVENUE B,-
Theft,Residence or House,5800-5899,GULF FWY IB,-
Burglary,Restaurant or Cafeteria Parking Lot,5900-5999,GULF,FWY
AutoTheft,Grocery Store or Supermarket Parking Lot,800-899,S WAYSIDE DR,-
AutoTheft,"Road, Street, or Sidewalk",6600-6699,SYLVAN RD,RD
AutoTheft,"Road, Street, or Sidewalk",7300-7399,DALLAS ST,ST
Theft,Grocery Store or Supermarket,2300-2399,S WAYSIDE DR,-
Burglary,Vacant Building (Commercial),1200-1299,75TH ST,ST
Theft,Department or Discount Store,2300-2399,S WAYSIDE DR,-
Theft,Other Parking Lot,7800-7899,FORD,RD
Burglary,Residence or House,7900-7999,AVENUE F,-
Theft,Grocery Store or Supermarket Parking Lot,600-699,N 67TH ST,ST
Robbery,Other Parking Lot,200-299,S WAYSIDE DR,-
Aggravated Assault,Residence or House,7100-7199,SHERMAN,-
Theft,"Parks and Recreation, Zoo, Swimming Pool",500-599,S 75TH ST,ST
Burglary,Apartment,6300-6399,GULF FWY IB,-
Burglary,Bar or Night Club,5600-5699,CINNAMON LAKE DRIVE,-
Burglary,Residence or House,7500-7599,CAPITOL ST,ST
AutoTheft,Driveway,7000-7099,NAVIGATION,-
Theft,Commercial Parking Lot or Garage,7300-7399,AVENUE F,-
Theft,"Road, Street, or Sidewalk",4600-4699,HARRISBURG,BLVD
AutoTheft,Residence or House,1800-1899,SANTA ROSA,-
Burglary,Residence or House,100-199,BEDFORD DR,-
Theft,Other Parking Lot,5700-5799,DWINNELL ST,ST
AutoTheft,Bar or Night Club Parking Lot,7800-7899,HARRISBURG BLVD,BLVD
Burglary,Grocery Store or Supermarket,6900-6999,CAPITOL ST,ST
Theft,Grocery Store or Supermarket,6300-6399,GULFY FWY 5210,-
Theft,Grocery Store or Supermarket,2300-2399,S WAYSIDE DR,-
Burglary,Residence or House,7800-7899,HARRISBURG,-
Aggravated Assault,Residence or House,600-699,N 78TH ST,ST
Theft,Other Parking Lot,6900-6999,LAWNDALE,-
Burglary,Residence or House,1800-1899,ALTA VISTA ST,ST
Burglary,Residence or House,7300-7399,AVENUE H,-
Theft,Apartment Parking Lot,900-999,VILLA DE MATEL RD,RD
AutoTheft,Apartment Parking Lot,6100-6199,GULF FWY IB,-
Robbery,Check Cashing Places,6700-6799,CANAL,ST
Burglary,Residence or House,6600-6699,MERRY,LN
Theft,Grocery Store or Supermarket,8700-8799,BROADWAY ST 2117,-
Theft,Apartment Parking Lot,7600-7699,AVENUE B,-
Theft,Driveway,7800-7899,BALTIMORE ST,ST
Theft,Strip Business Center Parking Lot,2000-2099,ALTHEA,DR
Burglary,Residence or House,7600-7699,ERATH,ST
Theft,Service or Gas Station,7100-7199,LAWNDALE,-
Aggravated Assault,"Road, Street, or Sidewalk",17800-17899,SUNSTONE TERRACE LANE,-
Burglary,Residence or House,7300-7399,AVE J,-
Aggravated Assault,Convenience Store Parking Lot,100-199,75TH ST,ST
Theft,Grocery Store or Supermarket,2300-2399,S.WAYSIDE,-
Theft,Department or Discount Store,5200-5299,LEELAND,-
Robbery,"Road, Street, or Sidewalk",6700-6799,FAIRWAY DR APT 2,-
Theft,Apartment Parking Lot,6300-6399,GULF FWY IB,-
Aggravated Assault,Residence or House,7300-7399,AVENUE J,-
Theft,Apartment,100-199,CANTON ST,ST
Burglary,Residence or House,1700-1799,PASADENA,-
Robbery,Grocery Store or Supermarket Parking Lot,4100-4199,LARKSPUR,-
Rape,Apartment,6300-6399,GULF FWY IB,-
AutoTheft,"Lake, Pond, Waterway, Bayou, River",1600-1699,VALLEY CTR,PKWY
Theft,Grocery Store or Supermarket,2300-2399,WAYSIDE,DR
Theft,"Parks and Recreation, Zoo, Swimming Pool",400-499,75TH ST,ST
Burglary,Commercial Building,7700-7799,HARRISBURG,BLVD
Theft,Grocery Store or Supermarket Parking Lot,7700-7799,AVE F,-
Theft,Restaurant or Cafeteria,400-499,75TH,ST
Burglary,Barber And Beauty Shops,6700-6799,AVENUE Q,-
Aggravated Assault,Apartment,6100-6199,GULF FWY IB,-
Theft,Residence or House,1700-1799,ALTA VISTA ST,ST
Theft,Grocery Store or Supermarket,2300-2399,WAYSIDE,DR
Theft,Residence or House,1700-1799,ESPERANZA,-
Theft,Grocery Store or Supermarket,2300-2399,S WAYSIDE DR,-
Theft,"Road, Street, or Sidewalk",7300-7399,SHERMAN,-
Theft,Grocery Store or Supermarket,2300-2399,WAYSIDE,DR
Theft,Grocery Store or Supermarket,2300-2399,WAYSIDE,DR
Aggravated Assault,Residence or House,7300-7399,AVENUE H,-
Theft,"Road, Street, or Sidewalk",200-299,DE KOVEN,-
Burglary,"Electronics Store, Electrical Supplies",900-999,WAYSIDE,DR
Theft,Apartment,7000-7099,SHERMAN,-
Theft,"Field, Woods, Forest, Park",6900-6999,LAWNDALE,-
Burglary,Residence or House,7700-7799,ELM ST,ST
Theft,Grocery Store or Supermarket,2300-2399,HOMELESS,-
Burglary,Commercial Building,6900-6999,LAWNDALE,-
Theft,"Field, Woods, Forest, Park",500-599,S 75TH ST,ST
Theft,Miscellaneous Business (Non-Specific),400-499,N CESAR CHAVEZ BLVD,BLVD
Aggravated Assault,Residence or House,6700-6799,SHERMAN,-
Theft,Residence or House,7000-7099,HARRISBURG BLVD IB,-
Burglary,Apartment,7100-7199,LAWNDALE,-
Aggravated Assault,Apartment,7100-7199,MANCHESTER ST,ST
Theft,"Road, Street, or Sidewalk",7600-7699,AVENUE E,-
Aggravated Assault,Driveway,1000-1099,N 66TH ST,ST
Theft,Residence or House,7900-7999,AVENUE F,-
Theft,Grocery Store or Supermarket Parking Lot,2300-2399,WAYSIDE,DR
Aggravated Assault,"Multi-Plex Home (Duplex,Triplex Etc.)",1800-1899,RUIZ,-
Theft,Apartment,6900-6999,J W PEAVY DR,-
Theft,Apartment,7100-7199,LAWNDALE,-
Theft,Fire Station,7800-7899,HARRISBURG,BLVD
Burglary,Residence or House,6700-6799,FAIRFIELD,ST
Burglary,Residence or House,6600-6699,ROCKBRIDGE LN,-
Aggravated Assault,Residence or House,6700-6799,SHERMAN,-
Theft,Grocery Store or Supermarket,2300-2399,WAYSIDE,DR
AutoTheft,Other Parking Lot,5700-5799,ESKRIDGE,-
Burglary,Residence or House,7500-7599,AVENUE H,-
Theft,Residence or House,7300-7399,WALKER,-
Theft,Grocery Store or Supermarket,6900-6999,CAPITOL ST,ST
Theft,Restaurant or Cafeteria Parking Lot,8100-8199,ITHACA,-
Aggravated Assault,Residence or House,7900-7999,CANAL ST,ST
Robbery,"Road, Street, or Sidewalk",1300-1399,N 74TH ST,ST
Theft,"Road, Street, or Sidewalk",7100-7199,AVENUE I,-
Robbery,"Road, Street, or Sidewalk",7600-7699,AVENUE I,-
Theft,Department or Discount Store,9000-9099,PARKETTE,-
Theft,Restaurant or Cafeteria Parking Lot,5300-5399,GULF FWY IB,-
Theft,Auto Repair,6900-6999,NAVIGATION,-
Aggravated Assault,Residence or House,7200-7299,RUSK ST,ST
Burglary,Apartment,1700-1799,FOREST HILL BLVD,BLVD
Robbery,"Road, Street, or Sidewalk",400-499,N 78TH ST,ST
Theft,"Road, Street, or Sidewalk",5100-5199,MICHAEL,DR
Burglary,Miscellaneous Business (Non-Specific),7500-7599,AVENUE C,-
Theft,"Other, Unknown, or Not Listed",6600-6699,AVENUE J,-
Theft,Strip Business Center Parking Lot,6800-6899,HARRISBURG BLVD OB,-
Theft,Other Parking Lot,5400-5499,LAWNDALE,-
Theft,Grocery Store or Supermarket,800-899,WAYSIDE,DR
AutoTheft,"Road, Street, or Sidewalk",7000-7099,AVENUE F,-
Theft,"Parks and Recreation, Zoo, Swimming Pool",1000-1099,WAYSIDE DR,-
AutoTheft,Grocery Store or Supermarket Parking Lot,2300-2399,S WAYSIDE DR,-
Aggravated Assault,Service or Gas Station,7000-7099,GULF FWY IB,-
Aggravated Assault,Highway or Freeway,8600-8699,S IH 610 FWY E,-
Aggravated Assault,Apartment,7500-7599,PLUM CREEK DR,-
Theft,Grocery Store or Supermarket Parking Lot,2000-2099,EVERGREEN DR,-
Theft,"Church, Synagogue, or Temple Parking Lot",1300-1399,BISBEE,-
Burglary,Apartment,7800-7899,SARITA,-
Theft,Apartment Parking Lot,7500-7599,PLUM CREEK DR,-
Robbery,"Road, Street, or Sidewalk",6700-6799,MOSSROSE,-
Aggravated Assault,Residence or House,7800-7899,ADRIAN,ST
Robbery,Apartment,2500-2599,BROADWAY,ST
Burglary,Apartment,1700-1799,JENKINS,RD
Aggravated Assault,Apartment,7200-7299,WOODRIDGE DR,-
Theft,Apartment Parking Lot,7100-7199,PATRICIA LN,-
Aggravated Assault,"Road, Street, or Sidewalk",2000-2099,BROADWAY,ST
Theft,"Road, Street, or Sidewalk",8000-8099,MANCHESTER ST,ST
Burglary,Commercial Building,9300-9399,LAWNDALE,-
Burglary,"Factory, Manufacturing, or Industrial",9300-9399,LAWNDALE,-
Burglary,Restaurant or Cafeteria,7600-7699,OFFICE CITY,DR
Theft,Restaurant or Cafeteria Parking Lot,9000-9099,TUMBLEWOOD DRIVE,-
AutoTheft,Apartment Parking Lot,7500-7599,OFFICE CITY DR,-
Theft,Service or Gas Station,1900-1999,BROADWAY,ST
Burglary,Convenience Store,1800-1899,CORAL,ST
Burglary,Residence or House,400-499,MEDINA,-
Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,8600-8699,HUNTERMOOR,CIR
Theft,Restaurant or Cafeteria Parking Lot,6900-6999,GULF FWY IB,-
Aggravated Assault,Other Parking Lot,1100-1199,BROADWAY,ST
Aggravated Assault,Residence or House,6800-6899,JAPONICA ST,ST
Burglary,Miscellaneous Business (Non-Specific),200-299,BROADWAY,ST
Robbery,Apartment,7500-7599,PLUM CREEK DR,-
Burglary,"Gym, Recreat, Club House, Indoor Pool",7900-7999,LOOP,-
Theft,"Road, Street, or Sidewalk",1100-1199,DELMAS ST,ST
AutoTheft,Apartment Parking Lot,7200-7299,PATRICIA LN,-
Robbery,"Road, Street, or Sidewalk",7100-7199,GARDEN RD,RD
Robbery,"Road, Street, or Sidewalk",7900-7999,ELVERA ST,ST
Theft,"Church, Synagogue, or Temple Parking Lot",700-799,MEDINA,-
AutoTheft,Apartment Parking Lot,7500-7599,PLUM CREEK DR,-
Burglary,Apartment,7500-7599,PLUM CREEK DR,-
Theft,Residence or House,2000-2099,ROMANS,-
Burglary,"Laundry, Dry Cleaners, Washaterias",7600-7699,OFFICE CITY,DR
Theft,Residence or House,8200-8299,HARDING ST,ST
Theft,Driveway,7000-7099,SCHLEY,-
Robbery,Convenience Store Parking Lot,7000-7099,WOODRIDGE DR,-
Burglary,Miscellaneous Business (Non-Specific),1800-1899,BROADWAY ST,ST
Aggravated Assault,Miscellaneous Business (Non-Specific),2000-2099,BROADWAY ST,ST
Burglary,Residence or House,6400-6499,MYRTLE,-
Burglary,Residence or House,8500-8599,LEANDER ST,ST
Robbery,"Road, Street, or Sidewalk",6700-6799,AVE O,-
AutoTheft,Grocery Store or Supermarket Parking Lot,8000-8099,ELVERA ST,ST
Burglary,Warehouse,2800-2899,WESTSIDE,DR
Theft,Miscellaneous Business (Non-Specific),6900-6999,GULF,FWY
Theft,"Road, Street, or Sidewalk",1900-1999,BROADWAY ST,ST
Theft,Restaurant or Cafeteria Parking Lot,6900-6999,GULF FWY IB,-
Theft,"Road, Street, or Sidewalk",6800-6899,LINDEN,-
Aggravated Assault,Residence or House,7500-7599,FIR ST,ST
AutoTheft,Hotel or Motel Parking Lot,7500-7599,KERNEL ST,ST
Theft,Commercial Parking Lot or Garage,7400-7499,OFFICE CITY DR,-
