Offense Type,Premise,BlockRange,StreetName,Type
Auto Theft,Residence or House,6300-6399,43RD,ST
Burglary,Residence or House,5100-5199,GEORGI,LN
Burglary,Residence or House,6000-6099,STILSON BRANCH,LN
Burglary,Apartment,4000-4099,WATONGA,-
Theft,Office Building,6000-6099,MILWEE,ST
Theft,Mall Parking Lot,200-299,NORTHWEST MALL,-
Theft,Apartment,3900-3999,SHERWOOD,LN
Auto Theft,Apartment Parking Lot,4300-4399,SHERWOOD,LN
Theft,Miscellaneous Business (Non-Specific),5300-5399,LOST FOREST,DR
Theft,Other Parking Lot,5800-5899,SUNFOREST,DR
Robbery,Department or Discount Store,6400-6499,43RD,ST
Theft,Apartment Parking Lot,4800-4899,LAMONTE,LN
Theft,Grocery Store or Supermarket,5200-5299,34TH,ST
Auto Theft,"Road, Street, or Sidewalk",5600-5699,DEEP CREEK,LN
Robbery,"Hotel, Motel, Inn, Etc.",3300-3399,ANTOINE,DR
Auto Theft,Apartment Parking Lot,5500-5599,ANTOINE,DR
Burglary,Residence or House,5300-5399,SAXON,DR
Theft,Hotel or Motel Parking Lot,11100-11199,NORTHWEST,FWY
Burglary,Apartment,5500-5599,ANTOINE,DR
Auto Theft,Apartment Parking Lot,3200-3299,MANGUM,RD
Theft,Convenience Store,3400-3499,MANGUM,RD
Burglary,Auto Repair,2200-2299,MANGUM,RD
Theft,Service or Gas Station,4800-4899,TIDWELL,RD
Theft,Miscellaneous Business (Non-Specific),6200-6299,34TH,ST
Auto Theft,Other Parking Lot,11200-11299,NORTHWEST,FWY
Theft,Residence or House,4100-4199,HILL OAK,DR
Theft,Sporting Goods or Gun Shops,11000-11099,NORTHWEST,FWY
Aggravated Assault,"Road, Street, or Sidewalk",2700-2799,LOOP,-
Theft,Apartment,11000-11099,NORTHWEST,FWY
Robbery,"Electronics Store, Electrical Supplies",6400-6499,43RD,ST
Burglary,Apartment,2800-2899,T C JESTER,BLVD
Auto Theft,"Daycare, Child Care, or Kindergarten",5100-5199,ANTOINE,DR
Auto Theft,Residence or House,6000-6099,SUNFOREST,DR
Burglary,Warehouse,3500-3599,LANG,RD
Theft,Convenience Store,11600-11699,NORTHWEST,FWY
Theft,Department or Discount Store,500-599,NORTHWEST MALL,-
Theft,Miscellaneous Business (Non-Specific),9500-9599,HEMPSTEAD,RD
Theft,Convenience Store,11900-11999,HEMPSTEAD,RD
Theft,"Church, Synagogue, or Temple",5400-5499,ACORN,ST
Burglary,Apartment,5300-5399,DEEP FOREST,DR
Theft,Miscellaneous Business (Non-Specific),3900-3999,WATONGA,BLVD
Theft,Apartment Parking Lot,5800-5899,SUNFOREST,DR
Theft,"Other, Unknown, or Not Listed",11500-11599,NORTHWEST,FWY
Theft,Apartment,4300-4399,SHERWOOD,LN
Theft,Other Parking Lot,3000-3099,MANGUM,RD
Burglary,Commercial Building,4800-4899,W34TH,-
Theft,Bar or Night Club,3800-3899,MANGUM,RD
Theft,Strip Business Center Parking Lot,4700-4799,DACOMA,ST
Burglary,Apartment,4300-4399,SHERWOOD,LN
Theft,Residence or House,4600-4699,34TH,ST
Theft,Other Parking Lot,11000-11099,NORTHWEST,FWY
Burglary,Apartment,4200-4299,LOCKFIELD,ST
Aggravated Assault,Apartment,4800-4899,LAMONTE,LN
Burglary,Residence or House,3900-3999,GARDENDALE,DR
Theft,Apartment Parking Lot,5800-5899,SUNFOREST,DR
Robbery,Apartment Parking Lot,4200-4299,SHERWOOD,LN
Theft,"Other, Unknown, or Not Listed",6600-6699,MILLPORT,ST
Auto Theft,Strip Business Center Parking Lot,5800-5899,CENTRALCREST,ST
Theft,Apartment Parking Lot,4800-4899,LAMONTE,LN
Theft,Other Parking Lot,4000-4099,SHERWOOD,LN
Theft,Grocery Store or Supermarket,6500-6599,43RD,ST
Robbery,Convenience Store,5000-5099,PINEMONT,DR
Burglary,"Church, Synagogue, or Temple",4800-4899,34TH,ST
Burglary,Residence or House,5200-5299,43RD,ST
Burglary,Residence or House,5200-5299,NINA LEE,LN
Burglary,Residence or House,5100-5199,43RD,ST
Theft,Service or Gas Station,2500-2599,LOOP,-
Burglary,Auto Repair,6100-6199,PINEMONT,DR
Aggravated Assault,Sexually Oriented Business Parking Lot,3400-3499,34TH,ST
Theft,Other Parking Lot,2500-2599,MCALLISTER,RD
Theft,Residence or House,4200-4299,34TH,ST
Theft,Apartment,4500-4599,SHERWOOD,LN
Aggravated Assault,Bar or Night Club,12200-12299,HEMPSTEAD,RD
Aggravated Assault,Bar or Night Club Parking Lot,2800-2899,ANTOINE,DR
Theft,Department or Discount Store,11000-11099,NORTHWEST,FWY
Theft,Other Parking Lot,12700-12799,NORTHWEST,FWY
Theft,Restaurant or Cafeteria Parking Lot,12200-12299,NORTHWEST,FWY
Aggravated Assault,Auto Repair,5300-5399,ANTOINE,DR
Burglary,Warehouse,5600-5699,BINGLE,RD
Aggravated Assault,Apartment Parking Lot,5500-5599,ANTOINE,DR
Theft,Bar or Night Club,2800-2899,ANTOINE,DR
Auto Theft,Bar or Night Club Parking Lot,9700-9799,HEMPSTEAD,RD
Auto Theft,Mall Parking Lot,200-299,NORTHWEST MALL,-
Burglary,Apartment,3700-3799,WATONGA,BLVD
Theft,Other Parking Lot,3500-3599,MANGUM,RD
Aggravated Assault,Hotel or Motel Parking Lot,12500-12599,NORTHWEST,FWY
Burglary,Strip Business Center Parking Lot,4700-4799,DACOMA,ST
Theft,Residence or House,3700-3799,WATONGA,BLVD
Burglary,Miscellaneous Business (Non-Specific),3100-3199,ANTOINE,DR
Theft,Other Parking Lot,2600-2699,KARBACH,ST
Burglary,Residence or House,5700-5799,LIBBEY,LN
Robbery,Restaurant or Cafeteria Parking Lot,12400-12499,NORTHWEST,FWY
Theft,Restaurant or Cafeteria,4600-4699,DACOMA,ST
Aggravated Assault,"Road, Street, or Sidewalk",6700-6799,UNDERHILL,ST
Theft,Sporting Goods or Gun Shops,11000-11099,NORTHWEST,FWY
Theft,Apartment Parking Lot,5800-5899,SUNFOREST,DR
Theft,Department or Discount Store,500-599,NORTHWEST MALL,-
Aggravated Assault,Apartment Parking Lot,3700-3799,WATONGA,BLVD
Auto Theft,Apartment Parking Lot,3700-3799,WATONGA,BLVD
Theft,Driveway,6100-6199,BROWN BARK,DR
Auto Theft,"Church, Synagogue, or Temple Parking Lot",5000-5099,34TH,ST
Theft,Driveway,6100-6199,LYNWOOD BANKS,LN
Robbery,Service or Gas Station,11600-11699,NORTHWEST,FWY
Theft,Commercial Parking Lot or Garage,11000-11099,NORTHWEST,FWY
Aggravated Assault,"Multi-Plex Home (Duplex,Triplex Etc.)",5700-5799,GARDENDALE,DR
Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,11600-11699,HEMPSTEAD,RD
Burglary,Rental Storage Facility,10900-10999,NORTHWEST,FWY
Theft,Apartment Parking Lot,4200-4299,34TH,ST
Theft,Commercial Parking Lot or Garage,12000-12099,NORTHWEST,FWY
Theft,Clothing Store,500-599,NORTHWEST MALL,-
Theft,Hotel or Motel Parking Lot,2500-2599,N. LOOP W.,-
Auto Theft,Mall Parking Lot,200-299,NORTHWEST MALL,-
Theft,Hotel or Motel Parking Lot,2500-2599,N. LOOP .W,-
Theft,Clothing Store,9900-9999,HEMPSTEAD,RD
Robbery,Apartment Parking Lot,4200-4299,SHERWOOD,LN
Aggravated Assault,Apartment Parking Lot,5700-5799,GARDENDALE,DR
Theft,Hotel or Motel Parking Lot,2500-2599,LOOP,-
Burglary,Rental Storage Facility,10600-10699,HEMPSTEAD,RD
Rape,"Hotel, Motel, Inn, Etc.",4800-4899,34TH,ST
Burglary,Office Building,5000-5099,BINGLE,RD
Theft,Drug Store or Medical Supply,5200-5299,ANTOINE,DR
Theft,"Road, Street, or Sidewalk",5000-5099,PINEMONT,DR
Theft,"Gym, Recreat, Club House, Indoor Pool, Spa",12500-12599,NORTHWEST,FWY
Auto Theft,Apartment Parking Lot,4500-4599,SHERWOOD,LN
Auto Theft,"Daycare, Child Care, or Kindergarten",5100-5199,ANTOINE,DR
Auto Theft,Other Parking Lot,5600-5699,CENTRALCREST,ST
Theft,Commercial Parking Lot or Garage,2500-2599,CENTRAL PARKWAY,DR
Theft,Residence or House,5900-5999,GOLDEN FOREST,DR
Aggravated Assault,Apartment,3700-3799,WATONGA,BLVD
Aggravated Assault,"Road, Street, or Sidewalk",2300-2399,LOOP,-
Auto Theft,"Laundry, Dry Cleaners, Washaterias",6000-6099,SUNFOREST,DR
Theft,Apartment Parking Lot,4000-4099,34TH,ST
Theft,Miscellaneous Business (Non-Specific),11500-11599,NORTHWEST,FWY
Burglary,Rental Storage Facility,4800-4899,34TH,ST
Theft,Other Parking Lot,4700-4799,CREEKMONT,DR
Theft,Apartment,5600-5699,ANTOINE,DR
Theft,Sporting Goods or Gun Shops,11000-11099,NORTHWEST,FWY
Theft,Service or Gas Station,4600-4699,SHEPHERD,DR
Theft,Residence or House,4100-4199,ELLA,BLVD
Aggravated Assault,Office Building,800-899,LOOP,-
Burglary,Vacant Other Out Build/Monument/UnderConst,1500-1599,GARDENIA,DR
Theft,Residence or House,4600-4699,ELLA,BLVD
Theft,Service or Gas Station,1200-1299,43RD,ST
Theft,Residence or House,700-799,32ND,ST
Theft,Driveway,1200-1299,LAMONTE,LN
Auto Theft,Residence or House,2200-2299,WAKEFIELD,DR
Theft,Driveway,1600-1699,LAMONTE,LN
Theft,Miscellaneous Business (Non-Specific),1200-1299,43RD,ST
Auto Theft,Convenience Store,1200-1299,34TH,ST
Theft,"Road, Street, or Sidewalk",1700-1799,ALTHEA,DR
Burglary,Residence or House,1200-1299,CHESHIRE,LN
Theft,Residence or House,2000-2099,HEWITT,-
Burglary,"Vacant Other Residential (Apartment,Dorms)",2300-2399,CHANTILLY,LN
Burglary,Residence or House,1100-1199,CANDLELIGHT,LN
Burglary,Residence or House,2100-2199,GARDENIA,DR
Theft,Strip Business Center Parking Lot,3500-3599,T C JESTER,BLVD
Robbery,Other Parking Lot,3400-3499,SHEPHERD,DR
Auto Theft,Driveway,1300-1399,CHAMBOARD,LN
Theft,Residence or House,2200-2299,CHANTILLY,LN
Burglary,Residence or House,1800-1899,DU BARRY,LN
Theft,Residence or House,4100-4199,T C JESTER,BLVD
Aggravated Assault,Residence or House,1000-1099,MARTIN,RD
Burglary,Garage or Carport,1500-1599,43RD,ST
Theft,"Gym, Recreat, Club House, Indoor Pool, Spa",1200-1299,34TH,ST
Burglary,Residence or House,4800-4899,ELLA,BLVD
Theft,Construction Site,1500-1599,CHESHIRE,LN
Theft,Residence or House,700-799,39TH,ST
Burglary,Residence or House,5000-5099,HOLLOW BEND,CT
Theft,"Gym, Recreat, Club House, Indoor Pool, Spa",1200-1299,34TH,ST
Theft,Grocery Store or Supermarket,1300-1399,43RD,ST
Theft,Grocery Store or Supermarket Parking Lot,1200-1299,43RD,ST
Theft,"Parks and Recreation, Zoo, Swimming Pool",4200-4299,T C JESTER,BLVD
Aggravated Assault,"Road, Street, or Sidewalk",1300-1399,MARTIN,RD
Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,3400-3499,ELLA,BLVD
Theft,Department or Discount Store,4900-4999,SHEPHERD,DR
Burglary,Miscellaneous Business (Non-Specific),1200-1299,43RD,ST
Theft,Other Parking Lot,1900-1999,34TH,ST
Burglary,Bar or Night Club,1200-1299,43RD,ST
Theft,Commercial Parking Lot or Garage,3400-3499,BRINKMAN,ST
Theft,Driveway,1200-1299,30TH,ST
Theft,Department or Discount Store,4900-4999,SHEPHERD,DR
Robbery,Convenience Store Parking Lot,5100-5199,SHEPHERD,DR
Robbery,Service or Gas Station,200-299,LOOP,-
Theft,Residence or House,1300-1399,43RD,ST
Aggravated Assault,Apartment,800-899,MARTIN,ST
Theft,Grocery Store or Supermarket,5100-5199,ELLA,BLVD
Theft,"Road, Street, or Sidewalk",3000-3099,ELLA,BLVD
Theft,"Parks and Recreation, Zoo, Swimming Pool",4200-4299,T C JESTER,BLVD
Theft,"Pawn, Resale Shop, or Flea Market",3000-3099,ELLA,BLVD
Robbery,Service or Gas Station,3000-3099,ELLA,BLVD
Auto Theft,"Other, Unknown, or Not Listed",UNK,ELLA IBOB,-
Theft,Other Parking Lot,1300-1399,43RD,ST
Burglary,Residence or House,1000-1099,ROSEPOINT,ST
Theft,Driveway,2000-2099,WOODCREST,DR
Theft,Other Parking Lot,4200-4299,T C JESTER,BLVD
Theft,"Road, Street, or Sidewalk",2000-2099,SAXON,DR
Theft,Driveway,1100-1199,WAKEFIELD,DR
Aggravated Assault,Apartment,2900-2999,SHEPHERD,DR
Burglary,"Vacant Single Occ Resd(House,Townhs,Dplex)",1500-1599,CHESHIRE,LN
Theft,,4200-4299,T C JESTER,BLVD
Burglary,Residence or House,1300-1399,CHIPPENDALE,RD
Theft,Construction Site,1500-1599,CHESHIRE,LN
Auto Theft,Other Parking Lot,2000-2099,LOU ELLEN,LN
Burglary,Residence or House,1500-1599,CHESHIRE,LN
Theft,Other Parking Lot,1200-1299,43RD,ST
Burglary,Garage or Carport,1200-1299,GARDENIA,DR
Theft,"Pawn, Resale Shop, or Flea Market",3000-3099,ELLA,BLVD
Theft,Service or Gas Station,200-299,LOOP,-
Burglary,Residence or House,1400-1499,STONECREST,DR
Burglary,Residence or House,1700-1799,STONECREST,DR
Theft,Other Parking Lot,4300-4399,T C JESTER,BLVD
Theft,Driveway,2000-2099,VIKING,DR
Theft,"Amusement Park, Bowling Alley, Skate Rink",4200-4299,T C JESTER,BLVD
Burglary,Garage or Carport,1300-1399,DU BARRY,LN
Theft,Residence or House,900-999,30TH,ST
Burglary,"Vacant Single Occ Resd(House,Townhs,Dplex)",2000-2099,VIKING,DR
Auto Theft,Apartment Parking Lot,1700-1799,34TH,ST
Theft,Department or Discount Store,1300-1399,43RD,ST
Theft,Convenience Store,5100-5199,SHEPHERD,DR
Theft,Driveway,1800-1899,LATEXO,DR
Auto Theft,Residence or House,4600-4699,ELLA,BLVD
Theft,Miscellaneous Business (Non-Specific),1800-1899,43RD,ST
Theft,Other Parking Lot,4200-4299,T C JESTER,BLVD
Theft,Department or Discount Store,5100-5199,ELLA,BLVD
Theft,Driveway,2200-2299,GARDENIA,DR
Theft,Residence or House,1000-1099,GARDENIA,DR
Burglary,"Vacant Single Occ Resd(House,Townhs,Dplex)",1600-1699,ALTHEA,DR
Theft,"Package Facility (FedEx,UPS,DHL)",2500-2599,JUDIWAY,ST
Theft,Residence or House,1500-1599,CHANTILLY,LN
Auto Theft,Residence or House,4500-4599,LELAY,CIR
Theft,"Road, Street, or Sidewalk",8500-8599,MAIN,ST
Theft,"Road, Street, or Sidewalk",UNK,NORTH,FWY
Theft,Apartment Parking Lot,5000-5099,YALE,ST
Aggravated Assault,Residence or House,8500-8599,MAIN,ST
Theft,Office Building,4600-4699,SHEPHERD,DR
Burglary,Apartment,4400-4499,OXFORD,ST
Theft,"Road, Street, or Sidewalk",3500-3599,BAYOU,DR
Aggravated Assault,"Road, Street, or Sidewalk",700-799,36TH,ST
Theft,Strip Business Center Parking Lot,3900-3999,SHEPHERD,DR
Aggravated Assault,Residence or House,100-199,38TH,ST
Theft,Residence or House,500-599,32ND,ST
Robbery,,3700-3799,YALE,ST
Aggravated Assault,Residence or House,100-199,38TH,ST
Auto Theft,Apartment,5000-5099,YALE,ST
Theft,Residence or House,4200-4299,ROGERS,-
Auto Theft,Apartment Parking Lot,5000-5099,YALE,ST
Burglary,Rehabilitation Center,5000-5099,SHEPHERD,DR
Burglary,Warehouse,900-999,CROSSTIMBERS,ST
Theft,Residence or House,800-899,38TH,ST
Robbery,Restaurant or Cafeteria,5400-5499,SHEPHERD,DR
Auto Theft,Residence or House,600-699,37TH,ST
Aggravated Assault,Residence or House,800-899,36TH,ST
Aggravated Assault,"Road, Street, or Sidewalk",200-299,MARATHON,-
Theft,Restaurant or Cafeteria,5600-5699,SHEPHERD,DR
Theft,Department or Discount Store,100-199,CROSSTIMBERS,ST
Burglary,Apartment,600-699,THORNTON,RD
Auto Theft,Apartment Parking Lot,4700-4799,YALE,ST
Robbery,"Road, Street, or Sidewalk",4400-4499,N,FWY
Auto Theft,Apartment Parking Lot,300-399,MARATHON,-
Theft,Miscellaneous Business (Non-Specific),4000-4099,SHEPHERD,DR
Theft,Department or Discount Store,4100-4199,SHEPHERD,DR
Aggravated Assault,Apartment,300-399,VICTORIA,DR
Aggravated Assault,Convenience Store Parking Lot,4300-4399,AIRLINE,DR
Theft,"Church, Synagogue, or Temple",7200-7299,MAIN,ST
Robbery,"Road, Street, or Sidewalk",5100-5199,YALE,ST
Theft,Other Parking Lot,4400-4499,SHEPHERD,DR
Theft,"Gym, Recreat, Club House, Indoor Pool, Spa",4400-4499,SHEPHERD,DR
Theft,"Other, Unknown, or Not Listed",1300-1399,36TH,ST
Rape,Apartment,4500-4599,OXFORD,ST
Theft,Commercial Parking Lot or Garage,4400-4499,SHEPHERD,DR
Theft,Drug Store or Medical Supply,4100-4199,SHEPHERD,DR
Theft,Apartment,4300-4399,AIRLINE,DR
Theft,"Hotel, Motel, Inn, Etc.",5400-5499,NORTH,FWY
Aggravated Assault,Residence or House,900-999,32ND,ST
Robbery,"Road, Street, or Sidewalk",900-999,32ND,ST
Aggravated Assault,Residence or House,4300-4399,HEITE,ST
Robbery,"Road, Street, or Sidewalk",4400-4499,NORTH,FWY
Robbery,"Parks and Recreation, Zoo, Swimming Pool",4600-4699,ARLINGTON,ST
Burglary,Apartment,5000-5099,YALE,ST
Theft,Driveway,200-299,LENA,DR
Theft,"Hotel, Motel, Inn, Etc.",4100-4199,SHEPHERD,DR
Theft,Apartment Parking Lot,5100-5199,NORTH,FWY
Theft,"Parks and Recreation, Zoo, Swimming Pool",4700-4799,OXFORD,ST
Theft,Driveway,500-599,HOHLDALE,AVE
Auto Theft,Strip Business Center Parking Lot,3900-3999,SHEPHERD,DR
Aggravated Assault,"Road, Street, or Sidewalk",4600-4699,SHEPHERD,DR
Aggravated Assault,Apartment,5100-5199,NORTH,FWY
Robbery,Bus Stop,5000-5099,YALE,ST
Aggravated Assault,"Road, Street, or Sidewalk",900-999,37TH,ST
Theft,Drug Store or Medical Supply,4100-4199,SHEPHERD,DR
Aggravated Assault,Apartment Parking Lot,4600-4699,ARLINGTON,ST
Burglary,"Vacant Single Occ Resd(House,Townhs,Dplex)",400-499,31ST,ST
Rape,Residence or House,300-399,37TH,ST
Robbery,"Road, Street, or Sidewalk",8500-8599,MAIN,ST
Theft,Other Parking Lot,4400-4499,SHEPHERD,DR
Robbery,Restaurant or Cafeteria,400-499,CROSSTIMBERS,ST
Theft,"Road, Street, or Sidewalk",600-699,WESTCROSS,DR
Theft,"Gym, Recreat, Club House, Indoor Pool, Spa",4400-4499,SHEPHERD,DR
Theft,Apartment,3900-3999,NORTH,FWY
Auto Theft,Other Parking Lot,500-599,GARDEN OAKS,BLVD
Theft,"Gym, Recreat, Club House, Indoor Pool, Spa",4400-4499,SHEPHERD,DR
Burglary,Miscellaneous Business (Non-Specific),500-599,TIDWELL,RD
Burglary,Convenience Store,5000-5099,YALE,ST
Theft,Residence or House,4000-4099,ROGERS,-
Auto Theft,"Hotel, Motel, Inn, Etc.",700-799,CROSSTIMBERS,ST
Theft,Commercial Parking Lot or Garage,4400-4499,SHEPHERD,DR
Theft,Drug Store or Medical Supply,4100-4199,SHEPHERD,DR
Burglary,Residence or House,200-299,32ND,ST
Theft,Other Parking Lot,500-599,CROSSTIMBERS,ST
Theft,Miscellaneous Business (Non-Specific),5300-5399,NORTH,FWY
Robbery,Service or Gas Station,4900-4999,NORTH,FWY
Theft,Residence or House,3200-3299,ARLINGTON,ST
Robbery,"Road, Street, or Sidewalk",4400-4499,NORTH,FWY
Theft,Apartment,6300-6399,GAY,ST
Burglary,Residence or House,500-599,WESTFORD,-
Burglary,Maintenance or Building Services,300-399,BERRY,RD
Burglary,Apartment,8200-8299,BAUMAN,RD
Auto Theft,Residence or House,700-799,BENNINGTON,ST
Theft,Vehicle/Auto Sales/Lease/Auto Parts Store,UNK,TIDWELL,RD
Theft,Grocery Store or Supermarket,4400-4499,NORTH,FWY
Robbery,Other Parking Lot,4400-4499,NORTH,FWY
Robbery,Residence or House,500-599,FRISCO,ST
Theft,Strip Business Center Parking Lot,4400-4499,NORTH,FWY
Theft,Mall Parking Lot,4400-4499,NORTH,FWY
Robbery,Vehicle/Auto Sales/Lease/Auto Parts Store,UNK,TIDWELL,RD
Auto Theft,Driveway,700-799,DOVERSIDE,ST
Theft,"Pawn, Resale Shop, or Flea Market",UNK,CROSSTIMBERS,ST
Auto Theft,Auto Repair,8000-8099,HELMERS,ST
Theft,Department or Discount Store,4400-4499,NORTH,FWY
Theft,Grocery Store or Supermarket Parking Lot,4700-4799,AIRLINE,DR
Auto Theft,Highway or Freeway,3700-3799,IH 45,FWY
Theft,Miscellaneous Business (Non-Specific),4400-4499,NORTH,FWY
Theft,Grocery Store or Supermarket,4400-4499,NORTH,FWY
Burglary,Body Shop,200-299,BENNINGTON,ST
Auto Theft,Apartment Parking Lot,5100-5199,AIRLINE,DR
Burglary,Residence or House,8000-8099,BAUMAN,RD
Theft,Residence or House,600-699,JULIA,-
Burglary,Residence or House,6300-6399,GAY,ST
Burglary,Mobile Home,UNK,TIDWELL,RD
Robbery,"Road, Street, or Sidewalk",100-199,JULIA,-
Burglary,Residence or House,700-799,DUFF,LN
Auto Theft,Other Parking Lot,700-799,CROSSTIMBERS,ST
Theft,Department or Discount Store,4400-4499,NORTH,FWY
Theft,Department or Discount Store,4400-4499,NORTH,FWY
Theft,Commercial Building,4400-4499,NORTH,FWY
Robbery,Restaurant or Cafeteria Parking Lot,8600-8699,IRVINGTON,BLVD
Robbery,Car Wash,UNK,DE BOLL,ST
Theft,Department or Discount Store,4400-4499,NORTH,FWY
Auto Theft,Residence or House,UNK,VEENSTRA,ST
Theft,Residence or House,700-799,YORKSHIRE,ST
Aggravated Assault,Residence or House,200-299,PALMYRA,-
Theft,"Hotel, Motel, Inn, Etc.",5200-5299,AIRLINE,DR
Auto Theft,Residence or House,UNK,TIDWELL,RD
Theft,Grocery Store or Supermarket,4400-4499,NORTH,FWY
Theft,Grocery Store or Supermarket,8600-8699,IRVINGTON,BLVD
Auto Theft,Strip Business Center Parking Lot,5200-5299,AIRLINE,DR
Auto Theft,Strip Business Center Parking Lot,4400-4499,NORTH,FWY
Theft,"Other, Unknown, or Not Listed",4400-4499,NORTH,FWY
Theft,Restaurant or Cafeteria Parking Lot,4600-4699,NORTH,FWY
Theft,Department or Discount Store,4400-4499,NORTH,FWY
Theft,Grocery Store or Supermarket,4400-4499,NORTH,FWY
Robbery,Other Parking Lot,UNK,LYERLY,-
Robbery,Miscellaneous Business (Non-Specific),700-799,CROSSTIMBERS,ST
Auto Theft,"Road, Street, or Sidewalk",UNK,NEYLAND,-
Theft,Grocery Store or Supermarket Parking Lot,4400-4499,NORTH,FWY
Aggravated Assault,Residence or House,1200-1299,NORHAM,-
Aggravated Assault,"Road, Street, or Sidewalk",6500-6599,AMASA,ST
Auto Theft,Bar or Night Club,7300-7399,IRVINGTON,BLVD
Theft,Vacant Grocery Store or Supermarket,4400-4499,NORTH,FWY
Theft,Residence or House,200-299,REBECCA,-
Theft,Department or Discount Store,900-999,TIDWELL,RD
Robbery,Specialty Store (Non-Specific),5300-5399,AIRLINE,DR
Theft,Residence or House,400-499,JULIA,-
Theft,,4400-4499,NORTH,FWY
Theft,Other Parking Lot,4700-4799,AIRLINE,DR
Theft,Apartment,300-399,BERRY,RD
Auto Theft,Apartment Parking Lot,8600-8699,META,-
Theft,Apartment Parking Lot,5100-5199,AIRLINE,DR
Auto Theft,Apartment Parking Lot,UNK,BURRESS,ST
Burglary,Residence or House,9100-9199,HARDY,RD
Auto Theft,Driveway,700-799,PENNINGTON,-
Burglary,Residence or House,400-499,BENNINGTON,ST
Auto Theft,Strip Business Center Parking Lot,9000-9099,IRVINGTON,BLVD
Theft,Grocery Store or Supermarket,4400-4499,NORTH,FWY
Burglary,Residence or House,7800-7899,HELMERS,ST
Aggravated Assault,"Road, Street, or Sidewalk",UNK,BURRESS,ST
Aggravated Assault,Apartment,600-699,BERRY,RD
Theft,Grocery Store or Supermarket Parking Lot,4400-4499,NORTH,FWY
Aggravated Assault,Service or Gas Station,4400-4499,NORTH,FWY
Theft,Miscellaneous Business (Non-Specific),4400-4499,NORTH,FWY
Theft,Grocery Store or Supermarket,4400-4499,NORTH,FWY
Robbery,Restaurant or Cafeteria,UNK,CROSSTIMBERS,ST
Burglary,Department or Discount Store,800-899,POST,-
Theft,Grocery Store or Supermarket,4400-4499,NORTH,FWY
Aggravated Assault,Strip Business Center Parking Lot,UNK,CROSSTIMBERS,ST
Burglary,Drug Store or Medical Supply,UNK,BERRY,RD
Burglary,Residence or House,600-699,KING,-
Burglary,"Physician, Doctor, Dentist's Office",8600-8699,FULTON,ST
Theft,Restaurant or Cafeteria Parking Lot,5300-5399,NORTH,FWY
Theft,Clothing Store,8600-8699,IRVINGTON,BLVD
Theft,Department or Discount Store,4400-4499,NORTH,FWY
Aggravated Assault,"Road, Street, or Sidewalk",8900-8999,NORTH LOOP EAST,-
Robbery,Clothing Store,4400-4499,NORTH,FWY
Robbery,Strip Business Center Parking Lot,4400-4499,NORTH,FWY
Theft,Residence or House,600-699,CROSSTIMBERS,ST
Theft,Residence or House,UNK,TRENWOOD,LN
Theft,Grocery Store or Supermarket,4400-4499,NORTH,FWY
Theft,,6700-6799,FULTON,ST
Theft,Clothing Store,4400-4499,NORTH,FWY
Auto Theft,Restaurant or Cafeteria Parking Lot,5300-5399,NORTH,FWY
Theft,Bar or Night Club Parking Lot,5000-5099,AIRLINE,DR
Burglary,Miscellaneous Business (Non-Specific),7700-7799,FULTON,ST
Theft,Strip Business Center Parking Lot,4400-4499,NORTH,FWY
Robbery,Convenience Store,UNK,CROSSTIMBERS,ST
Theft,Grocery Store or Supermarket,4400-4499,NORTH,FWY
Theft,Department or Discount Store,4400-4499,NORTH,FWY
Theft,Miscellaneous Business (Non-Specific),4400-4499,NORTH,FWY
Burglary,Residence or House,200-299,FEUHS,LN
Theft,Restaurant or Cafeteria Parking Lot,5300-5399,AIRLINE,DR
Robbery,"Road, Street, or Sidewalk",UNK,CROSSTIMBERS,ST
Theft,Convenience Store Parking Lot,8600-8699,IRVINGTON,BLVD
Burglary,Residence or House,1200-1299,TIDWELL,RD
Aggravated Assault,"Road, Street, or Sidewalk",4900-4999,AIRLINE,DR
Auto Theft,Strip Business Center Parking Lot,4400-4499,NORTH,FWY
Theft,Residence or House,1000-1099,KING,-
Auto Theft,Restaurant or Cafeteria Parking Lot,4400-4499,NORTH,FWY
Robbery,Grocery Store or Supermarket Parking Lot,4400-4499,NORTH,FWY
Theft,"Other, Unknown, or Not Listed",8500-8599,MADIE,DR
Theft,Department or Discount Store,4400-4499,NORTH,FWY
Theft,Specialty Store (Non-Specific),4400-4499,NORTH,FWY
Theft,Department or Discount Store,4400-4499,NORTH,FWY
Burglary,"Electronics Store, Electrical Supplies",4400-4499,NORTH,FWY
Theft,,4400-4499,NORTH,FWY
Auto Theft,Other Parking Lot,UNK,BERRY,RD
Theft,Bar or Night Club,1400-1499,DUFF,LN
Theft,"Other, Unknown, or Not Listed",5300-5399,AIRLINE,DR
Theft,Grocery Store or Supermarket,4700-4799,AIRLINE,DR
Burglary,Residence or House,300-399,LINDALE,-
Aggravated Assault,Commercial Parking Lot or Garage,7600-7699,FULTON,ST
Burglary,Restaurant or Cafeteria,4400-4499,NORTH,FWY
Theft,Drug Store or Medical Supply,4300-4399,NORTH,FWY
Theft,"Pawn, Resale Shop, or Flea Market",4700-4799,NORTH,FWY
