Offense Type,Premise,BlockRange,StreetName,Type
Theft,Strip Business Center Parking Lot,12000-12099,AIRLINE DR,-
Theft,Restaurant or Cafeteria,11200-11299,AIRLINE,DR
Burglary,Apartment,16200-16299,IMPERIAL VALLEY DR,-
Aggravated Assault,"Road, Street, or Sidewalk",UNK,ALDINE BENDER OBIB/NORTH FWY IB,-
Aggravated Assault,Apartment,11400-11499,GREEN PLAZA DR,-
Aggravated Assault,Apartment,11400-11499,GREEN PLAZA DR,-
Aggravated Assault,Apartment,16100-16199,IMPERIAL VALLEY DR,-
AutoTheft,Apartment Parking Lot,17100-17199,IMPERIAL VALLEY DR,-
Robbery,"Road, Street, or Sidewalk",500-599,W GREENS RD,RD
Theft,Mall Common Area,12300-12399,NORTH FWY OB,-
Burglary,Apartment,400-499,GREENS RD,RD
AutoTheft,Apartment Parking Lot,17100-17199,IMPERIAL VALLEY DR,-
Theft,Mall Parking Lot,12300-12399,NORTH FWY OB,-
Burglary,Apartment,13000-13099,NORTHBOROUGH DR,-
Theft,Apartment,1000-1099,W GREENS RD,RD
Theft,Apartment,800-899,SEMINAR DR,-
Theft,Apartment Parking Lot,13000-13099,NORTHBOROUGH DR,-
Burglary,Apartment,13500-13599,NORTHBOROUGH DR,-
AutoTheft,"Other, Unknown, or Not Listed",14100-14199,NORTH FWY IB,-
Theft,Commercial Parking Lot or Garage,11300-11399,GREENS CROSSING BLVD,BLVD
Burglary,Apartment,1300-1399,GREENS,PKWY
Burglary,Apartment,13300-13399,NORTHBOROUGH DR,-
Burglary,Apartment,13000-13099,NORTHBOROUGH DR,-
Theft,"Road, Street, or Sidewalk",12900-12999,NORTH FWY IB,-
Aggravated Assault,Restaurant or Cafeteria Parking Lot,300-399,GREENS RD,RD
Theft,Strip Business Center Parking Lot,700-799,W RANKIN RD,RD
Burglary,Apartment,600-699,SEMINAR DR,-
Theft,Department or Discount Store,100-199,GREENSPOINT MALL,-
Theft,Other Parking Lot,800-899,GREENS,PKWY
Robbery,Apartment Parking Lot,16800-16899,IMPERIAL VALLEY DR,-
Theft,Clothing Store,200-299,TURNER,DR
Robbery,Bus Stop,17100-17199,IMPERIAL VALLEY DR,-
Theft,Restaurant or Cafeteria Parking Lot,100-199,GREENS RD,RD
Theft,Bank,200-299,W GREENS RD,RD
AutoTheft,Commercial Parking Lot or Garage,12300-12399,NORTH FWY OB,-
Theft,Service or Gas Station,11100-11199,ELLA BLVD,BLVD
Robbery,Convenience Store,13300-13399,NORTHBOROUGH,DR
AutoTheft,Apartment Parking Lot,12600-12699,NORTHBOROUGH DR,-
AutoTheft,Apartment Parking Lot,12600-12699,NORTHBOROUGH DR,-
Theft,Apartment Parking Lot,16900-16999,NORTHCHASE DR,-
Theft,Hotel or Motel Parking Lot,600-699,N SAM HOUSTON PKWY E,-
Burglary,Apartment,800-899,SEMINAR DR,-
Theft,Grocery Store or Supermarket Parking Lot,12600-12699,NORTHBOROUGH DR APT 608,-
Theft,Department or Discount Store,100-199,N SAM HOUSTON PKWY E,-
Burglary,Apartment,800-899,GREENS RD,RD
Theft,Restaurant or Cafeteria,200-299,GREENS,RD
Robbery,Miscellaneous Business (Non-Specific),900-999,GREENS,RD
Burglary,Apartment,14100-14199,WALTERS,RD
Burglary,Apartment,400-499,GREENS RD,RD
Aggravated Assault,Apartment,13100-13199,NORTHBOROUGH DR,-
Theft,Restaurant or Cafeteria Parking Lot,300-399,N SAM HOUSTON PKWY E,-
Theft,Clothing Store,100-199,GREENSPOINT MALL,-
Robbery,Mall Parking Lot,12300-12399,GREENSPOINT DR,-
AutoTheft,Other Parking Lot,500-599,PO BOX 62254,-
AutoTheft,Apartment,13300-13399,NORTHBOROUGH DR,-
Theft,Other Parking Lot,400-499,BENMAR DR,-
AutoTheft,Apartment Parking Lot,16800-16899,CITY VIEW PL,-
Burglary,Apartment,800-899,HARVEST TIME LN,-
AutoTheft,Convenience Store Parking Lot,UNK,GREENS RD,RD
Theft,Apartment,800-899,GREENS,RD
Aggravated Assault,Apartment,16500-16599,IMPERIAL VALLEY DR,-
AutoTheft,Other Parking Lot,100-199,SAM HOUSTON,PKWY
Theft,Hotel or Motel Parking Lot,16500-16599,HEDGECROFT ST,ST
Theft,Apartment Parking Lot,17000-17099,IMPERIAL VALLEY DR,-
Burglary,Apartment,13300-13399,NORTHBOROUGH DR,-
Aggravated Assault,Apartment,12800-12899,NORTHBOROUGH DR,-
Theft,"Other, Unknown, or Not Listed",100-199,GREENSPOINT MALL,-
Theft,"Road, Street, or Sidewalk",13300-13399,ELLA RIDGE LN,-
AutoTheft,"Road, Street, or Sidewalk",13500-13599,FOREST GULLY,-
AutoTheft,Apartment Parking Lot,12600-12699,NORTHBOROUGH DR,-
AutoTheft,"Road, Street, or Sidewalk",600-699,KENRICK,DR
AutoTheft,Convenience Store,1500-1599,GEARS RD,RD
Aggravated Assault,"Electronics Store, Electrical Supplies",8000-8099,TIDWELL,-
Theft,Apartment,11400-11499,MORTIMER,-
Theft,Apartment Parking Lot,16800-16899,CITY VIEW PL,-
Burglary,Apartment,4600-4699,HOWARD LANE - SUITE 200,-
AutoTheft,Rental Storage Facility,12500-12599,NORTHBOROUGH DR,-
Burglary,Apartment,500-599,SEMINAR DR,-
Robbery,Apartment Parking Lot,3200-3299,BALCH SPRINGS,RD
Theft,Specialty Store (Non-Specific),100-199,GREENSPOINT MALL,-
Theft,"Road, Street, or Sidewalk",300-399,RONAN PARK PL,-
Theft,Mall Common Area,12300-12399,NORTH FWY OB,-
Aggravated Assault,Hotel or Motel Parking Lot,12000-12099,KUYKENDAHL RD,RD
Theft,Hotel or Motel Parking Lot,12000-12099,GREENSPOINT DR,-
Robbery,"Road, Street, or Sidewalk",17000-17099,IMPERIAL VALLEY DR,-
Theft,Apartment,400-499,GREENS RD,RD
Theft,Apartment Parking Lot,800-899,W GREENS RD,RD
Theft,Apartment Parking Lot,16900-16999,NORTHCHASE DR,-
AutoTheft,Apartment Parking Lot,17300-17399,PINE CUT,-
Burglary,Apartment,16800-16899,IMPERIAL VALLEY DR,-
Theft,Clothing Store,16900-16999,NORTHCHASE,DR
Theft,Apartment Parking Lot,400-499,GREENS RD,RD
Burglary,Apartment,800-899,HARVEST TIME LN,-
Theft,"Other, Unknown, or Not Listed",900-999,GRAND PLAZA DR,-
Theft,Clothing Store,12300-12399,NORTH,FWY
Theft,Grocery Store or Supermarket,13300-13399,NORTHBOROUGH DR,-
AutoTheft,Apartment Parking Lot,1100-1199,LANGWICK DR,-
Theft,Construction Site,2900-2999,HOLMES,RD
Theft,Mall Common Area,300-399,GREENSPOINT MALL,-
Theft,Other Parking Lot,16100-16199,AIR CENTER,BLVD
Theft,Apartment Parking Lot,17100-17199,IMPERIAL VALLEY DR,-
Robbery,"Road, Street, or Sidewalk",12500-12599,GREENCHASE DR,-
Theft,Convenience Store,900-999,GREENS RD,RD
Theft,Commercial Building,25800-25899,WALNUT,LN
Burglary,Apartment,16800-16899,CITY VIEW PL,-
Robbery,Convenience Store,1500-1599,GEARS,RD
Theft,Apartment Parking Lot,16900-16999,NORTHCHASE DR,-
Theft,Apartment,12600-12699,NORTHBOROUGH DR,-
Robbery,Apartment Parking Lot,17000-17099,IMPERIAL VALLEY,DR
Aggravated Assault,Service or Gas Station,10500-10599,REBEL,RD
Theft,Apartment Parking Lot,13500-13599,PO BOX 681363,-
Robbery,Convenience Store Parking Lot,700-799,GREENS RD,RD
Robbery,Mall Parking Lot,14000-14099,CALLAHAN,DR
Theft,Apartment,600-699,RUSHCREEK DR,-
Theft,Apartment Parking Lot,500-599,GREENS RD,RD
Rape,"Road, Street, or Sidewalk",16900-16999,NORTHCHASE DR,-
AutoTheft,Apartment Parking Lot,1100-1199,LANGWICK DR,-
Theft,Apartment Parking Lot,16800-16899,CITY VIEW PL,-
Theft,Clothing Store,200-299,GREENS,RD
Theft,Apartment Parking Lot,17200-17299,IMPERIAL VALLEY DR,-
AutoTheft,Bank or Savings Institution Parking Lot,12400-12499,NORTH FWY OB,-
Theft,Apartment Parking Lot,800-899,GREENS RD,RD
AutoTheft,Apartment Parking Lot,500-599,GREENS RD,RD
Theft,Apartment Parking Lot,2800-2899,ROSEHEATH,LN
Theft,Department or Discount Store,13500-13599,NORTHBOROUGH DR,-
AutoTheft,Apartment Parking Lot,200-299,REIDLAND RD APT 10,-
Theft,Driveway,13400-13499,ELLA VIEW LN,-
Theft,Other Parking Lot,11200-11299,CROWN PARK DR,-
Burglary,Apartment,1300-1399,GREENS PKWY,-
Theft,Apartment Parking Lot,13000-13099,NORTHBOROUGH DR,-
AutoTheft,Mall Parking Lot,200-299,GREENS RD,RD
Aggravated Assault,Residence or House,1300-1399,GREENS PKWY,-
Robbery,"Road, Street, or Sidewalk",16700-16799,IMPERIAL VALLEY DR,-
Robbery,Service or Gas Station,700-799,WEST LITTLE YORK,-
Robbery,Apartment Rental Office,17100-17199,IMPERIAL VALLEY DR,-
Aggravated Assault,Service or Gas Station,12000-12099,HADLEY FALLS,CT
Aggravated Assault,Apartment,4600-4699,MAGGIE,ST
Robbery,Apartment Parking Lot,400-499,GREENS RD,RD
Aggravated Assault,Residence or House,13100-13199,NORTHBOROUGH DR,-
AutoTheft,Mall Parking Lot,2400-2499,PERSIMMON,ST
Theft,Commercial Parking Lot or Garage,100-199,GREENS,RD
AutoTheft,Hotel or Motel Parking Lot,13500-13599,NORTH FWY IB,-
Burglary,Apartment,300-399,BENMAR DR,-
Aggravated Assault,"Other, Unknown, or Not Listed",600-699,RUSHCREEK DR,-
AutoTheft,Miscellaneous Business (Non-Specific),200-299,GREENS RD,RD
AutoTheft,Apartment Parking Lot,600-699,RUSHCREEK DR,-
Robbery,Apartment,17600-17699,WAYFOREST DR,-
Robbery,"Road, Street, or Sidewalk",600-699,W RANKIN RD,RD
Theft,Clothing Store,4200-4299,WICKSTONE,LN
Theft,Driveway,12600-12699,NORTHBOROUGH DR,-
Theft,Strip Business Center Parking Lot,12400-12499,GREENSPOINT,DR
Theft,Apartment Parking Lot,13000-13099,NORTHBOROUGH DR,-
Robbery,"Road, Street, or Sidewalk",13500-13599,NORTHBOROUGH DR,-
Burglary,Grocery Store or Supermarket,800-899,SEMINAR,DR
Robbery,"Road, Street, or Sidewalk",UNK,GREENSPOINT DR/N SAM HOUSTON PKWY E,-
Theft,Convenience Store Parking Lot,12400-12499,KUYKENDAHL RD,RD
Robbery,Mall Parking Lot,12300-12399,NORTH,FWY
Aggravated Assault,Apartment Parking Lot,12800-12899,NORTHBOROUGH DR,-
AutoTheft,Service or Gas Station,17500-17599,IMPERIAL VALLEY DR,-
Theft,Convenience Store,12800-12899,NORTHBOROUGH DR,-
AutoTheft,Apartment Parking Lot,13000-13099,NORTHBOROUGH DR,-
Theft,Apartment,17400-17499,IMPERIAL VALLEY DR,-
Theft,Restaurant or Cafeteria Parking Lot,100-199,GREENS RD,RD
AutoTheft,Apartment Parking Lot,600-699,SEMINAR DR,-
Aggravated Assault,Apartment Parking Lot,17400-17499,IMPERIAL VALLEY DR,-
AutoTheft,Driveway,300-399,BENMAR DR,-
AutoTheft,Residence or House,600-699,SEMINAR DR,-
AutoTheft,Apartment Parking Lot,600-699,SEMINAR DR,-
Aggravated Assault,Apartment,16800-16899,CITY VIEW PL,-
Robbery,Apartment,1000-1099,GREENS RD,RD
Burglary,Restaurant or Cafeteria,700-799,GREENS,RD
Burglary,"Laundry, Dry Cleaners, Washaterias",17500-17599,IMPERIAL VALLEY,DR
Burglary,Commercial Building,1000-1099,RANKIN,RD
Burglary,Liquor Store,700-799,GREENS,RD
Burglary,Miscellaneous Business (Non-Specific),12100-12199,GREENSPOINT,DR
AutoTheft,Apartment Parking Lot,13500-13599,NORTHBOROUGH DR,-
Burglary,Residence or House,16900-16999,NORTHCHASE DR,-
Burglary,Apartment,1300-1399,GREENS PKWY,-
Burglary,Department or Discount Store,17500-17599,IMPERIAL VALLEY,DR
Burglary,Vehicle/Auto Sales/Lease/Auto Parts Store,17500-17599,IMPERIAL VALLEY,DR
Burglary,Apartment,800-899,SEMINAR DR,-
Aggravated Assault,Apartment Parking Lot,1300-1399,GREENS PKWY,-
Burglary,Convenience Store,700-799,GREENS,RD
Burglary,Apartment,13800-13899,ELLA BLVD,BLVD
Burglary,Apartment,800-899,SEMINAR DR,-
Burglary,Apartment,800-899,SEMINAR DR,-
Burglary,Apartment,800-899,SEMINAR DR,-
Burglary,Apartment,17000-17099,IMPERIAL VALLEY DR,-
Burglary,Apartment,17000-17099,IMPERIAL VALLEY,DR
Burglary,Warehouse,1900-1999,S STARPOINT DR,-
Burglary,Apartment,17000-17099,IMPERIAL VALLEY DR,-
Robbery,Restaurant or Cafeteria Parking Lot,1100-1199,W RANKIN,-
Theft,Apartment Parking Lot,15200-15299,CHIPMAN,LN
Burglary,Apartment,800-899,SEMINAR DR,-
Burglary,Apartment,800-899,SEMINAR DR,-
Burglary,Commercial Building,500-599,SEMINAR DR,-
Burglary,"Laundry, Dry Cleaners, Washaterias",900-999,GREENS,RD
Burglary,"Other, Unknown, or Not Listed",12900-12999,NORTHBOROUGH DR,-
Burglary,Residence or House,800-899,SEMINAR DR,-
Burglary,Apartment,1000-1099,GREENS RD,RD
Theft,Apartment Parking Lot,13000-13099,NORTHBOROUGH DR,-
Theft,Other Parking Lot,400-499,W GREENS RD,RD
Theft,Bus Stop,12300-12399,NORTH FWY OB,-
AutoTheft,Apartment Parking Lot,17400-17499,IMPERIAL VALLEY DR,-
Theft,Apartment,2700-2799,LORRAINE ST,ST
Theft,Convenience Store,4400-4499,LYONS AVE,-
Theft,Bus Stop,1500-1599,LOCKWOOD DR,-
Burglary,"Church, Synagogue, or Temple",1300-1399,PANNELL,-
Robbery,"Road, Street, or Sidewalk",200-299,COLLINS LANE,-
Aggravated Assault,Apartment,3700-3799,LYONS AVE,-
Burglary,Residence or House,300-399,PLAZA DEL SOL PARK,-
Aggravated Assault,"Road, Street, or Sidewalk",1500-1599,GREGG,ST
Burglary,Residence or House,3000-3099,P O BOX 23770,-
Robbery,Apartment,2400-2499,SAKOWITZ,-
Theft,Grocery Store or Supermarket,600-699,BERRY,RD
Theft,Drug Store or Medical Supply,1500-1599,LOCKWOOD DR,-
Aggravated Assault,Apartment,1500-1599,GREGG ST,ST
Theft,Drug Store or Medical Supply,1500-1599,LOCKWOOD,DR
Burglary,Apartment,4400-4499,P O BOX 570751,-
Theft,Residence or House,4900-4999,NOBLE ST,ST
Burglary,Nursing Home,13900-13999,HILLCROFT,-
Robbery,"Road, Street, or Sidewalk",2600-2699,MILLS,-
Rape,Residence or House,4100-4199,CURTIS ST,ST
Burglary,Vacant Building (Commercial),4700-4799,LYONS AVE,-
Burglary,Drug Store or Medical Supply,3800-3899,LYONS,AVE
Theft,"Church, Synagogue, or Temple Parking Lot",2700-2799,FOX,ST
Theft,Grocery Store or Supermarket,2000-2099,SAN SEBASTIAN CT APT. 210,-
Burglary,Convenience Store,3300-3399,LYONS,AVE
AutoTheft,Apartment Parking Lot,5300-5399,COKE APT,-
Aggravated Assault,Residence or House,1700-1799,WIPPRECHT,-
Theft,"Road, Street, or Sidewalk",2900-2999,BAER ST,ST
Aggravated Assault,"Road, Street, or Sidewalk",800-899,WACO ST,ST
Aggravated Assault,Freeway Service Road,2500-2599,SAM WILSON,-
Burglary,Residence or House,4400-4499,LYONS,AVE
Aggravated Assault,"Road, Street, or Sidewalk",2200-2299,CHEW ST,ST
Burglary,Residence or House,7300-7399,SCHULLER,RD
Theft,Apartment Parking Lot,5600-5699,MARKET ST,ST
Theft,Apartment Parking Lot,1400-1499,CALLES ST,ST
AutoTheft,Apartment Parking Lot,3800-3899,LYONS AVE,-
AutoTheft,"Vacant Single Occ Resd(House,Townhs,Dplex)",4400-4499,LEE,-
Theft,Residence or House,3000-3099,GILLESPIE,-
Burglary,Grocery Store or Supermarket,3300-3399,LYONS,AVE
Theft,Apartment Parking Lot,3300-3399,LYONS AVE,-
Robbery,"Road, Street, or Sidewalk",5700-5799,LYONS AVE,-
Burglary,Residence or House,10000-10099,CULLEN,BLVD
Burglary,Residence or House,5100-5199,NOBLE ST,ST
Theft,Restaurant or Cafeteria,5300-5399,EAST FWY IB,-
Robbery,"Road, Street, or Sidewalk",UNK,WEST ST,ST
Burglary,Residence or House,4500-4599,NEW ORLEANS ST,ST
Theft,Commercial Building,1500-1599,LOCKWOOD,DR
Aggravated Assault,Service or Gas Station,5300-5399,EAST FWY OB,-
Theft,Residence or House,3500-3599,CLINE STREET,-
Theft,Residence or House,1900-1999,MARY,-
Theft,"Road, Street, or Sidewalk",3500-3599,CLINE ST,ST
Theft,"Road, Street, or Sidewalk",2800-2899,CLINTON DR,-
Theft,"Road, Street, or Sidewalk",2900-2999,CLINTON DR,-
Theft,"Road, Street, or Sidewalk",UNK,DUPONT CIRCLE,-
Theft,Service or Gas Station,5400-5499,EAST,ST
Theft,"Other, Unknown, or Not Listed",2400-2499,SAKOWITZ ST,ST
Theft,Convenience Store,1100-1199,GREGG,ST
AutoTheft,Driveway,3000-3099,GILLESPIE ST,ST
Robbery,Bus Stop,8600-8699,STERLINGSHIRE,ST
Aggravated Assault,"Road, Street, or Sidewalk",27100-27199,BRETON BRIDGE,CT
Aggravated Assault,"Road, Street, or Sidewalk",4700-4799,HERSHE ST,ST
Burglary,Apartment,2400-2499,SAKOWITZ ST,ST
Aggravated Assault,Convenience Store Parking Lot,1300-1399,EASTEX FWY OB,-
Robbery,"Road, Street, or Sidewalk",500-599,PRESS ST,ST
Burglary,Residence or House,1800-1899,WORMS,-
Burglary,Vacant Industrial or Manufacturing Blding,4100-4199,CLINTON,DR
Burglary,Residence or House,2000-2099,STAPLES,-
Theft,"Other, Unknown, or Not Listed",5200-5299,NOBLE ST,ST
Burglary,Restaurant or Cafeteria Parking Lot,4400-4499,LYONS,AVE
Theft,Service or Gas Station,5400-5499,EAST,ST
Robbery,"Road, Street, or Sidewalk",4400-4499,NEW ORLEANS,ST
AutoTheft,Miscellaneous Business (Non-Specific),2500-2599,LYONS AVE,-
Burglary,Residence or House,1600-1699,HOUSTON,AVE
Aggravated Assault,Convenience Store Parking Lot,1600-1699,SAM WILSON ST,ST
Aggravated Assault,"Road, Street, or Sidewalk",4400-4499,LYONS AVE,-
Theft,Miscellaneous Business (Non-Specific),1700-1799,LOCKWOOD,DR
AutoTheft,Apartment Parking Lot,5300-5399,COKE ST,ST
Burglary,Residence or House,1900-1999,BENSON ST,ST
Burglary,Residence or House,3500-3599,CLINE ST,ST
Aggravated Assault,Residence or House,1800-1899,HAILEY,-
Robbery,"Road, Street, or Sidewalk",5600-5699,LYONS AVE,-
Burglary,Grocery Store or Supermarket,5400-5499,SONORA,ST
Burglary,Grocery Store or Supermarket,3300-3399,LYONS,AVE
Burglary,Convenience Store,1200-1299,BRINGHURST ST,ST
Aggravated Assault,"Road, Street, or Sidewalk",4400-4499,NEW ORLEANS ST,ST
AutoTheft,Apartment Parking Lot,3300-3399,LYONS AVE,-
Theft,"Road, Street, or Sidewalk",2700-2799,PROVIDENCE,-
Burglary,Miscellaneous Business (Non-Specific),1500-1599,LOCKWOOD,DR
Burglary,Apartment,5600-5699,MARKET ST,ST
Robbery,"Road, Street, or Sidewalk",5400-5499,EAST FWY IB,-
Burglary,Convenience Store,1200-1299,BRINGHURST,ST
Theft,Driveway,1600-1699,SAM WILSON ST,ST
Burglary,Office Building,5800-5899,LYONS,AVE
Burglary,Grocery Store or Supermarket,3300-3399,LYONS,AVE
Burglary,Convenience Store,5500-5599,RICE,AVE
Rape,Residence or House,100-199,EAST WITCHER LANE,-
Theft,Other Parking Lot,3800-3899,JENSEN,DR
Aggravated Assault,Grocery Store or Supermarket,3200-3299,NOBLE ST,ST
Rape,Residence or House,5600-5699,KELLEY ST,ST
Aggravated Assault,Residence or House,2300-2399,HUTTON,-
Aggravated Assault,"Road, Street, or Sidewalk",2500-2599,BLACKRIDGE,RD
Theft,Commercial Building,2200-2299,KELLEY,ST
AutoTheft,Service or Gas Station,4400-4499,LOCKWOOD DR,-
Theft,Residence or House,2500-2599,BREWSTER ST,ST
Robbery,Convenience Store Parking Lot,5600-5699,KELLEY ST,ST
Aggravated Assault,Residence or House,6200-6299,WIPPRECHT,-
Theft,Grocery Store or Supermarket,3900-3999,KRESS ST,ST
Theft,Residence or House,5600-5699,KELLEY ST,ST
AutoTheft,"Road, Street, or Sidewalk",10900-10999,MEADOWGLEN LN APT 352,-
Theft,Government or Public Building,5600-5699,NECHES,ST
Theft,Convenience Store,2400-2499,PANNELL,ST
AutoTheft,Residence or House,2900-2999,BRINGHURST ST,ST
Burglary,"Vacant Storage Fac (Barn,Garage,Warehouse)",4100-4199,FALLS ST,ST
Theft,Residence or House,3400-3499,VINTAGE,-
AutoTheft,"Road, Street, or Sidewalk",3700-3799,CRANE ST,ST
Aggravated Assault,"Road, Street, or Sidewalk",2700-2799,QUITMAN ST,ST
Aggravated Assault,Apartment,4000-4099,LELIA,ST
Burglary,Residence or House,2400-2499,HUTTON,ST
Aggravated Assault,Apartment,2400-2499,PANNELL,ST
Aggravated Assault,Apartment,4100-4199,WIPPRECHT ST,ST
Theft,Other Parking Lot,3800-3899,JENSEN,DR
Aggravated Assault,"Road, Street, or Sidewalk",6600-6699,AIRPORT,-
Burglary,Residence or House,2500-2599,REID,-
Aggravated Assault,Residence or House,3000-3099,CAMPBELL ST,ST
Aggravated Assault,Residence or House,5600-5699,KELLEY ST,ST
Aggravated Assault,Residence or House,5600-5699,KELLEY ST,ST
Aggravated Assault,Service or Gas Station,5700-5799,LOCKWOOD DR,-
Burglary,"Multi-Plex Home (Duplex,Triplex Etc.)",3900-3999,1/2 LILA,-
Burglary,Residence or House,3100-3199,CRANDON ST,ST
AutoTheft,Driveway,6200-6299,BATTERSON ST,ST
Burglary,Warehouse,4800-4899,BLAFFER,ST
Theft,Service or Gas Station,6900-6999,N LOOP E,-
Aggravated Assault,Residence or House,3000-3099,KENTUCKY,-
Burglary,Residence or House,4000-4099,WYLIE,-
Burglary,Residence or House,3000-3099,STAPLES,-
Burglary,Residence or House,3000-3099,STAPLES,-
AutoTheft,Residence or House,5500-5599,BUNTE ST,ST
AutoTheft,Driveway,3100-3199,CHRISTIE,-
Theft,"Road, Street, or Sidewalk",2900-2999,STAPLES,-
Aggravated Assault,Residence or House,3100-3199,BAY ST,ST
Burglary,Residence or House,9300-9399,LAKEWAY VIEW,LN
Burglary,Residence or House,4000-4099,LINN,-
AutoTheft,Apartment Parking Lot,3900-3999,HOFFMAN,ST
Burglary,"Church, Synagogue, or Temple",4300-4399,CAVALCADE,ST
Theft,Residence or House,2500-2599,ARKANSAS ST,ST
Burglary,Restaurant or Cafeteria,5700-5799,LOCKWOOD,DR
Aggravated Assault,Service or Gas Station,3800-3899,LIBERTY RD,RD
Theft,Restaurant or Cafeteria,5500-5599,LOCKWOOD DR,-
Burglary,Residence or House,6100-6199,CAVALCADE ST,ST
Theft,Residence or House,6100-6199,SALINA,-
Aggravated Assault,Residence or House,2500-2599,STEVENS,-
Burglary,Restaurant or Cafeteria,3500-3599,JENSEN,DR
Burglary,Apartment,4500-4599,KASHMERE ST,ST
Burglary,"Church, Synagogue, or Temple",4800-4899,CAVALCADE,ST
Aggravated Assault,Apartment,600-699,BRENHAM,ST
Burglary,Apartment,5200-5299,LAVENDER,-
Theft,"Road, Street, or Sidewalk",5200-5299,LOCKWOOD DR,-
Theft,Convenience Store,5500-5599,CAVALCADE ST,ST
Burglary,Residence or House,2900-2999,BRINGHURST,ST
Burglary,Residence or House,2900-2999,STAPLES,-
Aggravated Assault,Highway or Freeway,3000-3099,EASTEX FWY OB,-
Theft,Driveway,4000-4099,KRESS ST,ST
Aggravated Assault,Residence or House,5700-5799,KASHMERE ST,ST
Theft,Apartment Parking Lot,4000-4099,KING,-
Theft,Service or Gas Station,3000-3099,COLLINGSWORTH ST,ST
Aggravated Assault,Residence or House,5000-5099,FALLS,ST
Burglary,Residence or House,5200-5299,KINGSBURY,-
Aggravated Assault,Freeway Service Road,9200-9299,CRESTVIEW,DR
Theft,"Other, Unknown, or Not Listed",5400-5499,MAKEIG,-
Aggravated Assault,"Road, Street, or Sidewalk",8300-8399,LEY,RD
Theft,Residence or House,6300-6399,WAYNE ST,ST
Theft,"Other, Unknown, or Not Listed",5700-5799,JENSEN DR,-
Aggravated Assault,"Road, Street, or Sidewalk",3000-3099,NOBLE ST,ST
Burglary,Miscellaneous Business (Non-Specific),7600-7699,N LOOP E,-
Aggravated Assault,"Road, Street, or Sidewalk",4500-4599,MAJESTIC,-
Robbery,Driveway,4400-4499,WYLIE,-
Aggravated Assault,Restaurant or Cafeteria Parking Lot,5800-5899,WIPPRECHT ST,ST
Rape,Apartment,3900-3999,LOS ANGELES ST,ST
Theft,"Other, Unknown, or Not Listed",3600-3699,BROYLES,-
Aggravated Assault,"Road, Street, or Sidewalk",3100-3199,COLLINGSWORTH ST,ST
Burglary,Apartment,3900-3999,WOOLWORTH,-
Aggravated Assault,Residence or House,4100-4199,FALLS ST,ST
Aggravated Assault,Residence or House,4000-4099,REID,-
Aggravated Assault,Apartment,3500-3599,CAMPBELL ST,ST
Theft,Service or Gas Station,UNK,LOCKWOOD DR/N LOOP E,-
Theft,Residence or House,4000-4099,DENMARK APT,-
Theft,"Road, Street, or Sidewalk",2400-2499,QUITMAN ST,ST
Aggravated Assault,Convenience Store Parking Lot,4400-4499,LIBERTY,RD
Aggravated Assault,Apartment,5500-5599,RAND,ST
Aggravated Assault,"Road, Street, or Sidewalk",5500-5599,LOCKWOOD DR,-
Robbery,"Multi-Plex Home (Duplex,Triplex Etc.)",2100-2199,HUTTON,ST
Aggravated Assault,"Road, Street, or Sidewalk",5600-5699,KELLEY ST,ST
AutoTheft,Railroad Track or Right Of Way,2400-2499,CRESTON DR,-
AutoTheft,"Road, Street, or Sidewalk",4000-4099,COURTNEY ST,ST
Rape,Residence or House,6400-6499,CAVALCADE ST,ST
Theft,Residence or House,2300-2399,BLEKER ST,ST
Theft,"Road, Street, or Sidewalk",2200-2299,HOGG,-
Robbery,Barber And Beauty Shops,5200-5299,LOCKWOOD,DR
Burglary,Residence or House,3000-3099,STAPLES,-
Aggravated Assault,Convenience Store Parking Lot,2400-2499,KELLEY ST,ST
Aggravated Assault,Residence or House,2900-2999,MELBOURNE,-
Burglary,Residence or House,2900-2999,ALTOONA ST,ST
Burglary,Residence or House,3000-3099,ALTOONA ST,ST
Aggravated Assault,"Parks and Recreation, Zoo, Swimming Pool",3100-3199,BENNINGTON,ST
Burglary,"Church, Synagogue, or Temple",3800-3899,LELIA,-
Theft,Construction Site,100-199,WICKSHIRE LANE,-
Theft,Residence or House,4400-4499,PICKFAIR,-
AutoTheft,Driveway,3700-3799,LUCILLE,-
Aggravated Assault,Residence or House,2100-2199,PANNELL,-
Aggravated Assault,Residence or House,4100-4199,WIPPRECHT ST,ST
Aggravated Assault,"Road, Street, or Sidewalk",3900-3999,WAYNE,-
Theft,"Road, Street, or Sidewalk",2200-2299,HUTTON,-
Theft,Grocery Store or Supermarket Parking Lot,5800-5899,LOCKWOOD DR,-
Theft,Residence or House,2200-2299,LEFFINGWELL,-
Theft,Apartment,2100-2199,MELBOURNE,-
Burglary,"Multi-Plex Home (Duplex,Triplex Etc.)",5400-5499,MINDEN,-
Burglary,Convenience Store,11500-11599,CHIMNEY ROCK,RD
Burglary,Department or Discount Store,3300-3399,LIBERTY,RD
Burglary,Grocery Store or Supermarket,5800-5899,JENSEN,DR
Robbery,"Road, Street, or Sidewalk",4400-4499,N US 59 FWY IB,-
Theft,"Church, Synagogue, or Temple",4600-4699,COLLINGSWORTH ST,ST
Burglary,Grocery Store or Supermarket,5800-5899,LOCKWOOD,DR
